"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Singapore govt [[extends]] third-party [[war]] [[risk]] [[insurance]] SINGAPORE : The government is [[extending]] third-party [[war]] [[risk]] [[insurance]] [[cover]] to the Civil [[Aviation]] [[Authority]] of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] [[group]].","Singapore govt [[run]] third-party [[warfare]] [[hazard]] [[policy]] SINGAPORE : The government is [[offer]] third-party [[warfare]] [[jeopardy]] [[policy]] [[masking]] to the Civil [[air]] [[bureau]] of Singapore and SATS Security Services, a unit of the Singapore [[airline]] [[radical]].",0.3232707381248474,0.6879605054855347,2,3,2,309,"Successful"
"Mills Grabs \$1B Portfolio; Taubman Likely to Lose [[Contracts]] Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will [[extend]] ...","Mills Grabs \$1B Portfolio; Taubman Likely to Lose [[compact]] Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will [[unfold]] ...",0.3806334137916565,0.7454239130020142,2,3,2,303,"Successful"
"[[Sun]] to [[shine]] spotlight on new [[operating]] system, Solaris [[10]] Sun Microsystems SUNW is expected to [[release]] a new version of its [[operating]] system today - a [[big]] part of the struggling computer maker #39;s plan to [[save]] itself.","[[Sunday]] to [[refulgency]] spotlight on new [[mesh]] system, Solaris [[decade]] Sun Microsystems SUNW is expected to [[loose]] a new version of its [[operate]] system today - a [[self-aggrandizing]] part of the struggling computer maker #39;s plan to [[preserve]] itself.",0.20412981510162354,0.7620290517807007,3,2,3,453,"Successful"
"[[Fed]] [[Cup]] all tied up FRANCE #39;S Russian-born Tatiana Golovin [[left]] the Fed [[Cup]] final [[hanging]] in the [[balance]] today as she [[beat]] Russia #39;s [[US]] [[Open]] [[champion]] Svetlana Kuznetsova 6-4, 6-1 to level the [[tie]] at 2-2 and take it to the final doubles match.","[[fertilise]] [[transfuse]] all tied up FRANCE #39;S Russian-born Tatiana Golovin [[unexpended]] the Fed [[cup]] final [[fall]] in the [[residue]] today as she [[vanquish]] Russia #39;s [[uranium]] [[surface]] [[ace]] Svetlana Kuznetsova 6-4, 6-1 to level the [[affiliation]] at 2-2 and take it to the final doubles match.",0.25493842363357544,0.6519832611083984,1,3,1,593,"Successful"
"Nokia [[announces]] [[Near]] Field [[Communication]] products With the Nokia NFC ([[Near]] [[Field]] Communication) [[shell]] on their [[phone]], consumers will be [[able]] to [[access]] a [[variety]] of [[services]] and [[exchange]] [[information]] with a [[simple]] [[touch]] [[gesture]].","Nokia [[announce]] [[most]] Field [[communication]] products With the Nokia NFC ([[good]] [[domain]] Communication) [[beat]] on their [[sound]], consumers will be [[capable]] to [[admission]] a [[change]] of [[serving]] and [[replace]] [[entropy]] with a [[dim-witted]] [[feeling]] [[motion]].",0.13052821159362793,0.5852720737457275,3,3,3,417,"Failed"
"Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road [[cycling]] [[individual]] time [[trial]] at the Vouliagmeni Olympic Centre in Athens on Wednesday. ","Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road [[cycle]] [[private]] time [[visitation]] at the Vouliagmeni Olympic Centre in Athens on Wednesday. ",0.3422333002090454,0.7477631568908691,1,3,1,148,"Successful"
"[[President]] Hu [[congratulates]] Sihamoni on [[becoming]] [[king]] of Cambodia [[Chinese]] [[President]] Hu Jintao [[sent]] a [[message]] to Norodom Sihamoni on Thursday to [[congratulate]] him on his election as the [[king]] of Cambodia.","[[chair]] Hu [[felicitate]] Sihamoni on [[become]] [[magnate]] of Cambodia [[Taiwanese]] [[chairman]] Hu Jintao [[ship]] a [[content]] to Norodom Sihamoni on Thursday to [[felicitate]] him on his election as the [[queen]] of Cambodia.",0.3643561601638794,0.6526719927787781,0,0,0,167,"Failed"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to [[air]] travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to [[ventilate]] travel.",0.3730984926223755,0.8271563649177551,3,2,3,229,"Successful"
"[[Afghans]] [[rocky]] [[road]] to historic elections KALAKAN, Afghanistan [[There]] were toothless [[old]] [[men]], turbaned and gray-bearded, and [[young]] [[men]] not [[yet]] [[old]] [[enough]] to shave. There were mullahs and [[mujahedeen]], and the presidential candidate #39;s 3-year-old [[son]].","[[Afghan]] [[rough]] [[route]] to historic elections KALAKAN, Afghanistan [[there]] were toothless [[previous]] [[piece]], turbaned and gray-bearded, and [[youthful]] [[world]] not [[however]] [[sometime]] [[plenty]] to shave. There were mullahs and [[mujahedin]], and the presidential candidate #39;s 3-year-old [[boy]].",0.08707493543624878,0.30450278520584106,0,0,0,272,"Failed"
"Oil Prices [[Set]] a [[New]] Record [[Above]] \$50  SINGAPORE (Reuters) - Oil prices [[set]] a [[new]] record above \$50  a barrel on Tuesday as a [[prolonged]] U.S. [[production]] outage  [[following]] Hurricane Ivan [[attracted]] [[fresh]] [[speculative]] [[buying]].","Oil Prices [[position]] a [[Modern]] Record [[above]] \$50  SINGAPORE (Reuters) - Oil prices [[position]] a [[Modern]] record above \$50  a barrel on Tuesday as a [[extend]] U.S. [[yield]] outage  [[chase]] Hurricane Ivan [[pull]] [[bracing]] [[inquisitive]] [[buy]].",0.32203733921051025,0.6740460395812988,2,1,2,518,"Successful"
