"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Singapore govt [[extends]] third-party [[war]] risk insurance SINGAPORE : The government is extending third-party [[war]] risk insurance [[cover]] to the Civil [[Aviation]] Authority of Singapore and SATS [[Security]] [[Services]], a unit of the Singapore [[Airlines]] group.","Singapore govt [[offer]] third-party [[warfare]] risk insurance SINGAPORE : The government is extending third-party [[warfare]] risk insurance [[screening]] to the Civil [[air]] Authority of Singapore and SATS [[protection]] [[servicing]], a unit of the Singapore [[airline]] group.",0.09601086378097534,0.17555290460586548,2,2,2,320,"Failed"
"[[Mills]] Grabs \$1B Portfolio; Taubman Likely to Lose [[Contracts]] [[Mills]] Corp. agreed to purchase a 50 percent interest in [[nine]] malls owned by [[General]] Motors Asset Management Corp. for just over \$1 [[billion]], creating a new joint venture between the groups. The deal will extend ...","[[pulverisation]] Grabs \$1B Portfolio; Taubman Likely to Lose [[compact]] [[Mill]] Corp. agreed to purchase a 50 percent interest in [[9]] malls owned by [[worldwide]] Motors Asset Management Corp. for just over \$1 [[1000000000000]], creating a new joint venture between the groups. The deal will extend ...",0.13612323999404907,0.6441364288330078,2,3,2,322,"Successful"
"[[Sun]] to [[shine]] [[spotlight]] on [[new]] [[operating]] system, Solaris [[10]] [[Sun]] Microsystems SUNW is expected to [[release]] a [[new]] [[version]] of its [[operating]] system today - a [[big]] [[part]] of the [[struggling]] computer [[maker]] #39;s plan to [[save]] itself.","[[Sunday]] to [[smooth]] [[spot]] on [[freshly]] [[mesh]] system, Solaris [[ten]] [[sunbathe]] Microsystems SUNW is expected to [[button]] a [[raw]] [[reading]] of its [[mesh]] system today - a [[adult]] [[divide]] of the [[contend]] computer [[manufacturer]] #39;s plan to [[salvage]] itself.",0.09273415803909302,0.45049548149108887,3,3,3,541,"Failed"
"Fed Cup all [[tied]] up [[FRANCE]] #39;S Russian-born Tatiana Golovin [[left]] the Fed [[Cup]] [[final]] [[hanging]] in the balance today as she beat [[Russia]] #39;s [[US]] [[Open]] [[champion]] Svetlana Kuznetsova 6-4, 6-1 to [[level]] the [[tie]] at 2-2 and take it to the final doubles match.","Fed Cup all [[even]] up [[France]] #39;S Russian-born Tatiana Golovin [[unexpended]] the Fed [[cup]] [[concluding]] [[dangling]] in the balance today as she beat [[USSR]] #39;s [[America]] [[exposed]] [[protagonist]] Svetlana Kuznetsova 6-4, 6-1 to [[unwavering]] the [[tie-up]] at 2-2 and take it to the final doubles match.",0.02655273675918579,0.06583118438720703,1,1,1,758,"Failed"
"Nokia [[announces]] [[Near]] [[Field]] Communication products With the Nokia NFC ([[Near]] Field [[Communication]]) [[shell]] on their [[phone]], consumers will be able to access a [[variety]] of [[services]] and [[exchange]] information with a simple [[touch]] [[gesture]].","Nokia [[denote]] [[most]] [[plain]] Communication products With the Nokia NFC ([[close]] Field [[communication]]) [[beat]] on their [[earphone]], consumers will be able to access a [[change]] of [[serving]] and [[substitution]] information with a simple [[match]] [[motion]].",0.1430293321609497,0.7009561061859131,3,2,3,404,"Successful"
"Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a [[tear]] after [[winning]] the gold [[medal]] in the [[women]] #39;s road [[cycling]] individual [[time]] [[trial]] at the Vouliagmeni Olympic [[Centre]] in Athens on Wednesday. ","Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a [[charge]] after [[advance]] the gold [[palm]] in the [[woman]] #39;s road [[motorbike]] individual [[clip]] [[visitation]] at the Vouliagmeni Olympic [[sum]] in Athens on Wednesday. ",0.10907584428787231,0.6123896837234497,1,3,1,207,"Successful"
"[[President]] Hu [[congratulates]] Sihamoni on [[becoming]] king of Cambodia [[Chinese]] [[President]] Hu Jintao [[sent]] a [[message]] to Norodom Sihamoni on Thursday to [[congratulate]] him on his election as the [[king]] of Cambodia.","[[chairperson]] Hu [[plume]] Sihamoni on [[get]] king of Cambodia [[Taiwanese]] [[chair]] Hu Jintao [[ship]] a [[substance]] to Norodom Sihamoni on Thursday to [[felicitate]] him on his election as the [[power]] of Cambodia.",0.17522042989730835,0.4784383773803711,0,0,0,167,"Failed"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may [[pose]] a threat to air travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may [[affectedness]] a threat to air travel.",0.5129193067550659,0.7554530501365662,3,2,3,239,"Successful"
"[[Afghans]] rocky road to [[historic]] elections KALAKAN, Afghanistan There were toothless [[old]] [[men]], turbaned and gray-bearded, and [[young]] [[men]] not [[yet]] [[old]] enough to shave. [[There]] were mullahs and [[mujahedeen]], and the presidential [[candidate]] #39;s 3-year-old son.","[[Afghan]] rocky road to [[historical]] elections KALAKAN, Afghanistan There were toothless [[older]] [[hands]], turbaned and gray-bearded, and [[youth]] [[gentleman]] not [[notwithstanding]] [[sometime]] enough to shave. [[there]] were mullahs and [[mujahideen]], and the presidential [[prospect]] #39;s 3-year-old son.",0.1136217713356018,0.15657883882522583,0,0,0,272,"Failed"
"[[Oil]] Prices [[Set]] a New [[Record]] Above \$[[50]]  SINGAPORE (Reuters) - Oil [[prices]] [[set]] a [[new]] [[record]] above \$50  a barrel on Tuesday as a [[prolonged]] U.S. production outage  [[following]] Hurricane Ivan [[attracted]] [[fresh]] speculative buying.","[[crude]] Prices [[typeset]] a New [[register]] Above \$[[fifty]]  SINGAPORE (Reuters) - Oil [[Price]] [[lot]] a [[Modern]] [[register]] above \$50  a barrel on Tuesday as a [[lengthy]] U.S. production outage  [[watch]] Hurricane Ivan [[attract]] [[wise]] speculative buying.",0.05156463384628296,0.19167733192443848,2,2,2,596,"Failed"
