"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Singapore govt [[extends]] third-party war risk insurance SINGAPORE : The government is [[extending]] [[third-party]] war risk insurance cover to the Civil [[Aviation]] [[Authority]] of Singapore and SATS Security [[Services]], a unit of the Singapore [[Airlines]] group.","Singapore govt [[establishes]] third-party war risk insurance SINGAPORE : The government is [[distributing]] [[electronic]] war risk insurance cover to the Civil [[aircraft]] [[service]] of Singapore and SATS Security [[services]], a unit of the Singapore [[aviation]] group.",0.20088320970535278,0.6092709302902222,2,3,2,112,"Successful"
"[[Sun]] to shine spotlight on new operating system, Solaris 10 Sun Microsystems SUNW is [[expected]] to release a new version of its operating system today - a [[big]] [[part]] of the struggling computer maker #39;s plan to save itself.","[[known]] to shine spotlight on new operating system, Solaris 10 Sun Microsystems SUNW is [[struggling]] to release a new version of its operating system today - a [[substantial]] [[result]] of the struggling computer maker #39;s plan to save itself.",0.24280589818954468,0.37186282873153687,3,3,3,108,"Failed"
"Fed [[Cup]] all tied up FRANCE #39;S Russian-born [[Tatiana]] Golovin left the Fed Cup final [[hanging]] in the balance today as she beat Russia #39;s US Open [[champion]] Svetlana Kuznetsova 6-4, [[6-1]] to level the tie at 2-2 and take it to the final doubles match.","Fed [[has]] all tied up FRANCE #39;S Russian-born [[tatiana]] Golovin left the Fed Cup final [[remaining]] in the balance today as she beat Russia #39;s US Open [[champions]] Svetlana Kuznetsova 6-4, [[able]] to level the tie at 2-2 and take it to the final doubles match.",0.12312078475952148,0.16540765762329102,1,1,1,93,"Failed"
"Today in Athens Leontien Zijlaard-van Moorsel of the [[Netherlands]] wipes a tear after winning the gold medal in the women #39;s road [[cycling]] individual time trial at the Vouliagmeni [[Olympic]] Centre in [[Athens]] on [[Wednesday]]. ","Today in Athens Leontien Zijlaard-van Moorsel of the [[holland]] wipes a tear after winning the gold medal in the women #39;s road [[cycle]] individual time trial at the Vouliagmeni [[olympic]] Centre in [[athens]] on [[thursday]]. ",0.08138120174407959,0.14088040590286255,1,1,1,40,"Failed"
"President Hu congratulates Sihamoni on becoming king of [[Cambodia]] Chinese President Hu Jintao sent a message to [[Norodom]] Sihamoni on Thursday to congratulate him on his election as the [[king]] of Cambodia.","President Hu congratulates Sihamoni on becoming king of [[ceylon]] Chinese President Hu Jintao sent a message to [[viceroy]] Sihamoni on Thursday to congratulate him on his election as the [[kings]] of Cambodia.",0.3072298765182495,0.6005523204803467,0,0,0,57,"Failed"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.",0.6890560984611511,0.6890560984611511,2,2,3,1,"Skipped"
"Mills Grabs \$[[1B]] Portfolio; Taubman [[Likely]] to Lose Contracts Mills Corp. agreed to [[purchase]] a 50 percent [[interest]] in nine malls owned by General Motors Asset Management [[Corp]]. for just over \$[[1]] billion, creating a new joint venture between the groups. The deal will extend ...","Mills Grabs \$[[one]] Portfolio; Taubman [[threatens]] to Lose Contracts Mills Corp. agreed to [[buy]] a 50 percent [[share]] in nine malls owned by General Motors Asset Management [[corp]]. for just over \$[[one]] billion, creating a new joint venture between the groups. The deal will extend ...",0.35467398166656494,0.6149601340293884,2,2,2,119,"Failed"
"Afghans rocky road to historic elections [[KALAKAN]], Afghanistan There were toothless old men, turbaned and gray-bearded, and young men not yet [[old]] enough to shave. There were mullahs and [[mujahedeen]], and the presidential candidate #39;s 3-year-old son.","Afghans rocky road to historic elections [[skopje]], Afghanistan There were toothless old men, turbaned and gray-bearded, and young men not yet [[high]] enough to shave. There were mullahs and [[uncles]], and the presidential candidate #39;s 3-year-old son.",0.12472575902938843,0.4091262221336365,0,0,0,96,"Failed"
"[[Oil]] Prices Set a New Record Above \$50  SINGAPORE ([[Reuters]]) - Oil prices [[set]] a new record above \$50  a barrel on [[Tuesday]] as a prolonged U.S. production outage  following Hurricane Ivan attracted fresh speculative buying.","[[gasoline]] Prices Set a New Record Above \$50  SINGAPORE ([[[UNK]]]) - Oil prices [[put]] a new record above \$50  a barrel on [[par]] as a prolonged U.S. production outage  following Hurricane Ivan attracted fresh speculative buying.",0.3099856376647949,0.3679928779602051,2,2,2,50,"Failed"
"Nokia announces Near Field [[Communication]] products [[With]] the Nokia NFC (Near Field [[Communication]]) shell on their [[phone]], consumers will be able to access a [[variety]] of services and exchange information with a [[simple]] touch gesture.","Nokia announces Near Field [[connectivity]] products [[without]] the Nokia NFC (Near Field [[communications]]) shell on their [[telephone]], consumers will be able to access a [[suite]] of services and exchange information with a [[smart]] touch gesture.",0.3617632985115051,0.3997844457626343,3,3,3,191,"Failed"
"US suspends helicopter flights after [[Japan]] crash (AFP) [[AFP]] - The United States suspended flights of CH-53D military helicopters in [[Japan]], bowing to [[protests]] over a crash in an Okinawa university [[campus]].","US suspends helicopter flights after [[tokyo]] crash (AFP) [[may]] - The United States suspended flights of CH-53D military helicopters in [[hokkaido]], bowing to [[protest]] over a crash in an Okinawa university [[university]].",0.2898638844490051,0.4105941653251648,0,0,0,42,"Failed"
"Phelps [[Seeks]] More Gold at [[World]] [[Championships]]  INDIANAPOLIS (Reuters) - Still [[riding]] a wave of euphoria  from the [[Olympics]], [[Michael]] Phelps [[returns]] to the pool this [[week]]  at the world short course swimming championships seeking a  [[repeat]] of his six gold medals in Athens.","Phelps [[receives]] More Gold at [[world]] [[sport]]  INDIANAPOLIS (Reuters) - Still [[facing]] a wave of euphoria  from the [[olympics]], [[michael]] Phelps [[rises]] to the pool this [[time]]  at the world short course swimming championships seeking a  [[share]] of his six gold medals in Athens.",0.2425757646560669,0.3820430040359497,1,1,1,219,"Failed"
"Anniversary remembered on game day [[When]] the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[stopped]] being Boston College's coach. On that day, as the [[World]] Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on game day [[then]] the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[recalled]] being Boston College's coach. On that day, as the [[worlds]] Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",0.20933401584625244,0.6175840497016907,1,0,1,79,"Successful"
"[[Viacom]], Disney pay \$1.5M FCC fine Disney and [[Viacom]] agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable [[television]] networks violated advertising restrictions, the FCC said Thursday.","[[today]], Disney pay \$1.5M FCC fine Disney and [[channel]] agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable [[streaming]] networks violated advertising restrictions, the FCC said Thursday.",0.13135069608688354,0.793096125125885,2,3,2,75,"Successful"
"Pfizer Sends [[Out]] Update [[On]] [[Drug]] Bextra Pfizer Inc. said Friday that it will [[provide]] health-care professionals with additional information about its Bextra arthritis [[drug]] and that it will conduct further studies to confirm the drug #39;s long-term cardiovascular [[safety]] record.","Pfizer Sends [[out]] Update [[by]] [[using]] Bextra Pfizer Inc. said Friday that it will [[send]] health-care professionals with additional information about its Bextra arthritis [[medications]] and that it will conduct further studies to confirm the drug #39;s long-term cardiovascular [[security]] record.",0.31207823753356934,0.4251878261566162,2,2,2,93,"Failed"
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.","Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0.9148777723312378,0.9148777723312378,1,1,0,1,"Skipped"
"US [[Airways]], Pilots Union Near Agreement US Airways is [[seeking]] \$800 [[million]] in concessions from employee unions as it attempts to avoid [[filing]] Chapter 11. [[The]] Air Line Pilots Association will present its [[proposal]] on the evening of ","US [[fs]], Pilots Union Near Agreement US Airways is [[demanding]] \$800 [[billion]] in concessions from employee unions as it attempts to avoid [[becoming]] Chapter 11. [[the]] Air Line Pilots Association will present its [[proposals]] on the evening of ",0.18795299530029297,0.2504095435142517,2,2,2,147,"Failed"
"Restive Maldives [[eases]] curfew after [[rounding]] up dissidents (AFP) AFP - A curfew in the [[capital]] of the Maldives was [[eased]] but parliament [[sessions]] were put off indefinitely and emergency rule [[continued]] following last week's riots, officials and residents [[said]].","Restive Maldives [[impose]] curfew after [[beating]] up dissidents (AFP) AFP - A curfew in the [[city]] of the Maldives was [[held]] but parliament [[session]] were put off indefinitely and emergency rule [[set]] following last week's riots, officials and residents [[involved]].",0.14367306232452393,0.3816671371459961,0,0,0,226,"Failed"
"Protests in [[Canada]] over Ukraine crisis (AFP) [[AFP]] - Hundreds of Canadians, many of Ukrainian descent, [[braved]] [[freezing]] temperatures to protest what they consider to be the [[fixed]] outcome of the Ukrainian presidential election.","Protests in [[standing]] over Ukraine crisis (AFP) [[erupted]] - Hundreds of Canadians, many of Ukrainian descent, [[endured]] [[warmer]] temperatures to protest what they consider to be the [[successful]] outcome of the Ukrainian presidential election.",0.23574882745742798,0.3232365846633911,0,0,0,130,"Failed"
"Sun's [[Looking]] Glass [[Provides]] 3D View Developers get early code for new [[operating]] system 'skin' still being crafted.","Sun's [[look]] Glass [[provides]] 3D View Developers get early code for new [[computer]] system 'skin' still being crafted.",0.13281285762786865,0.16569572687149048,3,3,3,23,"Failed"
"Hostages plight clouds [[meeting]] of Blairs party BRIGHTON, England The annual conference of Prime [[Minister]] Tony Blair #39;s Labour Party opened here Monday under the pall of the war in Iraq, as the fate of the British hostage Ken Bigley remained uncertain [[amid]] fresh appeals for his release from family ","Hostages plight clouds [[president]] of Blairs party BRIGHTON, England The annual conference of Prime [[president]] Tony Blair #39;s Labour Party opened here Monday under the pall of the war in Iraq, as the fate of the British hostage Ken Bigley remained uncertain [[while]] fresh appeals for his release from family ",0.46741461753845215,0.5561796426773071,0,1,0,124,"Successful"
"UN #39;s Kofe Annan [[Calls]] Iraq War Illegal [[United]] Nations Secretary General Kofi Annan said this week that the US war in [[Iraq]] is illegal and questioned [[whether]] the country could hold credible ","UN #39;s Kofe Annan [[calls]] Iraq War Illegal [[ally]] Nations Secretary General Kofi Annan said this week that the US war in [[iraqi]] is illegal and questioned [[that]] the country could hold credible ",0.32782334089279175,0.3993631601333618,0,0,0,47,"Failed"
"HD [[DVD]] will [[boost]] quality, help stores Four Hollywood studios this week [[embraced]] a [[new]] high-definition [[DVD]] format from electronics giant Toshiba - raising many questions for [[video]] lovers who have driven sales of pre-recorded DVDs to new heights.","HD [[dvds]] will [[increase]] quality, help stores Four Hollywood studios this week [[approved]] a [[full]] high-definition [[dvds]] format from electronics giant Toshiba - raising many questions for [[media]] lovers who have driven sales of pre-recorded DVDs to new heights.",0.3207286596298218,0.4200131297111511,3,3,3,91,"Failed"
"EC presses for safer internet The [[EU]] [[Telecommunications]] [[Council]] today today launched Safer Internet Plus, a scheme to [[help]] parents and teachers control what children view [[online]].","EC presses for safer internet The [[eu]] [[ec]] [[council]] today today launched Safer Internet Plus, a scheme to [[change]] parents and teachers control what children view [[today]].",0.21029752492904663,0.3245213031768799,3,3,3,110,"Failed"
"Colgate to cut [[workforce]] CONSUMER goods maker Colgate-Palmolive said today it [[would]] cut about 12 per cent of its 37,000-person [[work]] [[force]] and close a third of its factories worldwide as part of a four-year restructuring.","Colgate to cut [[major]] CONSUMER goods maker Colgate-Palmolive said today it [[was]] cut about 12 per cent of its 37,000-person [[employment]] [[s]] and close a third of its factories worldwide as part of a four-year restructuring.",0.10657048225402832,0.11713618040084839,2,2,2,57,"Failed"
