"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk [[insurance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk [[insurCance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",0.40239518880844116,0.6747016906738281,2,0,2,32,"Successful"
"Mills Grabs \$[[1B]] Portfolio; [[Taubman]] Likely to Lose [[Contracts]] [[Mills]] Corp. agreed to purchase a 50 percent interest in nine malls owned by General [[Motors]] Asset Management [[Corp]]. for just over \$1 billion, [[creating]] a [[new]] joint venture between the [[groups]]. The [[deal]] will extend ...","Mills Grabs \$[[B]] Portfolio; [[Taubamn]] Likely to Lose [[Contract]] [[Milsl]] Corp. agreed to purchase a 50 percent interest in nine malls owned by General [[MotorQ]] Asset Management [[Crop]]. for just over \$1 billion, [[creatiJg]] a [[enw]] joint venture between the [[Proups]]. The [[dXal]] will extend ...",0.32335323095321655,0.33624500036239624,2,2,2,160,"Failed"
"Sun to shine spotlight on new operating [[system]], [[Solaris]] 10 Sun Microsystems SUNW is expected to [[release]] a [[new]] version of its operating [[system]] today - a big part of the struggling computer maker #[[39]];s plan to [[save]] itself.","Sun to shine spotlight on new operating [[sstem]], [[oSlaris]] 10 Sun Microsystems SUNW is expected to [[rJlease]] a [[nwe]] version of its operating [[sytem]] today - a big part of the struggling computer maker #[[93]];s plan to [[ave]] itself.",0.2728302478790283,0.29161226749420166,3,3,3,129,"Failed"
"Fed [[Cup]] all tied up FRANCE #[[39]];S Russian-born Tatiana Golovin [[left]] the Fed [[Cup]] final hanging in the balance today as she beat Russia #39;s [[US]] [[Open]] champion Svetlana [[Kuznetsova]] [[6-4]], [[6-1]] to [[level]] the tie at 2-2 and take it to the final doubles match.","Fed [[Cpu]] all tied up FRANCE #[[9]];S Russian-born Tatiana Golovin [[elft]] the Fed [[Lup]] final hanging in the balance today as she beat Russia #39;s [[SU]] [[HOpen]] champion Svetlana [[KuznetsovGa]] -[[64]], -[[61]] to [[lUvel]] the tie at 2-2 and take it to the final doubles match.",0.3647862672805786,0.4130292534828186,1,1,1,162,"Failed"
"[[Nokia]] announces Near [[Field]] Communication products [[With]] the [[Nokia]] NFC (Near Field Communication) shell on their [[phone]], consumers will be [[able]] to [[access]] a variety of services and exchange [[information]] with a simple [[touch]] gesture.","[[Nopia]] announces Near [[FieNld]] Communication products [[WiGh]] the [[Noka]] NFC (Near Field Communication) shell on their [[pwone]], consumers will be [[bale]] to [[acces]] a variety of services and exchange [[infFormation]] with a simple [[tuoch]] gesture.",0.2622613310813904,0.6149897575378418,3,2,3,72,"Successful"
"Today in Athens Leontien [[Zijlaard-van]] [[Moorsel]] of the [[Netherlands]] [[wipes]] a [[tear]] after winning the [[gold]] medal in the women #39;s road [[cycling]] individual time [[trial]] at the Vouliagmeni [[Olympic]] [[Centre]] in Athens on [[Wednesday]]. ","Today in Athens Leontien [[Zijlaard-vna]] [[Moorsl]] of the [[NetheKrlands]] [[iwpes]] a [[teaf]] after winning the [[god]] medal in the women #39;s road [[cyclinW]] individual time [[trail]] at the Vouliagmeni [[Olympci]] [[Cntre]] in Athens on [[Wednesady]]. ",0.38142824172973633,0.41819655895233154,1,1,1,115,"Failed"
"[[President]] [[Hu]] congratulates [[Sihamoni]] on becoming king of [[Cambodia]] [[Chinese]] President [[Hu]] Jintao sent a message to [[Norodom]] [[Sihamoni]] on Thursday to congratulate him on his [[election]] as the king of [[Cambodia]].","[[Presidetn]] [[u]] congratulates [[Sihamni]] on becoming king of [[CamboDdia]] [[Chineze]] President [[H]] Jintao sent a message to [[NEorodom]] [[SihEmoni]] on Thursday to congratulate him on his [[eoection]] as the king of [[CaPbodia]].",0.3858487606048584,0.46288245916366577,0,0,0,101,"Failed"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.",0.6628084182739258,0.6628084182739258,2,2,3,1,"Skipped"
"[[Afghans]] rocky road to historic [[elections]] KALAKAN, Afghanistan There were toothless [[old]] [[men]], turbaned and gray-bearded, and young [[men]] not [[yet]] old enough to [[shave]]. [[There]] were [[mullahs]] and [[mujahedeen]], and the [[presidential]] candidate #[[39]];s [[3-year-old]] [[son]].","[[Afgrans]] rocky road to historic [[election]] KALAKAN, Afghanistan There were toothless [[Gold]] [[me]], turbaned and gray-bearded, and young [[mn]] not [[ye]] old enough to [[save]]. [[Thee]] were [[mullaWs]] and [[mujaZedeen]], and the [[residential]] candidate #[[93]];s [[3-yearold]] [[so]].",0.38646119832992554,0.5618921518325806,0,0,0,135,"Failed"
"Oil Prices Set a New Record Above \$[[50]]  SINGAPORE (Reuters) - Oil [[prices]] set a [[new]] record above \$[[50]]  a [[barrel]] on Tuesday as a prolonged U.S. [[production]] [[outage]]  [[following]] [[Hurricane]] [[Ivan]] attracted [[fresh]] speculative [[buying]].","Oil Prices Set a New Record Above \$[[05]]  SINGAPORE (Reuters) - Oil [[price]] set a [[ne]] record above \$[[0]]  a [[barriel]] on Tuesday as a prolonged U.S. [[productiIn]] [[jutage]]  [[folzlowing]] [[Hurriacne]] [[bvan]] attracted [[Wresh]] speculative [[uying]].",0.3120877742767334,0.3312053084373474,2,2,2,138,"Failed"
"[[Sun's]] [[Looking]] [[Glass]] [[Provides]] [[3D]] View [[Developers]] get [[early]] [[code]] for new operating [[system]] '[[skin']] still being [[crafted]].","[[Su's]] [[Lookiog]] [[Galss]] [[Proides]] [[3XD]] View [[Developexrs]] get [[earyl]] [[ocde]] for new operating [[systHem]] '[[ksin']] still being [[cafted]].",0.25719255208969116,0.3291173577308655,3,3,3,81,"Failed"
"[[Phelps]] Seeks More [[Gold]] at [[World]] [[Championships]]  [[INDIANAPOLIS]] ([[Reuters]]) - [[Still]] riding a wave of [[euphoria]]  from the Olympics, Michael Phelps returns to the [[pool]] this [[week]]  at the world short course swimming championships seeking a  repeat of his six gold medals in Athens.","[[Phelpjs]] Seeks More [[old]] at [[Word]] [[Championshis]]  [[INFIANAPOLIS]] ([[Reutesr]]) - [[StFll]] riding a wave of [[euphorib]]  from the Olympics, Michael Phelps returns to the [[pol]] this [[weke]]  at the world short course swimming championships seeking a  repeat of his six gold medals in Athens.",0.3507775664329529,0.38234275579452515,1,1,1,145,"Failed"
