"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[UN]] #39;s [[Kofe]] [[Annan]] [[Calls]] Iraq [[War]] Illegal United Nations Secretary [[General]] [[Kofi]] Annan [[said]] this week that the US [[war]] in Iraq is [[illegal]] and questioned whether the country could [[hold]] credible ","[[IN]] #39;s [[KofA]] [[Mnnan]] [[CalNs]] Iraq [[Wr]] Illegal United Nations Secretary [[GeneraSl]] [[oKfi]] Annan [[aid]] this week that the US [[wa]] in Iraq is [[ilegal]] and questioned whether the country could [[Fold]] credible ",0.6092827320098877,0.6127973794937134,0,0,0,128,"Failed"
"Update 2: Report: Gazprom to Take Part in Yukos Sale The newly-created oil unit of Russian gas monopoly OAO Gazprom, Gazpromneft, will take part in the auction of the embattled Yukos oil company #39;s largest unit, Yuganskneftegaz, Dow Jones NewsWires reported Tuesday, citing the news agency Prime-Tass.","Update 2: Report: Gazprom to Take Part in Yukos Sale The newly-created oil unit of Russian gas monopoly OAO Gazprom, Gazpromneft, will take part in the auction of the embattled Yukos oil company #39;s largest unit, Yuganskneftegaz, Dow Jones NewsWires reported Tuesday, citing the news agency Prime-Tass.",0.6786372661590576,0.6786372661590576,3,3,2,1,"Skipped"
"China [[Says]] Taiwan Spy Also Operated in U.S. - Media  BEIJING (Reuters) - Beijing on Monday [[accused]] a  Chinese-American arrested for [[spying]] for [[Taiwan]] of [[building]] an  [[espionage]] network in the [[United]] States, and [[said]] he [[could]] [[go]] on  [[trial]] very soon.","China [[Sawys]] Taiwan Spy Also Operated in U.S. - Media  BEIJING (Reuters) - Beijing on Monday [[accuseX]] a  Chinese-American arrested for [[spiyng]] for [[Taiwna]] of [[bucilding]] an  [[bspionage]] network in the [[Unite]] States, and [[sad]] he [[cauld]] [[o]] on  [[tiral]] very soon.",0.6119875907897949,0.6177619695663452,0,0,0,132,"Failed"
"Cambodia #39;s [[king]] wants to [[abdicate]] Cambodian [[King]] [[Norodom]] [[Sihanouk]] has announced he is too [[ill]] to continue and has [[confirmed]] he plans to [[abdicate]]. [[Prince]] Ranariddh, the king #[[39]];s [[son]] has traveled to [[Beijing]], where ","Cambodia #39;s [[ing]] wants to [[abicate]] Cambodian [[KinD]] [[Nrodom]] [[Siaanouk]] has announced he is too [[lil]] to continue and has [[cNonfirmed]] he plans to [[abicate]]. [[QPrince]] Ranariddh, the king #[[93]];s [[on]] has traveled to [[Baijing]], where ",0.6077961921691895,0.6144064664840698,0,0,0,111,"Failed"
"[[HD]] [[DVD]] will boost quality, help stores Four Hollywood studios this week embraced a new [[high-definition]] DVD [[format]] from [[electronics]] giant Toshiba - raising many questions for [[video]] lovers who have driven sales of pre-recorded [[DVDs]] to new heights.","[[Hw]] [[VDD]] will boost quality, help stores Four Hollywood studios this week embraced a new [[high-defiNnition]] DVD [[ofrmat]] from [[elcetronics]] giant Toshiba - raising many questions for [[vidoe]] lovers who have driven sales of pre-recorded [[VDDs]] to new heights.",0.6564147472381592,0.7288466691970825,3,0,3,81,"Successful"
"Big merger could box Qwest in Qwest Communications may not be immediately affected by a Sprint-Nextel merger, but its options could become more limited. At one time, Qwest and Sprint were viewed as possible merger partners.","Big merger could box Qwest in Qwest Communications may not be immediately affected by a Sprint-Nextel merger, but its options could become more limited. At one time, Qwest and Sprint were viewed as possible merger partners.",0.6723650693893433,0.6723650693893433,3,3,2,1,"Skipped"
"Exit Polls: Hong Kong Democrats Win Limited Gains  [[HONG]] KONG (Reuters) - Pro-democracy candidates won limited  gains in [[Hong]] Kong's Legislative Council [[election]] on Sunday and  the pro-Beijing camp achieved a better-than-expected showing,  exit polls [[showed]].","Exit Polls: Hong Kong Democrats Win Limited Gains  [[HOG]] KONG (Reuters) - Pro-democracy candidates won limited  gains in [[Dong]] Kong's Legislative Council [[electiXn]] on Sunday and  the pro-Beijing camp achieved a better-than-expected showing,  exit polls [[shoEed]].",0.6117809414863586,0.6145209074020386,0,0,0,145,"Failed"
"[[Hurricane]] [[Frances]] [[Nears]] NE [[Caribbean]] (AP) [[AP]] - [[Hurricane]] Frances [[strengthened]] as it [[churned]] [[near]] islands of the [[northeastern]] Caribbean with ferocious [[winds]] [[expected]] to graze Puerto [[Rico]] on Tuesday before the [[storm]] plows on toward the Bahamas and the southeastern United States.","[[Hrricane]] [[Fraces]] [[Ners]] NE [[CaribbeaXn]] (AP) [[P]] - [[HHurricane]] Frances [[strngthened]] as it [[churnted]] [[neaE]] islands of the [[northeasyern]] Caribbean with ferocious [[widns]] [[expetced]] to graze Puerto [[RPco]] on Tuesday before the [[stoam]] plows on toward the Bahamas and the southeastern United States.",0.608634889125824,0.8786114454269409,0,3,0,124,"Successful"
"[[Gauging]] Reactions To [[MSN]] [[Search]] Last Thursday, [[MSN]] announced the official [[beta]] [[launch]] of their search [[engine]]. [[Although]] a preview had been [[available]] on their sandbox [[site]], the launch marked the official unveiling of the company #39;s [[proprietary]] search [[technology]] to the general public.","[[Gaugng]] Reactions To [[SN]] [[Searh]] Last Thursday, [[MSnN]] announced the official [[bXeta]] [[luanch]] of their search [[engien]]. [[Alhtough]] a preview had been [[aTvailable]] on their sandbox [[sit]], the launch marked the official unveiling of the company #39;s [[propriehary]] search [[tecQhnology]] to the general public.",0.6513565182685852,0.7796139121055603,3,0,3,99,"Successful"
"Kmart to Sell 18 Stores to Home Depot  NEW YORK (Reuters) - Retailer Kmart Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.","Kmart to Sell 18 Stores to Home Depot  NEW YORK (Reuters) - Retailer Kmart Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",0.6826369166374207,0.6826369166374207,3,3,2,1,"Skipped"
"UConn awaiting invite to Motor City Bowl Theres still one more domino to fall, but today the University of Connecticut football team is expected to be invited and accept an invitation to play in the Motor City Bowl in Detroit on Dec. 27.","UConn awaiting invite to Motor City Bowl Theres still one more domino to fall, but today the University of Connecticut football team is expected to be invited and accept an invitation to play in the Motor City Bowl in Detroit on Dec. 27.",0.7749316096305847,0.7749316096305847,3,3,1,1,"Skipped"
"Sun settles Kodak patent suit Sun Microsystems says it will pay Kodak \$92 million to settle a high-profile patent suit involving Sun #39;s Java programming technology.","Sun settles Kodak patent suit Sun Microsystems says it will pay Kodak \$92 million to settle a high-profile patent suit involving Sun #39;s Java programming technology.",0.6865350008010864,0.6865350008010864,3,3,2,1,"Skipped"
"[[IBM]] [[Unveils]] [[New]] [[Storage]] [[Technology]] [[IBM]] recently [[unveiled]] the [[TotalStorage]] [[DS6000]], a roughly [[VCR-size]] [[system]] aimed at mid-size businesses. The [[new]] [[DS8000]] [[series]] [[system]] features [[IBM]] [[Power5]] [[microprocessors]] and [[IBM]] #39;s Virtualization ","[[IwBM]] [[UnHeils]] [[Nw]] [[Storagw]] [[sTechnology]] [[IBUM]] recently [[urnveiled]] the [[TotalSotrage]] [[DS600E]], a roughly [[VRC-size]] [[sAstem]] aimed at mid-size businesses. The [[Pew]] [[DSX8000]] [[sries]] [[systqem]] features [[IHBM]] [[Powekr5]] [[microprocsesors]] and [[IB]] #39;s Virtualization ",0.6385541558265686,0.6560350656509399,3,3,3,139,"Failed"
"[[EC]] presses for [[safer]] [[internet]] [[The]] [[EU]] [[Telecommunications]] Council [[today]] [[today]] launched [[Safer]] [[Internet]] Plus, a scheme to [[help]] parents and teachers [[control]] what children [[view]] [[online]].","[[EbC]] presses for [[sfaer]] [[intrenet]] [[he]] [[E]] [[Telecommunicxations]] Council [[Joday]] [[todaOy]] launched [[Safre]] [[Inxernet]] Plus, a scheme to [[ehlp]] parents and teachers [[cotrol]] what children [[veiw]] [[onldine]].",0.6445802450180054,0.7957456707954407,3,0,3,103,"Successful"
"Specialty Retail Tales Not every specialty retailer is cut from the same mold -- some are just moldy.","Specialty Retail Tales Not every specialty retailer is cut from the same mold -- some are just moldy.",0.6836183071136475,0.6836183071136475,3,3,2,1,"Skipped"
"Kansas State 76, Arkansas-Pine Bluff 42 Clent Stewart scored a career-high 15 points and Kansas State used stifling defense for a 76-42 victory over Arkansas-Pine Bluff on Monday.","Kansas State 76, Arkansas-Pine Bluff 42 Clent Stewart scored a career-high 15 points and Kansas State used stifling defense for a 76-42 victory over Arkansas-Pine Bluff on Monday.",0.7597127556800842,0.7597127556800842,3,3,1,1,"Skipped"
"Pfizer to settle asbestos claims NEW YORK (DowJonesAP) - Pfizer (PFE) said Friday it has agreed to pay \$430 million to settle all lawsuits against it alleging injury from insulation [[products]] made by a subsidiary.","Pfizer to settle asbestos claims NEW YORK (DowJonesAP) - Pfizer (PFE) said Friday it has agreed to pay \$430 million to settle all lawsuits against it alleging injury from insulation [[prfducts]] made by a subsidiary.",0.672456681728363,0.8018586039543152,2,0,2,28,"Successful"
"Colgate to cut workforce CONSUMER goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work force and close a third of its factories worldwide as part of a four-year restructuring.","Colgate to cut workforce CONSUMER goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work force and close a third of its factories worldwide as part of a four-year restructuring.",0.6797903776168823,0.6797903776168823,3,3,2,1,"Skipped"
"California Ace for Rose Justin Rose had his first-ever professional hole-in-one at the tough par-three 17th at Forest Oaks and then confessed that it was his only decent shot of the day.","California Ace for Rose Justin Rose had his first-ever professional hole-in-one at the tough par-three 17th at Forest Oaks and then confessed that it was his only decent shot of the day.",0.797531008720398,0.797531008720398,0,0,1,1,"Skipped"
"Coleman Enjoys Fulhams Battling Display Fulham manager Chris Coleman was delighted with his side #39;s second-half performance, which brought them a hard-earned point in a 1-1 draw against Manchester United at Craven Cottage.","Coleman Enjoys Fulhams Battling Display Fulham manager Chris Coleman was delighted with his side #39;s second-half performance, which brought them a hard-earned point in a 1-1 draw against Manchester United at Craven Cottage.",0.7936900854110718,0.7936900854110718,0,0,1,1,"Skipped"
"Defrocked Priest Gets Suspended Sentence for Marathon Attack A defrocked Irish priest who attacked the leader during yesterdays Olympic marathon was given a one year suspended sentence in Athens today.","Defrocked Priest Gets Suspended Sentence for Marathon Attack A defrocked Irish priest who attacked the leader during yesterdays Olympic marathon was given a one year suspended sentence in Athens today.",0.7996615767478943,0.7996615767478943,0,0,1,1,"Skipped"
"A [[conspiracy]] theory : [[In]] the [[aftermath]] of [[Arafats]] passing [[AH]] Jaffor [[Ullah]]. [[Yasser]] Arafat, the [[acknowledged]] [[leader]] of [[Palestinian]] [[people]], lived amidst [[controversy]] all through his [[life]]. [[The]] cause of his death has now become a source of controversy amongst the departed [[leaders]] [[people]] all over Middle East.","A [[ocnspiracy]] theory : [[Inn]] the [[aftremath]] of [[Aarfats]] passing [[HA]] Jaffor [[Ulllah]]. [[Yassexr]] Arafat, the [[acknowldeged]] [[lader]] of [[Palsetinian]] [[pople]], lived amidst [[controvesy]] all through his [[lie]]. [[Tha]] cause of his death has now become a source of controversy amongst the departed [[eaders]] [[pTople]] all over Middle East.",0.6086554527282715,0.8827374577522278,0,3,0,147,"Successful"
"[[22]] killed, 100 injured in Nagaland [[twin]] blasts : India News  [[gt]]; [[Guwahati]], [[Oct]] 2 : At [[least]] 22 people, including women and children, were [[killed]] and over 100 [[injured]] when [[two]] simultaneous [[landmine]] [[blasts]] [[ripped]] through the [[busy]] railway [[station]] here and a crowded market place of this [[commercial]] town of ","[[2]] killed, 100 injured in Nagaland [[tin]] blasts : India News  [[g]]; [[Geuwahati]], [[Ot]] 2 : At [[lest]] 22 people, including women and children, were [[kilbled]] and over 100 [[njured]] when [[wo]] simultaneous [[lanmdine]] [[lasts]] [[rJpped]] through the [[bus]] railway [[statZon]] here and a crowded market place of this [[comercial]] town of ",0.6099270582199097,0.6175517439842224,0,0,0,171,"Failed"
"Lowe's Sees Profit Rising in 2005, 2006  ATLANTA (Reuters) - Home improvement retailer Lowe's Cos.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LOW.N target=/stocks/quickinfo/fullquote""&gt;LOW.N&lt;/A&gt; on Tuesday said it expects diluted earnings per share  to rise in both 2005 and 2006 as it benefits from increased  remodeling activity and home ownership.","Lowe's Sees Profit Rising in 2005, 2006  ATLANTA (Reuters) - Home improvement retailer Lowe's Cos.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LOW.N target=/stocks/quickinfo/fullquote""&gt;LOW.N&lt;/A&gt; on Tuesday said it expects diluted earnings per share  to rise in both 2005 and 2006 as it benefits from increased  remodeling activity and home ownership.",0.6812504529953003,0.6812504529953003,3,3,2,1,"Skipped"
"Bookings Decline at US Airways US Airways Group Inc. attorneys and executives acknowledged in bankruptcy court yesterday that bookings had fallen more steeply than they had anticipated in reaction to their Chapter ","Bookings Decline at US Airways US Airways Group Inc. attorneys and executives acknowledged in bankruptcy court yesterday that bookings had fallen more steeply than they had anticipated in reaction to their Chapter ",0.7825457453727722,0.7825457453727722,0,0,2,1,"Skipped"
"Cycling: Petacchi wins second stage in Spain MADRID : Alessandro Petacchi showed why he is considered one of the world #39;s top sprinters when coming out on top in a mass dash to the line in the second stage of the Tour of Spain.","Cycling: Petacchi wins second stage in Spain MADRID : Alessandro Petacchi showed why he is considered one of the world #39;s top sprinters when coming out on top in a mass dash to the line in the second stage of the Tour of Spain.",0.7973405718803406,0.7973405718803406,0,0,1,1,"Skipped"
"Ravens Get Rest With the absence of running back Jamal Lewis, the Ravens hope to get a number of injured players back during their bye week.","Ravens Get Rest With the absence of running back Jamal Lewis, the Ravens hope to get a number of injured players back during their bye week.",0.7698951363563538,0.7698951363563538,3,3,1,1,"Skipped"
