"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Singapore govt extends third-party war risk [[insurance]] SINGAPORE : The government is extending third-party war risk [[insurance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt extends third-party war risk [[insurCance]] SINGAPORE : The government is extending third-party war risk [[insuarnce]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",0.2649472951889038,0.7246317267417908,2,0,2,36,"Successful"
"Mills Grabs \$1B Portfolio; [[Taubman]] Likely to [[Lose]] Contracts Mills [[Corp]]. agreed to purchase a [[50]] percent interest in [[nine]] malls owned by General [[Motors]] [[Asset]] [[Management]] [[Corp]]. for just over \$1 billion, creating a [[new]] [[joint]] [[venture]] between the groups. [[The]] [[deal]] will extend ...","Mills Grabs \$1B Portfolio; [[Tabuman]] Likely to [[LosD]] Contracts Mills [[Crop]]. agreed to purchase a [[05]] percent interest in [[nwine]] malls owned by General [[MotoZrs]] [[sAset]] [[Manaement]] [[Cop]]. for just over \$1 billion, creating a [[nw]] [[jaint]] [[vneture]] between the groups. [[Xhe]] [[dal]] will extend ...",0.22886186838150024,0.2768285870552063,2,2,2,160,"Failed"
"[[Sun]] to shine spotlight on [[new]] operating [[system]], [[Solaris]] [[10]] Sun Microsystems [[SUNW]] is expected to release a [[new]] [[version]] of its operating system today - a big part of the struggling [[computer]] maker #[[39]];s [[plan]] to save itself.","[[Swn]] to shine spotlight on [[nec]] operating [[ysstem]], [[oSlaris]] [[01]] Sun Microsystems [[SUkW]] is expected to release a [[nw]] [[Lersion]] of its operating system today - a big part of the struggling [[cHomputer]] maker #[[93]];s [[lpan]] to save itself.",0.2652202844619751,0.402030348777771,3,3,3,131,"Failed"
"Fed Cup all tied up FRANCE #[[39]];S [[Russian-born]] Tatiana [[Golovin]] left the Fed Cup [[final]] hanging in the balance today as she [[beat]] Russia #39;s [[US]] [[Open]] champion [[Svetlana]] [[Kuznetsova]] [[6-4]], [[6-1]] to level the [[tie]] at [[2-2]] and take it to the final doubles match.","Fed Cup all tied up FRANCE #[[93]];S [[Russihan-born]] Tatiana [[GoloviC]] left the Fed Cup [[finyal]] hanging in the balance today as she [[bet]] Russia #39;s [[BS]] [[Oepn]] champion [[vetlana]] [[Kuzetsova]] [[64]], [[61]] to level the [[tqie]] at [[22-]] and take it to the final doubles match.",0.2189999222755432,0.31502997875213623,1,1,1,161,"Failed"
"[[Nokia]] announces [[Near]] [[Field]] Communication products [[With]] the [[Nokia]] [[NFC]] (Near [[Field]] Communication) shell on their [[phone]], consumers will be [[able]] to [[access]] a [[variety]] of services and exchange [[information]] with a simple [[touch]] [[gesture]].","[[Nkoia]] announces [[NNear]] [[Feld]] Communication products [[Wit]] the [[Noka]] [[NFx]] (Near [[ield]] Communication) shell on their [[phne]], consumers will be [[abe]] to [[acces]] a [[vaiety]] of services and exchange [[infromation]] with a simple [[toAch]] [[geiture]].",0.22466880083084106,0.7029745578765869,3,2,3,113,"Successful"
"Today in Athens [[Leontien]] [[Zijlaard-van]] Moorsel of the Netherlands wipes a [[tear]] after [[winning]] the [[gold]] [[medal]] in the [[women]] #[[39]];s road [[cycling]] [[individual]] [[time]] [[trial]] at the Vouliagmeni [[Olympic]] [[Centre]] in Athens on Wednesday. ","Today in Athens [[Leonien]] [[Zijlaard-vn]] Moorsel of the Netherlands wipes a [[ear]] after [[wininng]] the [[glod]] [[medaF]] in the [[wome]] #[[B39]];s road [[cyKling]] [[indviidual]] [[tKime]] [[trila]] at the Vouliagmeni [[Otlympic]] [[CentrI]] in Athens on Wednesday. ",0.21471458673477173,0.8642368912696838,1,0,1,100,"Successful"
"President [[Hu]] [[congratulates]] [[Sihamoni]] on [[becoming]] [[king]] of [[Cambodia]] Chinese [[President]] [[Hu]] Jintao [[sent]] a [[message]] to [[Norodom]] Sihamoni on Thursday to [[congratulate]] him on his [[election]] as the [[king]] of [[Cambodia]].","President [[H]] [[congtatulates]] [[Sihamoi]] on [[ebcoming]] [[kEng]] of [[Camtbodia]] Chinese [[Presidetn]] [[Hk]] Jintao [[sen]] a [[Lessage]] to [[NoroEdom]] Sihamoni on Thursday to [[congratulaet]] him on his [[eleKtion]] as the [[ing]] of [[Cambdia]].",0.20687371492385864,0.6195220947265625,0,2,0,93,"Successful"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.",0.8578389883041382,0.8578389883041382,2,2,3,1,"Skipped"
"[[Afghans]] [[rocky]] road to historic elections [[KALAKAN]], [[Afghanistan]] [[There]] were toothless old men, turbaned and gray-bearded, and young men not yet [[old]] enough to [[shave]]. [[There]] were [[mullahs]] and [[mujahedeen]], and the [[presidential]] [[candidate]] #39;s 3-year-old son.","[[AfgWhans]] [[rKocky]] road to historic elections [[KALAKA]], [[Afghanisstan]] [[here]] were toothless old men, turbaned and gray-bearded, and young men not yet [[ol]] enough to [[shaLve]]. [[Three]] were [[mullah]] and [[mujahdeeen]], and the [[prcsidential]] [[ctndidate]] #39;s 3-year-old son.",0.199560284614563,0.21904045343399048,0,0,0,135,"Failed"
"[[Oil]] [[Prices]] Set a [[New]] Record Above \$[[50]]  SINGAPORE ([[Reuters]]) - [[Oil]] [[prices]] set a new record above \$[[50]]  a barrel on [[Tuesday]] as a [[prolonged]] U.S. production outage  following Hurricane Ivan [[attracted]] fresh speculative [[buying]].","[[Oli]] [[rices]] Set a [[ZNew]] Record Above \$[[5H0]]  SINGAPORE ([[euters]]) - [[OiF]] [[pricves]] set a new record above \$[[G0]]  a barrel on [[Tuesda]] as a [[prolongod]] U.S. production outage  following Hurricane Ivan [[atrtacted]] fresh speculative [[buing]].",0.21925848722457886,0.8636147975921631,2,3,2,78,"Successful"
