original_text,perturbed_text,label
"Singapore govt extends third-party [[war]] risk insurance SINGAPORE : The government is extending third-party [[war]] risk insurance [[cover]] to the [[Civil]] [[Aviation]] Authority of Singapore and SATS Security Services, a unit of the [[Singapore]] [[Airlines]] [[group]].","Singapore govt extends third-party [[waⲅ]] risk insurance SINGAPORE : The government is extending third-party [[waⲅ]] risk insurance [[coveⲅ]] to the [[Civiⅼ]] [[Avia𝚝ion]] Authority of Singapore and SATS Security Services, a unit of the [[Singapoⲅe]] [[Airlineѕ]] [[gⲅoup]].",2
"Mills [[Grabs]] \$[[1B]] [[Portfolio]]; [[Taubman]] [[Likely]] to Lose Contracts Mills [[Corp]]. agreed to purchase a 50 percent interest in nine [[malls]] owned by General Motors [[Asset]] Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...","Mills [[Grabѕ]] \$[[lB]] [[Portfоlio]]; [[Tubman]] [[Likeⅼy]] to Lose Contracts Mills [[Crop]]. agreed to purchase a 50 percent interest in nine [[mallѕ]] owned by General Motors [[Asse𝚝]] Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...",2
Today in Athens [[Leontien]] [[Zijlaard-van]] [[Moorsel]] of the Netherlands [[wipes]] a tear after winning the [[gold]] medal in the women #39;s road cycling individual time trial at the [[Vouliagmeni]] [[Olympic]] Centre in Athens on [[Wednesday]]. ,Today in Athens [[Leotien]] [[Zijaard-van]] [[Moorsеl]] of the Netherlands [[wіpes]] a tear after winning the [[goⅼd]] medal in the women #39;s road cycling individual time trial at the [[Vouliagｍeni]] [[Olympiϲ]] Centre in Athens on [[Wednesԁay]]. ,1
President Hu [[congratulates]] [[Sihamoni]] on becoming king of [[Cambodia]] Chinese President Hu Jintao sent a message to [[Norodom]] [[Sihamoni]] on Thursday to [[congratulate]] him on his election as the king of [[Cambodia]].,President Hu [[congratulatеs]] [[Sihamonі]] on becoming king of [[Cɑmbodia]] Chinese President Hu Jintao sent a message to [[Noordom]] [[Sihamoոi]] on Thursday to [[congatulate]] him on his election as the king of [[Cambodіa]].,0
"US [[suspends]] helicopter flights after Japan crash ([[AFP]]) [[AFP]] - The United [[States]] suspended flights of [[CH-53D]] military helicopters in Japan, bowing to protests over a crash in an [[Okinawa]] university campus.","US [[suspendѕ]] helicopter flights after Japan crash ([[AP]]) [[A]] [[FP]] - The United [[Statеs]] suspended flights of [[CH-35D]] military helicopters in Japan, bowing to protests over a crash in an [[Okinaԝa]] university campus.",0
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[stopped]] being [[Boston]] College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[gae]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[ѕtopped]] being [[Bostоn]] College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"[[Viacom]], Disney pay \$1.5M FCC [[fine]] Disney and [[Viacom]] [[agreed]] to a fine of \$1.5 million from the Federal Communications Commission over claims their children #[[39]];s cable television networks violated advertising [[restrictions]], the FCC [[said]] Thursday.","[[Viaom]], Disney pay \$1.5M FCC [[𝚏ine]] Disney and [[Viacоm]] [[agreeԁ]] to a fine of \$1.5 million from the Federal Communications Commission over claims their children #[[3৭]];s cable television networks violated advertising [[restrictionѕ]], the FCC [[siad]] Thursday.",2
[[Pfizer]] Sends Out Update On Drug [[Bextra]] [[Pfizer]] Inc. said Friday that it will provide health-care professionals with additional information about its [[Bextra]] arthritis drug and that it will conduct further studies to confirm the drug #39;s long-term cardiovascular safety record.,[[Pfier]] Sends Out Update On Drug [[Betxra]] [[Pfizeⲅ]] Inc. said Friday that it will provide health-care professionals with additional information about its [[Betxra]] arthritis drug and that it will conduct further studies to confirm the drug #39;s long-term cardiovascular safety record.,2
"[[Sun]] to shine [[spotlight]] on new operating system, [[Solaris]] 10 Sun [[Microsystems]] SUNW is expected to release a [[new]] version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.","[[Sսn]] to shine [[spotligհt]] on new operating system, [[Solɑris]] 10 Sun [[Micr]] [[osystems]] SUNW is expected to release a [[ոew]] version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.",3
"[[Yahoo]]! To Provide Traffic Updates As part of an effort to expand local content, Internet portal company Yahoo! Wednesday night began offering Web [[surfers]] information about current traffic conditions for the largest US metro areas.","[[Yaoo]]! To Provide Traffic Updates As part of an effort to expand local content, Internet portal company Yahoo! Wednesday night began offering Web [[surfe]] [[rs]] information about current traffic conditions for the largest US metro areas.",3
[[England]] [[v]] [[Zimbabwe]] England welcomed [[back]] the world #39;s best one-day [[player]] on [[Friday]] as they began their challenge for the ICC [[Champions]] Trophy by naming key all-rounder Andrew [[Flintoff]] in their line-up to face Zimbabwe at [[Edgbaston]].,[[Englanԁ]] [[ѵ]] [[Zimbabԝe]] England welcomed [[bac𝒌]] the world #39;s best one-day [[playeⲅ]] on [[Friԁay]] as they began their challenge for the ICC [[Championѕ]] Trophy by naming key all-rounder Andrew [[Fliոtoff]] in their line-up to face Zimbabwe at [[Edgbastn]].,1
Verizon [[brings]] [[top-speed]] [[DSL]] to 16 more areas DSL at 3mbps [[debuts]] in areas within company's existing footprint.,Verizon [[briոgs]] [[top-seed]] [[DL]] to 16 more areas DSL at 3mbps [[debսts]] in areas within company's existing footprint.,3
Button defends F1 [[decision]] [[Britain]] #39;s [[Jenson]] Button has [[justified]] his decision to [[leave]] BAR for Williams as the dispute over his future moves towards a conclusion.,Button defends F1 [[deciѕion]] [[Britaіn]] #39;s [[Jenѕon]] Button has [[jսstified]] his decision to [[levae]] BAR for Williams as the dispute over his future moves towards a conclusion.,1
Cycling: Petacchi wins second stage in Spain MADRID : Alessandro [[Petacchi]] showed why he is considered one of the world #39;s top sprinters when coming out on top in a mass dash to the line in the second stage of the [[Tour]] of Spain.,Cycling: Petacchi wins second stage in Spain MADRID : Alessandro [[Petcachi]] showed why he is considered one of the world #39;s top sprinters when coming out on top in a mass dash to the line in the second stage of the [[Tоur]] of Spain.,1
"New Pakistan cabinet [[may]] be sworn in today [[Islamabad]], :A new Cabinet in Pakistan is likely to be sworn in on Monday, [[two]] [[days]] after Finance Minister [[Shaukat]] [[Aziz]] was [[made]] the [[country]] #39;s [[23rd]] Prime [[Minister]].","New Pakistan cabinet [[maу]] be sworn in today [[Islamabaԁ]], :A new Cabinet in Pakistan is likely to be sworn in on Monday, [[to]] [[das]] after Finance Minister [[Shaukɑt]] [[Aziᴢ]] was [[mɑde]] the [[countⲅy]] #39;s [[23]] [[rd]] Prime [[Ministеr]].",0
Pakistan collapses at the WACA [[Opener]] Justin [[Langer]] was [[last]] out after a [[glorious]] innings of 191 as Australia [[totaled]] 381 on the second morning of the first test against [[Pakistan]] in Perth on [[Friday]].,Pakistan collapses at the WACA [[Openeⲅ]] Justin [[Langeⲅ]] was [[las𝚝]] out after a [[gloriouѕ]] innings of 191 as Australia [[totaleԁ]] 381 on the second morning of the first test against [[Pakis𝚝an]] in Perth on [[Fⲅiday]].,1
