original_text,perturbed_text,label
"Sun to shine spotlight on [[new]] [[operating]] [[system]], [[Solaris]] [[10]] Sun [[Microsystems]] [[SUNW]] is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.","Sun to shine spotlight on [[hnew]] [[operatinH]] [[syystem]], [[Solrais]] [[0]] Sun [[Microsystms]] [[SUNr]] is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.",3
"Fed [[Cup]] all tied up [[FRANCE]] #[[39]];S Russian-born [[Tatiana]] [[Golovin]] [[left]] the Fed [[Cup]] [[final]] hanging in the balance today as she beat Russia #[[39]];s [[US]] [[Open]] [[champion]] [[Svetlana]] [[Kuznetsova]] [[6-4]], [[6-1]] to level the [[tie]] at [[2-2]] and take it to the final doubles match.","Fed [[CIup]] all tied up [[FSRANCE]] #[[93]];S Russian-born [[Tadtiana]] [[GolTovin]] [[lfet]] the Fed [[Cu]] [[fianl]] hanging in the balance today as she beat Russia #[[3]];s [[SU]] [[pOen]] [[champon]] [[SveUtlana]] [[Kznetsova]] [[6-U]], [[61]] to level the [[ie]] at [[Y2-2]] and take it to the final doubles match.",1
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[coMmputer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,3
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[gme]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"[[Kiwi]] firms ditch Explorer for [[Firefox]] [[Aoraki]] [[Mt]] Cook Ski Planes and New [[Zealand]] Tourism Online are turning their backs on Microsoft #39;s Internet Explorer. Both companies are among the early adopters of Firefox, a free  [[quot]];open source [[quot]]; Web browser.","[[iKwi]] firms ditch Explorer for [[Firfeox]] [[Aoraik]] [[M]] Cook Ski Planes and New [[Zealad]] Tourism Online are turning their backs on Microsoft #39;s Internet Explorer. Both companies are among the early adopters of Firefox, a free  [[qut]];open source [[quto]]; Web browser.",3
"[[IRA]] Willing to Disarm by Month #[[39]];s [[End]] The [[Irish]] [[Republican]] Army abandoned its longtime opposition to disarmament on Thursday, [[pledging]] to [[get]] [[rid]] of its weapons by the [[end]] of the month.","[[IGRA]] Willing to Disarm by Month #[[93]];s [[nEd]] The [[Iris]] [[Republichn]] Army abandoned its longtime opposition to disarmament on Thursday, [[plegding]] to [[ge]] [[id]] of its weapons by the [[ned]] of the month.",0
"Starting today, funds' stances on proxies are matter of [[record]] Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company [[directors]], reappoint auditors, and approve or kill plans to give [[big]] stock option [[packages]] to senior executives.","Starting today, funds' stances on proxies are matter of [[reord]] Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company [[dQrectors]], reappoint auditors, and approve or kill plans to give [[ibg]] stock option [[pakcages]] to senior executives.",2
"[[Annan]] Starts Reshuffling UN Staff for Reform Push (Reuters) [[Reuters]] - U.N. [[Secretary-General]] [[Kofi]]\[[Annan]] on Monday [[chose]] the [[high-profile]] [[British]] head of a key\agency as his new [[chief]] of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.","[[Annn]] Starts Reshuffling UN Staff for Reform Push (Reuters) [[RLuters]] - U.N. [[Secretary-Genercal]] [[ofi]]\[[Annkan]] on Monday [[hcose]] the [[high-prKfile]] [[BrEitish]] head of a key\agency as his new [[Hchief]] of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.",0
"Same-sex [[divorce]] rules still hazy Now that an Ontario couple has been given [[Canada]] #39;s first same-sex divorce, experts are divided over just how easy it will be for [[gays]] and lesbians in other provinces to end their marriages.","Same-sex [[divforce]] rules still hazy Now that an Ontario couple has been given [[CaYada]] #39;s first same-sex divorce, experts are divided over just how easy it will be for [[gys]] and lesbians in other provinces to end their marriages.",0
"AT amp;T [[Wireless]] [[Moves]] to Sell Canada Asset T amp;T Wireless Services Inc., the third-largest United States mobile [[phone]] company, reached an agreement yesterday with Rogers Communications [[Inc]].","AT amp;T [[Wierless]] [[Moes]] to Sell Canada Asset T amp;T Wireless Services Inc., the third-largest United States mobile [[Qhone]] company, reached an agreement yesterday with Rogers Communications [[nc]].",2
