original_text,perturbed_text,label
"Singapore govt extends third-party war risk insurance [[SINGAPORE]] : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the [[Singapore]] Airlines group.","Singapore govt extends third-party war risk insurance [[SING]] [[APORE]] : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the [[Sinɡapore]] Airlines group.",2
Govt. to Test New Air Passenger [[Screening]] Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,Govt. to Test New Air Passenger [[Scrеening]] Program The US government unveiled plans on Thursday for a revised [[computer-Ьased]] program using personal information to identify airline passengers who may pose a threat to air travel.,3
"Anniversary [[remembered]] on [[game]] day When the attacks came on Sept. 11, 2001, [[Tom]] [[O'Brien]], if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon [[smoldered]] and the world [[stood]] [[still]], [[O'Brien]] was a Navy man.","Anniversary [[rеmembered]] on [[gmae]] day When the attacks came on Sept. 11, 2001, [[Tоm]] [[OB'rien]], if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon [[smoldеred]] and the world [[ѕtood]] [[sti]] [[ll]], [[O`Brien]] was a Navy man.",1
"[[ESPN]].[[com]] news services Six months ago, Scottie Pippen [[issued]] a  quot;[[This]] is probably it for me quot; declaration, that last season was looking more and more like his last in an [[NBA]] uniform.","[[EPSN]].[[cm]] news services Six months ago, Scottie Pippen [[issuеd]] a  quot;[[T]] [[his]] is probably it for me quot; declaration, that last season was looking more and more like his last in an [[NA]] uniform.",1
"Her aim: Give Tufts-NEMC intensive care For 10 years, Ellen Zane oversaw community doctors for Partners HealthCare, the parent organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most profitable hospital and physician network in Massachusetts. [[Then]] in December, she [[became]] [[chief]] [[executive]] of a very different institution: Tufts-New England Medical [[Center]] in Boston's Chinatown neighborhood. Tufts-NEMC is not only [[smaller]], it's ...","Her aim: Give Tufts-NEMC intensive care For 10 years, Ellen Zane oversaw community doctors for Partners HealthCare, the parent organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most profitable hospital and physician network in Massachusetts. [[Thn]] in December, she [[becɑme]] [[chiеf]] [[exectuive]] of a very different institution: Tufts-New England Medical [[Cenetr]] in Boston's Chinatown neighborhood. Tufts-NEMC is not only [[smaler]], it's ...",2
"SICK KIDS VS. [[DISNEY]] IN  #39;PETER PAN #39; DUSTUP It #39;s a story that would make Peter Pan glad that he never grew up. Walt Disney Co. is caught in a feud with a UK children #39;s hospital over the copyright to JM Barrie #39;s classic novel,  quot;Peter Pan.","SICK KIDS VS. [[DISNY]] IN  #39;PETER PAN #39; DUSTUP It #39;s a story that would make Peter Pan glad that he never grew up. Walt Disney Co. is caught in a feud with a UK children #39;s hospital over the copyright to JM Barrie #39;s classic novel,  quot;Peter Pan.",2
"Study: 39 Million Americans In Working Poor Families [[WASHINGTON]] -- A new report indicates that one in every five US [[jobs]] pays less than a poverty-level wage for a family of four. As a result, nearly 39 million Americans, including 20 million children, are members ","Study: 39 Million Americans In Working Poor Families [[WASIHNGTON]] -- A new report indicates that one in every five US [[jbos]] pays less than a poverty-level wage for a family of four. As a result, nearly 39 million Americans, including 20 million children, are members ",2
Movie Studios to Sue Illegal [[Film-File]] [[Traders]] Movie studios and the Motion [[Picture]] Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the Internet.,Movie Studios to Sue Illegal [[Film-ile]] [[Tradeⲅs]] Movie studios and the Motion [[Piture]] Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the Internet.,3
"ATA: [[Customers]] Won #39;t Be Affected By Bankruptcy INDIANAPOLIS -- ATA says it will honor all tickets and maintain its full schedule, after filing for Chapter 11 bankruptcy Tuesday.","ATA: [[Custom]] [[ers]] Won #39;t Be Affected By Bankruptcy INDIANAPOLIS -- ATA says it will honor all tickets and maintain its full schedule, after filing for Chapter 11 bankruptcy Tuesday.",2
9:22 am: Missing explosives have experts wondering what else is &lt;b&gt;...&lt;/b&gt; [[Revelations]] that nearly 400 tons of [[conventional]] explosives have gone missing in [[Iraq]] have [[experts]] wondering what other [[weapons]] might be in jeopardy of falling into [[insurgent]] or [[terrorist]] [[hands]].,9:22 am: Missing explosives have experts wondering what else is &lt;b&gt;...&lt;/b&gt; [[Rеvelations]] that nearly 400 tons of [[conven𝚝ional]] explosives have gone missing in [[Iarq]] have [[exper𝚝s]] wondering what other [[wеapons]] might be in jeopardy of falling into [[insurgеnt]] or [[terorrist]] [[h]] [[ands]].,0
[[Britons]] still prefer fish n'chips (AFP) AFP - Traditional [[fish-and-chips]] along with [[cherished]] pub [[grub]] remain the dishes of choice for [[Britons]] outstripping Chinese or [[Indian]] take-aways.,[[Brіtons]] still prefer fish n'chips (AFP) AFP - Traditional [[fish-nd-chips]] along with [[ϲherished]] pub [[gr]] [[ub]] remain the dishes of choice for [[Bⲅitons]] outstripping Chinese or [[Indi]] [[an]] take-aways.,0
"[[China]] Says [[Taiwan]] Spy [[Also]] Operated in U.S. - Media  [[BEIJING]] (Reuters) - Beijing on [[Monday]] accused a  Chinese-American arrested for spying for [[Taiwan]] of building an  espionage network in the [[United]] States, and [[said]] he [[could]] [[go]] on  trial very soon.","[[Cihna]] Says [[Taiwaո]] Spy [[Alѕo]] Operated in U.S. - Media  [[BEIING]] (Reuters) - Beijing on [[Mondɑy]] accused a  Chinese-American arrested for spying for [[Taiwɑn]] of building an  espionage network in the [[Uni𝚝ed]] States, and [[sɑid]] he [[cold]] [[gо]] on  trial very soon.",0
"Cable   [[Wireless]] to Cut 600 Jobs  LONDON ([[Reuters]]) - Britain's Cable   Wireless posted its  first net profit in over 3 years and announced plans to cut [[600]]  jobs and return cash to investors, sending the telecom  company's shares [[racing]] to [[5-month]] [[highs]] on Wednesday.","Cable   [[Wiⲅeless]] to Cut 600 Jobs  LONDON ([[Reutеrs]]) - Britain's Cable   Wireless posted its  first net profit in over 3 years and announced plans to cut [[60]]  jobs and return cash to investors, sending the telecom  company's shares [[racіng]] to [[5-moոth]] [[hghs]] on Wednesday.",2
"Cingular Sales Rise in Quarter, but Profit Falls 18 Percent By Bloomberg News. [[Cingular]] [[Wireless]], which is buying AT amp;T Wireless, said yesterday that [[third-quarter]] sales rose 4.9 percent, to \$4.","Cingular Sales Rise in Quarter, but Profit Falls 18 Percent By Bloomberg News. [[Cingulɑr]] [[Wiⲅeless]], which is buying AT amp;T Wireless, said yesterday that [[third-quartеr]] sales rose 4.9 percent, to \$4.",2
[[Disney]] Rules Out [[New]] Deal with [[Pixar]] Studios In January Disney and Pixar terminated their talks to extend a [[distribution]] partnership that has created such [[cartoon]] [[hits]] as  quot;Finding Nemo quot; and the  quot;[[Toy]] Story quot; series.,[[Di]] [[sney]] Rules Out [[Nw]] Deal with [[Pixaⲅ]] Studios In January Disney and Pixar terminated their talks to extend a [[dist]] [[ribution]] partnership that has created such [[cartoоn]] [[hi𝚝s]] as  quot;Finding Nemo quot; and the  quot;[[Tоy]] Story quot; series.,2
"Florida weather may help Israeli [[citrus]] industry As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ","Florida weather may help Israeli [[citrսs]] industry As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ",2
[[Athens]] - a \$12bn bill THE world sighed with relief when Greeks kept their promise to deliver some of the [[world]] #39;s finest sport venues in time for the [[Athens]] Olympics.,[[Atհens]] - a \$12bn bill THE world sighed with relief when Greeks kept their promise to deliver some of the [[worⅼd]] #39;s finest sport venues in time for the [[Atehns]] Olympics.,1
"Maid sues Sony Pictures exec [[p2pnet]].net News- James Jackson, vp of legal affairs for Sony Pictures Entertainment, filed for bankruptcy protection just days before a lawsuit accusing him and his wife of involuntary servitude, false imprisonment, invasion of privacy, negligence and ","Maid sues Sony Pictures exec [[ppnet]].net News- James Jackson, vp of legal affairs for Sony Pictures Entertainment, filed for bankruptcy protection just days before a lawsuit accusing him and his wife of involuntary servitude, false imprisonment, invasion of privacy, negligence and ",3
Rain threatens triangular final (AFP) [[AFP]] - Organisers were left banking on the Dutch weather to spare Saturday's final of the triangular cricket tournament after deciding against altering the fixture schedule in a bid to beat the rain that has marred this warm-up event for next month's ICC Champions Trophy in England.,Rain threatens triangular final (AFP) [[AP]] - Organisers were left banking on the Dutch weather to spare Saturday's final of the triangular cricket tournament after deciding against altering the fixture schedule in a bid to beat the rain that has marred this warm-up event for next month's ICC Champions Trophy in England.,0
