original_text,perturbed_text,label
"Singapore govt extends third-party war risk [[insurance]] SINGAPORE : The government is extending third-party war risk [[insurance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] group.","Singapore govt extends third-party war risk [[iոsurance]] SINGAPORE : The government is extending third-party war risk [[iոsurance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlinеs]] group.",2
"Anniversary remembered on [[game]] [[day]] When the attacks came on [[Sept]]. 11, 2001, [[Tom]] O'Brien, if only for a [[moment]], stopped being Boston College's [[coach]]. On that day, as the [[World]] [[Trade]] Center and [[Pentagon]] smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[ga]] [[me]] [[ԁay]] When the attacks came on [[Sep𝚝]]. 11, 2001, [[Toｍ]] O'Brien, if only for a [[momen𝚝]], stopped being Boston College's [[coaϲh]]. On that day, as the [[Word]] [[Traԁe]] Center and [[Pen𝚝agon]] smoldered and the world stood still, O'Brien was a Navy man.",1
"Viacom, [[Disney]] pay \$1.5M FCC fine [[Disney]] and Viacom agreed to a fine of \$1.5 [[million]] from the Federal Communications Commission over claims their [[children]] #39;s [[cable]] [[television]] networks violated [[advertising]] restrictions, the FCC [[said]] Thursday.","Viacom, [[Diѕney]] pay \$1.5M FCC fine [[Diѕney]] and Viacom agreed to a fine of \$1.5 [[ｍillion]] from the Federal Communications Commission over claims their [[childrеn]] #39;s [[cabⅼe]] [[televsiion]] networks violated [[ɑdvertising]] restrictions, the FCC [[sɑid]] Thursday.",2
[[Pfizer]] Sends Out Update On [[Drug]] [[Bextra]] [[Pfizer]] [[Inc]]. [[said]] Friday that it will provide health-care professionals with additional information about its Bextra arthritis drug and that it will conduct further studies to confirm the [[drug]] #39;s long-term [[cardiovascular]] safety record.,[[Pfizeⲅ]] Sends Out Update On [[Dⲅug]] [[Bextⲅa]] [[Pfier]] [[Iոc]]. [[sa]] [[id]] Friday that it will provide health-care professionals with additional information about its Bextra arthritis drug and that it will conduct further studies to confirm the [[dr]] [[ug]] #39;s long-term [[cardio]] [[vascular]] safety record.,2
"Kroger [[Profit]] [[Falls]], Warns on [[Sales]]  [[NEW]] YORK ([[Reuters]]) - [[Kroger]] [[Co]]. &lt;A HREF=""http://[[www]].[[investor]].[[reuters]].com/FullQuote.[[aspx]]?[[ticker]]=KR.N target=/[[stocks]]/quickinfo/[[fullquote]]""&gt;KR.N&lt;/A&gt;, the largest U.S.  grocer, on Tuesday reported a 25 percent drop in quarterly  profit, hurt by debt redemption costs.","Kroger [[Profіt]] [[Fal]] [[ls]], Warns on [[Saes]]  [[NW]] YORK ([[Rеuters]]) - [[K]] [[roger]] [[Cо]]. &lt;A HREF=""http://[[wwԝ]].[[invest]] [[or]].[[rеuters]].com/FullQuote.[[ɑspx]]?[[ticer]]=KR.N target=/[[stockѕ]]/quickinfo/[[fllquote]]""&gt;KR.N&lt;/A&gt;, the largest U.S.  grocer, on Tuesday reported a 25 percent drop in quarterly  profit, hurt by debt redemption costs.",2
"[[Citrix]] buying VPN company Net6 for \$50 million BOSTON - [[Citrix]] Systems is buying [[Net6]], a [[privately-held]] maker of SSL ([[Secure]] [[Socket]] [[Layer]]) [[VPN]] (Virtual [[Private]] [[Network]]) technology, for \$50 million cash, Citrix said Tuesday.","[[Citirx]] buying VPN company Net6 for \$50 million BOSTON - [[Citrіx]] Systems is buying [[Ne6]], a [[privately-hеld]] maker of SSL ([[Secue]] [[Socke𝚝]] [[Layeⲅ]]) [[V]] [[PN]] (Virtual [[Prіvate]] [[Nеtwork]]) technology, for \$50 million cash, Citrix said Tuesday.",3
"Colgate to [[cut]] workforce CONSUMER [[goods]] [[maker]] Colgate-Palmolive said today it [[would]] [[cut]] about 12 per cent of its 37,000-person work force and close a third of its [[factories]] worldwide as part of a four-year [[restructuring]].","Colgate to [[cu𝚝]] workforce CONSUMER [[godos]] [[makeⲅ]] Colgate-Palmolive said today it [[woulԁ]] [[cu𝚝]] about 12 per cent of its 37,000-person work force and close a third of its [[fatories]] worldwide as part of a four-year [[rеstructuring]].",2
Pakistan collapses at the [[WACA]] [[Opener]] Justin [[Langer]] was last out after a glorious [[innings]] of 191 as Australia [[totaled]] [[381]] on the [[second]] [[morning]] of the [[first]] test against [[Pakistan]] in Perth on [[Friday]].,Pakistan collapses at the [[WAA]] [[Openeⲅ]] Justin [[Langeⲅ]] was last out after a glorious [[ininngs]] of 191 as Australia [[totaleԁ]] [[3Ȣ1]] on the [[seconԁ]] [[moring]] of the [[firt]] test against [[P]] [[akistan]] in Perth on [[Friԁay]].,1
Fresh bid to dismiss Jackson case Lawyers for Michael Jackson say the [[singer's]] child molestation case should be dropped.,Fresh bid to dismiss Jackson case Lawyers for Michael Jackson say the [[singre's]] child molestation case should be dropped.,0
"[[Kmart]] to [[Sell]] [[18]] Stores to Home [[Depot]]  [[NEW]] YORK ([[Reuters]]) - [[Retailer]] Kmart [[Holdings]] [[Corp]]. &lt;A [[HREF]]=""[[http]]://[[www]].[[investor]].[[reuters]].com/FullQuote.[[aspx]]?[[ticker]]=KMRT.O [[target]]=/[[stocks]]/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &[[lt]];A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.","[[Kart]] to [[Selⅼ]] [[1Ȣ]] Stores to Home [[Depo𝚝]]  [[NW]] YORK ([[Reuterѕ]]) - [[Retaileⲅ]] Kmart [[Holdingѕ]] [[Coⲅp]]. &lt;A [[HRF]]=""[[h]] [[ttp]]://[[wwԝ]].[[investoⲅ]].[[reuterѕ]].com/FullQuote.[[ɑspx]]?[[ticer]]=KMRT.O [[taregt]]=/[[socks]]/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &[[l𝚝]];A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",2
