original_text,perturbed_text,label
"Singapore govt extends third-party war risk [[insurance]] SINGAPORE : The government is extending third-party war risk [[insurance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] group.","Singapore govt extends third-party war risk [[in]] [[surance]] SINGAPORE : The government is extending third-party war risk [[insuranϲe]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlineѕ]] group.",2
"US suspends [[helicopter]] flights after Japan crash (AFP) AFP - [[The]] United States [[suspended]] flights of [[CH-53D]] [[military]] helicopters in [[Japan]], [[bowing]] to [[protests]] over a crash in an [[Okinawa]] university campus.","US suspends [[helicоpter]] flights after Japan crash (AFP) AFP - [[Te]] United States [[sսspended]] flights of [[CH-3D]] [[miliatry]] helicopters in [[Jpaan]], [[boԝing]] to [[prоtests]] over a crash in an [[Okinaԝa]] university campus.",0
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's [[coach]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[gɑme]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's [[coɑch]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"[[Viacom]], Disney pay \$1.5M FCC fine Disney and Viacom [[agreed]] to a [[fine]] of \$1.5 million from the Federal Communications Commission over claims their children #[[39]];s cable [[television]] networks violated [[advertising]] restrictions, the FCC said Thursday.","[[Via]] [[com]], Disney pay \$1.5M FCC fine Disney and Viacom [[aɡreed]] to a [[fi]] [[ne]] of \$1.5 million from the Federal Communications Commission over claims their children #[[Ʒ9]];s cable [[televisoin]] networks violated [[advеrtising]] restrictions, the FCC said Thursday.",2
"Gazprom [[Plans]] LNG Terminal in US [[Gazprom]] came a step closer to the liquefied natural [[gas]] [[market]] on Friday, [[saying]] Petro-Canada would help in its goal to build plants in Russia and the United States.","Gazprom [[Plaոs]] LNG Terminal in US [[Gɑzprom]] came a step closer to the liquefied natural [[gs]] [[ma]] [[rket]] on Friday, [[ѕaying]] Petro-Canada would help in its goal to build plants in Russia and the United States.",2
"A conspiracy theory : In the [[aftermath]] of Arafats [[passing]] AH Jaffor Ullah. Yasser [[Arafat]], the acknowledged leader of Palestinian people, lived [[amidst]] controversy all through his life. The [[cause]] of his [[death]] has now become a source of [[controversy]] [[amongst]] the [[departed]] [[leaders]] people all over [[Middle]] [[East]].","A conspiracy theory : In the [[ɑftermath]] of Arafats [[pasisng]] AH Jaffor Ullah. Yasser [[Arɑfat]], the acknowledged leader of Palestinian people, lived [[amids𝚝]] controversy all through his life. The [[cɑuse]] of his [[deɑth]] has now become a source of [[cоntroversy]] [[ɑmongst]] the [[dpearted]] [[leɑders]] people all over [[Middⅼe]] [[Eɑst]].",0
"[[Two]] Britons [[shot]] [[dead]] [[near]] death [[railway]] bridge ([[AFP]]) [[AFP]] - Two Britons were shot dead by unknown [[gunmen]] [[near]] the [[famous]] Bridge over the River Kwai in western [[Thailand]], police [[said]].","[[Tԝo]] Britons [[sho𝚝]] [[deɑd]] [[neɑr]] death [[rɑilway]] bridge ([[AP]]) [[A]] [[FP]] - Two Britons were shot dead by unknown [[gunｍen]] [[neɑr]] the [[fɑmous]] Bridge over the River Kwai in western [[Thialand]], police [[sɑid]].",0
"Annan Starts Reshuffling UN [[Staff]] for Reform Push (Reuters) Reuters - U.N. [[Secretary-General]] [[Kofi]]\Annan on Monday [[chose]] the high-profile [[British]] [[head]] of a key\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.","Annan Starts Reshuffling UN [[Stɑff]] for Reform Push (Reuters) Reuters - U.N. [[Secretary˗General]] [[Kfoi]]\Annan on Monday [[chsoe]] the high-profile [[Britisհ]] [[h]] [[ead]] of a key\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.",0
Malaysia #39;s Anwar Returns to Hero #39;s Welcome Malaysia #39;s former [[deputy]] prime [[minister]] Anwar Ibrahim has come home to a rock star #39;s welcome Sunday. He returned from undergoing back surgery in Germany following his release from [[prison]] last month.,Malaysia #39;s Anwar Returns to Hero #39;s Welcome Malaysia #39;s former [[dеputy]] prime [[ministr]] Anwar Ibrahim has come home to a rock star #39;s welcome Sunday. He returned from undergoing back surgery in Germany following his release from [[pris]] [[on]] last month.,0
"[[Cloud]] [[rat]] arrives at London Zoo London [[zoo]] celebrates the birth of a Panay [[cloud]] rat, a very rare [[tree-living]] [[rodent]] from the Philippines.","[[Clouԁ]] [[ra𝚝]] arrives at London Zoo London [[ᴢoo]] celebrates the birth of a Panay [[clouԁ]] rat, a very rare [[tree˗living]] [[roden𝚝]] from the Philippines.",3
"[[Her]] aim: Give Tufts-NEMC intensive [[care]] [[For]] [[10]] [[years]], [[Ellen]] Zane oversaw community doctors for Partners HealthCare, the [[parent]] organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most [[profitable]] hospital and physician network in [[Massachusetts]]. Then in December, she became [[chief]] executive of a very different [[institution]]: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only [[smaller]], it's ...","[[Heⲅ]] aim: Give Tufts-NEMC intensive [[ca]] [[re]] [[Fоr]] [[1O]] [[yeras]], [[Elⅼen]] Zane oversaw community doctors for Partners HealthCare, the [[praent]] organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most [[profіtable]] hospital and physician network in [[Massachusettѕ]]. Then in December, she became [[ch]] [[ief]] executive of a very different [[iոstitution]]: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only [[smal]] [[ler]], it's ...",2
Pfizer Sends Out Update On [[Drug]] Bextra Pfizer [[Inc]]. said Friday that it will provide health-care professionals with additional information about its Bextra arthritis drug and that it will conduct further studies to confirm the drug #[[39]];s long-term cardiovascular safety record.,Pfizer Sends Out Update On [[Druɡ]] Bextra Pfizer [[Iոc]]. said Friday that it will provide health-care professionals with additional information about its Bextra arthritis drug and that it will conduct further studies to confirm the drug #[[Ʒ9]];s long-term cardiovascular safety record.,2
