original_text,perturbed_text,label
"Singapore govt extends third-party war [[risk]] insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation [[Authority]] of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] group.","Singapore govt extends third-party war [[security]] insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation [[authorities]] of Singapore and SATS Security Services, a unit of the Singapore [[aviation]] group.",2
"[[ESPN]].com news services Six months ago, Scottie Pippen issued a  [[quot]];This is probably it for me quot; declaration, that last season was looking more and more like his last in an NBA uniform.","[[yahoo]].com news services Six months ago, Scottie Pippen issued a  [[review]];This is probably it for me quot; declaration, that last season was looking more and more like his last in an NBA uniform.",1
"Kmart to Sell 18 [[Stores]] to Home Depot  NEW YORK ([[Reuters]]) - Retailer Kmart Holdings Corp. &lt;A HREF=""[[http]]://[[www]].investor.reuters.com/FullQuote.aspx?ticker=KMRT.[[O]] target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/[[A]]&gt;  on Monday said it finalized a deal to [[sell]] [[18]] of its stores to  Home [[Depot]] Inc. &lt;A [[HREF]]=""[[http]]://[[www]].investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.","Kmart to Sell 18 [[outlets]] to Home Depot  NEW YORK ([[d]]) - Retailer Kmart Holdings Corp. &lt;A HREF=""[[platform]]://[[browser]].investor.reuters.com/FullQuote.aspx?ticker=KMRT.[[o]] target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/[[ai]]&gt;  on Monday said it finalized a deal to [[selling]] [[eight]] of its stores to  Home [[depot]] Inc. &lt;A [[project]]=""[[browser]]://[[browser]].investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",2
"Alamosa Offers to Buy AirGate (Reuters) [[Reuters]] - Alamosa Holdings Inc.  [[said]]\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.","Alamosa Offers to Buy AirGate (Reuters) [[news]] - Alamosa Holdings Inc.  [[holdings]]\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.",3
"Her aim: Give [[Tufts-NEMC]] intensive care For 10 years, Ellen Zane oversaw community doctors for Partners [[HealthCare]], the parent organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most [[profitable]] hospital and physician network in Massachusetts. Then in December, she became chief [[executive]] of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...","Her aim: Give [[students]] intensive care For 10 years, Ellen Zane oversaw community doctors for Partners [[center]], the parent organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most [[renowned]] hospital and physician network in Massachusetts. Then in December, she became chief [[head]] of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...",2
"Veterans Committee counts for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee counts for little The Hall of [[remember]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",1
PeopleSoft customers reassured Oracle Corp. President Charles Phillips on [[Monday]] said PeopleSoft Inc. customers have become more comfortable with the prospect of a [[merger]] between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.,PeopleSoft customers reassured Oracle Corp. President Charles Phillips on [[email]] said PeopleSoft Inc. customers have become more comfortable with the prospect of a [[merging]] between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.,2
"Study: 39 Million [[Americans]] [[In]] Working Poor Families WASHINGTON -- A new report indicates that one in every five [[US]] jobs pays less than a poverty-level wage for a family of four. [[As]] a result, nearly 39 million Americans, including 20 million children, are members ","Study: 39 Million [[people]] [[among]] Working Poor Families WASHINGTON -- A new report indicates that one in every five [[getting]] jobs pays less than a poverty-level wage for a family of four. [[that]] a result, nearly 39 million Americans, including 20 million children, are members ",2
Movie Studios to Sue Illegal Film-File Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Internet]].,Movie Studios to Sue Illegal Film-File Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[world]].,3
"ATA: [[Customers]] Won #39;t Be Affected By Bankruptcy INDIANAPOLIS -- ATA says it will honor all tickets and maintain its full schedule, after filing for Chapter 11 bankruptcy Tuesday.","ATA: [[p]] Won #39;t Be Affected By Bankruptcy INDIANAPOLIS -- ATA says it will honor all tickets and maintain its full schedule, after filing for Chapter 11 bankruptcy Tuesday.",2
"[[Profit]] Plunges at International Game [[Tech]] International Game [[Technology]], the world #39;s biggest maker of [[slot]] machines, Tuesday said said profit for its latest quarter [[fell]] 50 percent from a year ago due to a charge for early [[redemption]] of debt and a tax adjustment.","[[news]] Plunges at International Game [[tech]] International Game [[com]], the world #39;s biggest maker of [[playing]] machines, Tuesday said said profit for its latest quarter [[exceeds]] 50 percent from a year ago due to a charge for early [[return]] of debt and a tax adjustment.",2
9:22 am: Missing explosives have experts [[wondering]] what else is &[[lt]];[[b]]&[[gt]];...&lt;/[[b]]&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in Iraq have experts [[wondering]] what other weapons might be in jeopardy of falling into insurgent or terrorist hands.,9:22 am: Missing explosives have experts [[guessing]] what else is &[[x]];[[e]]&[[nt]];...&lt;/[[cd]]&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in Iraq have experts [[researching]] what other weapons might be in jeopardy of falling into insurgent or terrorist hands.,0
"PeopleSoft CEO Ousted for  #39;Situational Ethics #39; [[AccountingWEB]].com - October 06, 2004 - The opening of a trial related to Oracle #39;s takeover bid of PeopleSoft featured the revelation that CEO Craig Conway was fired last week for making misleading statements about PeopleSoft #39;s sales.","PeopleSoft CEO Ousted for  #39;Situational Ethics #39; [[privacy]].com - October 06, 2004 - The opening of a trial related to Oracle #39;s takeover bid of PeopleSoft featured the revelation that CEO Craig Conway was fired last week for making misleading statements about PeopleSoft #39;s sales.",2
"Cingular Sales Rise in Quarter, but [[Profit]] [[Falls]] 18 Percent By Bloomberg News. Cingular Wireless, which is buying AT [[amp]];[[T]] Wireless, said [[yesterday]] that third-quarter sales rose 4.9 percent, to \$[[4]].","Cingular Sales Rise in Quarter, but [[revenue]] [[gets]] 18 Percent By Bloomberg News. Cingular Wireless, which is buying AT [[hp]];[[silicon]] Wireless, said [[is]] that third-quarter sales rose 4.9 percent, to \$[[billion]].",2
"[[Cable]]   Wireless to Cut 600 Jobs  LONDON (Reuters) - Britain's [[Cable]]   Wireless posted its  first net profit in over 3 [[years]] and announced plans to cut 600  jobs and return [[cash]] to investors, sending the telecom  company's shares racing to 5-month highs on [[Wednesday]].","[[mobile]]   Wireless to Cut 600 Jobs  LONDON (Reuters) - Britain's [[business]]   Wireless posted its  first net profit in over 3 [[millennia]] and announced plans to cut 600  jobs and return [[everything]] to investors, sending the telecom  company's shares racing to 5-month highs on [[offer]].",2
"Same-sex divorce rules still hazy Now that an Ontario couple has been given Canada #39;s first same-sex divorce, experts are divided over just how easy it will be for gays and lesbians in other provinces to end their [[marriages]].","Same-sex divorce rules still hazy Now that an Ontario couple has been given Canada #39;s first same-sex divorce, experts are divided over just how easy it will be for gays and lesbians in other provinces to end their [[divorce]].",0
[[Disney]] Rules Out New Deal with Pixar Studios [[In]] January [[Disney]] and Pixar terminated their talks to extend a [[distribution]] partnership that has created such cartoon hits as  [[quot]];[[Finding]] Nemo quot; and the  quot;[[Toy]] [[Story]] quot; [[series]].,[[google]] Rules Out New Deal with Pixar Studios [[around]] January [[november]] and Pixar terminated their talks to extend a [[content]] partnership that has created such cartoon hits as  [[pokemon]];[[el]] Nemo quot; and the  quot;[[toy]] [[story]] quot; [[fun]].,2
Hurricane Frances Nears NE Caribbean (AP) AP - Hurricane [[Frances]] strengthened as it churned near islands of the northeastern Caribbean with ferocious winds expected to graze [[Puerto]] Rico on Tuesday before the storm plows on toward the Bahamas and the southeastern United [[States]].,Hurricane Frances Nears NE Caribbean (AP) AP - Hurricane [[venus]] strengthened as it churned near islands of the northeastern Caribbean with ferocious winds expected to graze [[base]] Rico on Tuesday before the storm plows on toward the Bahamas and the southeastern United [[nd]].,0
"Maid sues Sony Pictures exec [[p2pnet]].[[net]] News- James Jackson, vp of legal affairs for Sony Pictures Entertainment, filed for bankruptcy protection just days before a lawsuit accusing him and his wife of involuntary servitude, false imprisonment, invasion of privacy, negligence and ","Maid sues Sony Pictures exec [[sec]].[[corporate]] News- James Jackson, vp of legal affairs for Sony Pictures Entertainment, filed for bankruptcy protection just days before a lawsuit accusing him and his wife of involuntary servitude, false imprisonment, invasion of privacy, negligence and ",3
Rain threatens triangular final (AFP) [[AFP]] - Organisers were left banking on the Dutch weather to spare Saturday's final of the triangular [[cricket]] tournament after deciding against altering the fixture schedule in a [[bid]] to beat the rain that has marred this warm-up event for next [[month's]] ICC Champions Trophy in England.,Rain threatens triangular final (AFP) [[tour]] - Organisers were left banking on the Dutch weather to spare Saturday's final of the triangular [[odi]] tournament after deciding against altering the fixture schedule in a [[determination]] to beat the rain that has marred this warm-up event for next [[months]] ICC Champions Trophy in England.,0
"Military Buoys [[Profit]] at Defense Firms  CHICAGO (Reuters) - Robust demand for military [[equipment]]  and technology led four U.[[S]]. defense companies to post higher  quarterly profit on [[Wednesday]], with jet maker Boeing Co. &lt;A [[HREF]]=""[[http]]://[[www]].[[investor]].[[reuters]].com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/[[A]]&gt;  reporting a 78 percent [[jump]] in earnings despite a decline in  commercial airplane [[revenue]].","Military Buoys [[deployed]] at Defense Firms  CHICAGO (Reuters) - Robust demand for military [[facilities]]  and technology led four U.[[sts]]. defense companies to post higher  quarterly profit on [[business]], with jet maker Boeing Co. &lt;A [[query]]=""[[internet]]://[[web]].[[science]].[[moody]].com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/[[gt]]&gt;  reporting a 78 percent [[dropping]] in earnings despite a decline in  commercial airplane [[revenues]].",2
"Robby Gordon Planning to Proceed [[With]] Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical [[racetrack]] hazards on Sunday.","Robby Gordon Planning to Proceed [[in]] Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical [[highway]] hazards on Sunday.",1
"Students Pay [[More]] for Beer Than Books British students spend about \$1.8 [[billion]] on drink every year, nearly three times as much as they cough up for books, a survey released on Monday showed.","Students Pay [[extra]] for Beer Than Books British students spend about \$1.8 [[million]] on drink every year, nearly three times as much as they cough up for books, a survey released on Monday showed.",2
Nintendo Returns to Profit (AP) [[AP]] - Nintendo Co. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with game-software sales.,Nintendo Returns to Profit (AP) [[index]] - Nintendo Co. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with game-software sales.,3
Serena takes China title Serena Williams got back to winning [[ways]] with victory over US Open champion Svetlana [[Kuznetsova]] in the final of the China Open on [[Sunday]].,Serena takes China title Serena Williams got back to winning [[ground]] with victory over US Open champion Svetlana [[graf]] in the final of the China Open on [[sets]].,1
"Lawyers In the Limelight By all appearances, Steven [[Woghin]] was a lawyer at the top of his game. After years in government service, the former [[Justice]] Department [[attorney]] had worked his way up to a comfortable [[six-figure]] salary and the chief legal job at software [[maker]] Computer Associates International Inc.","Lawyers In the Limelight By all appearances, Steven [[lang]] was a lawyer at the top of his game. After years in government service, the former [[justice]] Department [[counsel]] had worked his way up to a comfortable [[high]] salary and the chief legal job at software [[dealer]] Computer Associates International Inc.",2
IBM Claims [[Computing]] Crown (The Motley Fool) The Motley [[Fool]] - IBM (NYSE: IBM - News) has new bragging rights. Press reports indicate that the technology giant has created the [[world's]] fastest supercomputer two years after a Japanese computer [[claimed]] that title.,IBM Claims [[la]] Crown (The Motley Fool) The Motley [[fortune]] - IBM (NYSE: IBM - News) has new bragging rights. Press reports indicate that the technology giant has created the [[twentieth]] fastest supercomputer two years after a Japanese computer [[held]] that title.,3
"Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former chess champion Bobby [[Fischer's]] announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese [[officials]] and help him avoid [[deportation]] to the United [[States]], his fiancee and one of his supporters [[said]] Tuesday.","Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former chess champion Bobby [[allison]] announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese [[s]] and help him avoid [[deported]] to the United [[state]], his fiancee and one of his supporters [[following]] Tuesday.",0
Boeing Competitors Protest Lockheed Martin Corp. and [[BAE]] Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport planes awarded to Boeing Co. in 2001.,Boeing Competitors Protest Lockheed Martin Corp. and [[embedded]] Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport planes awarded to Boeing Co. in 2001.,2
"Mobile phone  #39;[[deafness]] #39; risk [[p2pnet]].[[net]] [[News]]:- Defects in Siemens 65 series mobile phones could cause deafness, says the company.  quot;In extreme cases, this volume could lead to hearing damage.","Mobile phone  #39;[[wireless]] #39; risk [[index]].[[financial]] [[news]]:- Defects in Siemens 65 series mobile phones could cause deafness, says the company.  quot;In extreme cases, this volume could lead to hearing damage.",3
"Hurricane Ivan again growing in strength, Caribbean islands &lt;b&[[gt]];...&lt;/b&gt; Islanders scrambled to put up storm shutters and buy [[water]] as hurricane Ivan churned toward Barbados just days after hurricane Frances tore across the Caribbean and through Florida.","Hurricane Ivan again growing in strength, Caribbean islands &lt;b&[[dh]];...&lt;/b&gt; Islanders scrambled to put up storm shutters and buy [[goods]] as hurricane Ivan churned toward Barbados just days after hurricane Frances tore across the Caribbean and through Florida.",0
Qualcomm Raises Earnings Forecast Qualcomm Inc. on [[Friday]] raised its quarterly profit forecast due to strong demand for its [[mobile]] phone technology. The San [[Diego]] company said it expects earnings per ,Qualcomm Raises Earnings Forecast Qualcomm Inc. on [[weekends]] raised its quarterly profit forecast due to strong demand for its [[embedded]] phone technology. The San [[diego]] company said it expects earnings per ,2
Electronic Jihad [[Internet]] [[Attack]] Rumored For [[Today]] Electronic Jihad Internet Attack Rumored [[For]] [[Today]]\\[[Is]] the [[Electronic]] Jihad attack happening today or is it just stirred up rumors? Yevgeny Kaspersky has raised concerns of a [[major]] attack on the [[internet]] today. Kaspersky has been widely quoted as saying that there [[would]] be a [[major]] online attack against Israeli ...,Electronic Jihad [[tv]] [[attacks]] Rumored For [[today]] Electronic Jihad Internet Attack Rumored [[on]] [[online]]\\[[imagine]] the [[impending]] Jihad attack happening today or is it just stirred up rumors? Yevgeny Kaspersky has raised concerns of a [[strong]] attack on the [[right]] today. Kaspersky has been widely quoted as saying that there [[was]] be a [[strong]] online attack against Israeli ...,3
"[[TruSecure]] merges with Betrusted BOSTON - Information security services companies [[TruSecure]] Corp. and Betrusted plan to announce on Tuesday that they have [[merged]], [[forming]] a new company called Cybertrust.","[[deal]] merges with Betrusted BOSTON - Information security services companies [[info]] Corp. and Betrusted plan to announce on Tuesday that they have [[amalgamated]], [[form]] a new company called Cybertrust.",3
"Women, and the future of [[IT]] &lt;strong&[[gt]];Interview&lt;/strong&gt; Professor Wendy Hall talks to &lt;em&gt;The Reg&lt;/em&[[gt]];","Women, and the future of [[h]] &lt;strong&[[aft]];Interview&lt;/strong&gt; Professor Wendy Hall talks to &lt;em&gt;The Reg&lt;/em&[[tc]];",3
SEC [[may]] [[put]] end to quid pro quo (USATODAY.com) USATODAY.[[com]] - The Securities and [[Exchange]] Commission is expected to vote Wednesday to prohibit mutual [[fund]] companies from funneling stock trades to brokerage firms that [[agree]] to promote their [[funds]] to investors.,SEC [[could]] [[be]] end to quid pro quo (USATODAY.com) USATODAY.[[web]] - The Securities and [[exchanges]] Commission is expected to vote Wednesday to prohibit mutual [[investment]] companies from funneling stock trades to brokerage firms that [[want]] to promote their [[shares]] to investors.,2
