original_text,perturbed_text,label
"Singapore govt [[extends]] third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt [[gives]] third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",2
"Anniversary remembered on game [[day]] [[When]] the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[stopped]] being Boston [[College's]] coach. On that day, as the World Trade Center and Pentagon smoldered and the world [[stood]] still, O'Brien was a Navy man.","Anniversary remembered on game [[screen]] [[whenever]] the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[were]] being Boston [[university]] coach. On that day, as the World Trade Center and Pentagon smoldered and the world [[lingered]] still, O'Brien was a Navy man.",1
"Gazprom Plans LNG Terminal in US [[Gazprom]] came a step closer to the liquefied natural gas market on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.","Gazprom Plans LNG Terminal in US [[o]] came a step closer to the liquefied natural gas market on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.",2
"Starting today, funds' stances on proxies are matter of record Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company directors, [[reappoint]] auditors, and approve or kill plans to give big stock option [[packages]] to senior executives.","Starting today, funds' stances on proxies are matter of record Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company directors, [[use]] auditors, and approve or kill plans to give big stock option [[offerings]] to senior executives.",2
Malaysia #39;s Anwar Returns to Hero #39;s Welcome Malaysia #39;s former deputy prime [[minister]] Anwar Ibrahim has come home to a rock star #39;s welcome Sunday. [[He]] [[returned]] from undergoing back surgery in Germany following his [[release]] from prison last month.,Malaysia #39;s Anwar Returns to Hero #39;s Welcome Malaysia #39;s former deputy prime [[president]] Anwar Ibrahim has come home to a rock star #39;s welcome Sunday. [[him]] [[had]] from undergoing back surgery in Germany following his [[discharged]] from prison last month.,0
"Alamosa Offers to Buy AirGate (Reuters) [[Reuters]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited [[bid]] for AirGate PCS Inc.\ worth about  #36;380 million, which [[would]] [[create]] one of\the largest sellers of wireless [[telephone]] service under the\Sprint  brand.","Alamosa Offers to Buy AirGate (Reuters) [[news]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited [[offer]] for AirGate PCS Inc.\ worth about  #36;380 million, which [[d]] [[allow]] one of\the largest sellers of wireless [[phone]] service under the\Sprint  brand.",3
"Science ; As ice [[thaws]], arctic peoples at loss for words [[Science]] News, Iceland, What are the words used by indigenous peoples in the Arctic for  [[quot]];[[hornet]], quot;  quot;robin, quot;  quot;elk, quot;  quot;[[barn]] owl quot; or  quot;salmon?","Science ; As ice [[retreated]], arctic peoples at loss for words [[world]] News, Iceland, What are the words used by indigenous peoples in the Arctic for  [[sound]];[[thunder]], quot;  quot;robin, quot;  quot;elk, quot;  quot;[[owl]] owl quot; or  quot;salmon?",3
"Veterans Committee counts for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee counts for little The Hall of [[remember]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",1
PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said [[PeopleSoft]] Inc. customers have become more comfortable with the prospect of a merger between the two software firms [[even]] as the proposed transaction awaits a critical ruling from a Delaware court.,PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said [[news]] Inc. customers have become more comfortable with the prospect of a merger between the two software firms [[together]] as the proposed transaction awaits a critical ruling from a Delaware court.,2
"Hurricanes soak Knight Ridder #39;s 3Q Knight [[Ridder]] Inc., publisher of the Miami Herald and the Philadelphia Inquirer, [[said]] third-quarter [[earnings]] will miss Wall Street estimates due to the impact of three [[recent]] hurricanes on its Florida newspapers.","Hurricanes soak Knight Ridder #39;s 3Q Knight [[defense]] Inc., publisher of the Miami Herald and the Philadelphia Inquirer, [[thought]] third-quarter [[counts]] will miss Wall Street estimates due to the impact of three [[super]] hurricanes on its Florida newspapers.",2
Movie Studios to Sue Illegal [[Film-File]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the Internet.,Movie Studios to Sue Illegal [[way]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the Internet.,3
"US [[stocks]]: Markets rally on Bush win; oil surge limits gains US [[stocks]] rallied Wednesday, boosted by shares of health and defence companies that are seen [[benefiting]] from the re-election of President George W. Bush, but higher oil prices checked advances.","US [[election]]: Markets rally on Bush win; oil surge limits gains US [[market]] rallied Wednesday, boosted by shares of health and defence companies that are seen [[emerging]] from the re-election of President George W. Bush, but higher oil prices checked advances.",2
9:22 am: Missing explosives have experts wondering what else is &lt;[[b]]&gt;...&lt;/[[b]]&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in [[Iraq]] have experts wondering what other weapons might be in jeopardy of falling into insurgent or terrorist hands.,9:22 am: Missing explosives have experts wondering what else is &lt;[[bc]]&gt;...&lt;/[[prc]]&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in [[iraq]] have experts wondering what other weapons might be in jeopardy of falling into insurgent or terrorist hands.,0
"[[PeopleSoft]] CEO Ousted for  #39;Situational Ethics #39; AccountingWEB.com - October 06, 2004 - The opening of a trial related to Oracle #39;s takeover bid of PeopleSoft featured the revelation that CEO Craig Conway was fired last week for making misleading statements about PeopleSoft #39;s sales.","[[company]] CEO Ousted for  #39;Situational Ethics #39; AccountingWEB.com - October 06, 2004 - The opening of a trial related to Oracle #39;s takeover bid of PeopleSoft featured the revelation that CEO Craig Conway was fired last week for making misleading statements about PeopleSoft #39;s sales.",2
