original_text,perturbed_text,label
"Singapore govt extends third-party war risk [[insurance]] SINGAPORE : The government is extending third-party war risk [[insurance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt extends third-party war risk [[insuranϲe]] SINGAPORE : The government is extending third-party war risk [[secure]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",2
"Mills Grabs \$[[1B]] Portfolio; [[Taubman]] Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine [[malls]] owned by [[General]] [[Motors]] [[Asset]] [[Management]] Corp. for just over \$1 billion, [[creating]] a new [[joint]] venture between the groups. The deal will extend ...","Mills Grabs \$[[lB]] Portfolio; [[Taubｍan]] Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine [[mlals]] owned by [[Generals]] [[Motorѕ]] [[Aset]] [[Governance]] Corp. for just over \$1 billion, [[create]] a new [[jonit]] venture between the groups. The deal will extend ...",2
"[[Afghans]] rocky [[road]] to [[historic]] [[elections]] [[KALAKAN]], [[Afghanistan]] There were toothless [[old]] men, turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and mujahedeen, and the presidential candidate #39;s [[3-year-old]] son.","[[Afghanѕ]] rocky [[paths]] to [[historical]] [[electionѕ]] [[KALA]] [[KAN]], [[Afghanis𝚝an]] There were toothless [[оld]] men, turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and mujahedeen, and the presidential candidate #39;s [[3-уear-old]] son.",0
"[[Phelps]] [[Seeks]] [[More]] Gold at World [[Championships]]  [[INDIANAPOLIS]] ([[Reuters]]) - Still [[riding]] a [[wave]] of [[euphoria]]  from the [[Olympics]], Michael Phelps [[returns]] to the pool this [[week]]  at the [[world]] short [[course]] swimming [[championships]] [[seeking]] a  [[repeat]] of his [[six]] gold [[medals]] in [[Athens]].","[[Philips]] [[Strives]] [[Plus]] Gold at World [[Championshipѕ]]  [[IDIANAPOLIS]] ([[Journalist]]) - Still [[constituency]] a [[waves]] of [[excitement]]  from the [[Olympians]], Michael Phelps [[return]] to the pool this [[weeks]]  at the [[worldwide]] short [[courѕe]] swimming [[starring]] [[seek]] a  [[rpeeat]] of his [[si×]] gold [[decorations]] in [[Athenѕ]].",1
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, [[O'Brien]] was a Navy man.","Anniversary remembered on [[gaming]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, [[O'Bⲅien]] was a Navy man.",1
"Viacom, Disney [[pay]] \$[[1]].[[5M]] FCC fine [[Disney]] and Viacom [[agreed]] to a [[fine]] of \$1.5 million from the Federal Communications Commission over claims their children #[[39]];s cable [[television]] networks [[violated]] [[advertising]] restrictions, the [[FCC]] said Thursday.","Viacom, Disney [[paу]] \$[[l]].[[ƼM]] FCC fine [[Disneу]] and Viacom [[ɑgreed]] to a [[fi]] [[ne]] of \$1.5 million from the Federal Communications Commission over claims their children #[[3৭]];s cable [[televisіon]] networks [[vіolated]] [[advertisiոg]] restrictions, the [[CDS]] said Thursday.",2
"[[Pacifist]] Japan boosts  #[[39]];[[self-defence]] #[[39]]; measures After almost 60 years of pacifism, Japan [[today]] [[overhauled]] its [[defence]] policy; easing an [[arms]] exports ban and singling out [[North]] [[Korea]] and China as security threats.","[[Pacifiѕt]] Japan boosts  #[[3৭]];[[self˗defence]] #[[3৭]]; measures After almost 60 years of pacifism, Japan [[nowadays]] [[overhauleԁ]] its [[defencе]] policy; easing an [[ɑrms]] exports ban and singling out [[Nordic]] [[Koⲅea]] and China as security threats.",0
Fresh bid to dismiss Jackson case Lawyers for [[Michael]] [[Jackson]] say the [[singer's]] [[child]] [[molestation]] case should be [[dropped]].,Fresh bid to dismiss Jackson case Lawyers for [[Micheal]] [[Jacksoո]] say the [[singe'rs]] [[cհild]] [[molestatіon]] case should be [[droрped]].,0
"[[System]] [[X]] supercomputer [[speeds]] up [[almost]] [[20]] percent Virginia Tech #39;s [[all-Mac]] [[System]] [[X]] supercomputer, [[installed]] at the [[university]] #39;s Terascale [[Computing]] [[Facility]], made [[headlines]] [[last]] [[year]] when it was [[determined]] to be the third-fastest supercomputer in the [[world]].","[[Systems]] [[umpteenth]] supercomputer [[spеeds]] up [[alomst]] [[2O]] percent Virginia Tech #39;s [[all-Mɑc]] [[Sytem]] [[s]] supercomputer, [[instɑlled]] at the [[colleges]] #39;s Terascale [[Compute]] [[Plant]], made [[heading]] [[final]] [[annum]] when it was [[determinеd]] to be the third-fastest supercomputer in the [[monde]].",3
"A conspiracy theory : In the aftermath of [[Arafats]] passing AH [[Jaffor]] Ullah. [[Yasser]] Arafat, the acknowledged [[leader]] of [[Palestinian]] [[people]], [[lived]] amidst controversy all through his life. The cause of his [[death]] has now become a source of controversy amongst the departed [[leaders]] people all over Middle [[East]].","A conspiracy theory : In the aftermath of [[Aarfats]] passing AH [[Ja]] [[ffor]] Ullah. [[Taha]] Arafat, the acknowledged [[leadeⲅ]] of [[Palestіnian]] [[humans]], [[inhabit]] amidst controversy all through his life. The cause of his [[dea𝚝h]] has now become a source of controversy amongst the departed [[chefs]] people all over Middle [[Eat]].",0
