original_text,perturbed_text,label
"[[Singapore]] govt extends [[third-party]] war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] [[group]].","[[Sіngapore]] govt extends [[𝚝hird-party]] war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Aiⲅlines]] [[grop]].",2
"[[Anniversary]] remembered on [[game]] [[day]] When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Boston]] [[College's]] [[coach]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","[[Anոiversary]] remembered on [[g]] [[ame]] [[dy]] When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Bos𝚝on]] [[Colleg'es]] [[ϲoach]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"Viacom, Disney [[pay]] \$[[1]].[[5M]] FCC [[fine]] [[Disney]] and Viacom agreed to a fine of \$[[1]].5 million from the [[Federal]] Communications Commission over claims their children #[[39]];s cable [[television]] networks [[violated]] advertising [[restrictions]], the [[FCC]] [[said]] [[Thursday]].","Viacom, Disney [[pɑy]] \$[[l]].[[ƼM]] FCC [[fiոe]] [[Disey]] and Viacom agreed to a fine of \$[[l]].5 million from the [[Fdeeral]] Communications Commission over claims their children #[[Ʒ9]];s cable [[televisіon]] networks [[violatеd]] advertising [[restrictionѕ]], the [[FC]] [[saіd]] [[Thսrsday]].",2
"US [[Airways]], Pilots Union Near Agreement US Airways is seeking \$800 [[million]] in concessions from employee unions as it attempts to avoid [[filing]] Chapter [[11]]. [[The]] [[Air]] [[Line]] [[Pilots]] [[Association]] will present its [[proposal]] on the [[evening]] of ","US [[Aiⲅways]], Pilots Union Near Agreement US Airways is seeking \$800 [[mіllion]] in concessions from employee unions as it attempts to avoid [[fiing]] Chapter [[1l]]. [[Tհe]] [[Aiⲅ]] [[Liոe]] [[Piⅼots]] [[As]] [[sociation]] will present its [[рroposal]] on the [[eveninɡ]] of ",2
"[[Hostages]] [[plight]] clouds meeting of Blairs party BRIGHTON, [[England]] [[The]] annual conference of Prime Minister Tony Blair #39;s [[Labour]] Party opened here Monday under the [[pall]] of the war in [[Iraq]], as the [[fate]] of the [[British]] [[hostage]] Ken Bigley [[remained]] uncertain amid [[fresh]] appeals for his release from family ","[[Hоstages]] [[pliɡht]] clouds meeting of Blairs party BRIGHTON, [[Englanԁ]] [[Te]] annual conference of Prime Minister Tony Blair #39;s [[Lbour]] Party opened here Monday under the [[pa]] [[ll]] of the war in [[Iⲅaq]], as the [[f]] [[ate]] of the [[Bri𝚝ish]] [[հostage]] Ken Bigley [[ⲅemained]] uncertain amid [[fresհ]] appeals for his release from family ",0
"Protests in Canada over [[Ukraine]] crisis ([[AFP]]) AFP - [[Hundreds]] of [[Canadians]], many of Ukrainian [[descent]], [[braved]] [[freezing]] temperatures to [[protest]] what they consider to be the [[fixed]] outcome of the Ukrainian [[presidential]] election.","Protests in Canada over [[Ukⲅaine]] crisis ([[A]] [[FP]]) AFP - [[Hundreԁs]] of [[Cɑnadians]], many of Ukrainian [[ԁescent]], [[bⲅaved]] [[fⲅeezing]] temperatures to [[protes𝚝]] what they consider to be the [[fixeԁ]] outcome of the Ukrainian [[presiԁential]] election.",0
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[compսter-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,3
"Colgate to [[cut]] workforce [[CONSUMER]] [[goods]] maker Colgate-Palmolive said today it would cut about [[12]] per cent of its [[37]],[[000-person]] work [[force]] and [[close]] a third of its factories worldwide as part of a [[four-year]] [[restructuring]].","Colgate to [[ϲut]] workforce [[CNOSUMER]] [[gоods]] maker Colgate-Palmolive said today it would cut about [[1ᒿ]] per cent of its [[3𝟕]],[[000-peⲅson]] work [[𝚏orce]] and [[ϲlose]] a third of its factories worldwide as part of a [[fou-ryear]] [[restruc𝚝uring]].",2
"A [[conspiracy]] theory : In the [[aftermath]] of [[Arafats]] [[passing]] AH [[Jaffor]] [[Ullah]]. Yasser [[Arafat]], the [[acknowledged]] [[leader]] of [[Palestinian]] [[people]], [[lived]] amidst controversy all through his life. The cause of his [[death]] has now become a source of controversy amongst the departed leaders people all over Middle East.","A [[coոspiracy]] theory : In the [[afteⲅmath]] of [[Aⲅafats]] [[рassing]] AH [[Jaffoⲅ]] [[Ullɑh]]. Yasser [[Arfaat]], the [[acknowledgeԁ]] [[leaԁer]] of [[Pales𝚝inian]] [[peope]], [[liveԁ]] amidst controversy all through his life. The cause of his [[daeth]] has now become a source of controversy amongst the departed leaders people all over Middle East.",0
"[[ESPN]].com [[news]] services Six [[months]] ago, Scottie Pippen issued a  [[quot]];[[This]] is [[probably]] it for me [[quot]]; declaration, that last season was looking more and more like his last in an [[NBA]] uniform.","[[EPSN]].com [[ոews]] services Six [[moոths]] ago, Scottie Pippen issued a  [[ԛuot]];[[Thіs]] is [[probabⅼy]] it for me [[quоt]]; declaration, that last season was looking more and more like his last in an [[NA]] uniform.",1
"Starting today, [[funds']] [[stances]] on proxies are matter of record Every year, public companies put a number of questions before their stockholders for a vote. [[Investors]] weigh in on whether to reelect company directors, reappoint [[auditors]], and [[approve]] or kill [[plans]] to give [[big]] [[stock]] [[option]] packages to senior executives.","Starting today, [[fnuds']] [[stanecs]] on proxies are matter of record Every year, public companies put a number of questions before their stockholders for a vote. [[Inestors]] weigh in on whether to reelect company directors, reappoint [[audi𝚝ors]], and [[appⲅove]] or kill [[palns]] to give [[biɡ]] [[stoc𝒌]] [[optioո]] packages to senior executives.",2
"Alamosa Offers to Buy AirGate (Reuters) [[Reuters]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.","Alamosa Offers to Buy AirGate (Reuters) [[Reutеrs]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.",3
"Annan Starts Reshuffling UN Staff for Reform [[Push]] (Reuters) [[Reuters]] - U.N. [[Secretary-General]] [[Kofi]]\[[Annan]] on Monday chose the [[high-profile]] [[British]] [[head]] of a key\agency as his new chief of staff, the start of a [[reshuffle]]\[[aimed]] at [[instituting]] U.N. reforms and [[combating]] scandals.","Annan Starts Reshuffling UN Staff for Reform [[Psuh]] (Reuters) [[Rеuters]] - U.N. [[Secⲅetary-General]] [[Kоfi]]\[[Aոnan]] on Monday chose the [[higհ-profile]] [[Bri𝚝ish]] [[hed]] of a key\agency as his new chief of staff, the start of a [[resհuffle]]\[[aimeԁ]] at [[institutіng]] U.N. reforms and [[comЬating]] scandals.",0
"Vietnam Marks Independence with [[Pardons]] for Prisoners  HANOI (Reuters) - Vietnam has released nearly 9,000  [[prisoners]], including 10 inmates whose cases it says had drawn  [[international]] [[attention]], as part of traditional pardons granted  [[ahead]] of [[independence]] [[celebrations]] on September 2.","Vietnam Marks Independence with [[Pardnos]] for Prisoners  HANOI (Reuters) - Vietnam has released nearly 9,000  [[prisonеrs]], including 10 inmates whose cases it says had drawn  [[iոternational]] [[at𝚝ention]], as part of traditional pardons granted  [[ɑhead]] of [[indepenԁence]] [[celebⲅations]] on September 2.",0
"Veterans Committee counts for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee counts for little The Hall of [[Fɑme]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",1
"[[Oil]] Edges Down, [[Microsoft]] Boosts Techs  NEW [[YORK]] ([[Reuters]]) - Oil prices touched [[2-month]] lows near  \$45 a barrel on [[Monday]] before taking back most of their losses,  but the downward trend knocked [[energy]] [[company]] stocks lower and  U.S. stock indexes ended little changed. A [[rise]] in Microsoft  [[shares]] helped boost the technology [[sector]].","[[Ol]] Edges Down, [[Microsot]] Boosts Techs  NEW [[YOK]] ([[Reutеrs]]) - Oil prices touched [[ᒿ-month]] lows near  \$45 a barrel on [[Moday]] before taking back most of their losses,  but the downward trend knocked [[eneⲅgy]] [[ϲompany]] stocks lower and  U.S. stock indexes ended little changed. A [[rіse]] in Microsoft  [[shɑres]] helped boost the technology [[secotr]].",2
"Hurricanes soak Knight Ridder #[[39]];s 3Q Knight [[Ridder]] [[Inc]]., [[publisher]] of the Miami Herald and the [[Philadelphia]] Inquirer, said third-quarter [[earnings]] will miss Wall Street estimates due to the impact of three recent hurricanes on its [[Florida]] [[newspapers]].","Hurricanes soak Knight Ridder #[[3৭]];s 3Q Knight [[Rider]] [[Inϲ]]., [[pսblisher]] of the Miami Herald and the [[Philɑdelphia]] Inquirer, said third-quarter [[еarnings]] will miss Wall Street estimates due to the impact of three recent hurricanes on its [[Floⲅida]] [[newsappers]].",2
Movie Studios to Sue Illegal [[Film-File]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Internet]].,Movie Studios to Sue Illegal [[Film-Fіle]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Iոternet]].,3
"ATA: [[Customers]] Won #39;t Be Affected By Bankruptcy [[INDIANAPOLIS]] -- [[ATA]] says it will honor all tickets and maintain its full schedule, after filing for Chapter 11 bankruptcy Tuesday.","ATA: [[Cus𝚝omers]] Won #39;t Be Affected By Bankruptcy [[INDIAN]] [[APOLIS]] -- [[A]] [[TA]] says it will honor all tickets and maintain its full schedule, after filing for Chapter 11 bankruptcy Tuesday.",2
"Profit Plunges at International Game Tech International Game Technology, the world #39;s biggest maker of slot [[machines]], Tuesday said said profit for its latest quarter fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.","Profit Plunges at International Game Tech International Game Technology, the world #39;s biggest maker of slot [[maϲhines]], Tuesday said said profit for its latest quarter fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.",2
"Grief, tears as mother, seven children [[killed]] in house fire mourned ([[Canadian]] [[Press]]) [[Canadian]] Press - ST. CATHARINES, [[Ont]]. (CP) - About 1,[[000]] [[mourners]] [[filled]] a church [[Saturday]] for a funeral service for a mother and her [[seven]] children killed when fire [[tore]] through their [[century-old]] rural [[southwestern]] [[Ontario]] home.","Grief, tears as mother, seven children [[𝒌illed]] in house fire mourned ([[Canadiaո]] [[Preѕs]]) [[Canaԁian]] Press - ST. CATHARINES, [[On𝚝]]. (CP) - About 1,[[0O0]] [[moսrners]] [[fіlled]] a church [[Saturԁay]] for a funeral service for a mother and her [[ѕeven]] children killed when fire [[t]] [[ore]] through their [[cen𝚝ury-old]] rural [[southԝestern]] [[On𝚝ario]] home.",0
[[Shares]] of Video Game Makers Rise Sharply Shares of video game makers rose sharply Friday after analysts reported industry sales increased 11 percent last month due mainly to the strength of two blockbuster titles that have proven to be the holiday season #39;s biggest sellers.,[[Sharеs]] of Video Game Makers Rise Sharply Shares of video game makers rose sharply Friday after analysts reported industry sales increased 11 percent last month due mainly to the strength of two blockbuster titles that have proven to be the holiday season #39;s biggest sellers.,2
9:22 am: [[Missing]] explosives have experts wondering what else is &lt;b&gt;...&lt;/b&gt; Revelations that nearly 400 tons of conventional [[explosives]] have gone missing in [[Iraq]] have experts wondering what other weapons might be in jeopardy of falling into [[insurgent]] or terrorist hands.,9:22 am: [[Mising]] explosives have experts wondering what else is &lt;b&gt;...&lt;/b&gt; Revelations that nearly 400 tons of conventional [[explosіves]] have gone missing in [[Iraԛ]] have experts wondering what other weapons might be in jeopardy of falling into [[insսrgent]] or terrorist hands.,0
"US [[Airways]] Pilots Approve 18 Pay Cut Five-year, \$1.8 billion cost-cutting contract approved [[Thursday]] also reduces retirement benefits, [[increases]] work hours and [[eliminates]] retiree [[medical]] coverage.","US [[Aiⲅways]] Pilots Approve 18 Pay Cut Five-year, \$1.8 billion cost-cutting contract approved [[Thusday]] also reduces retirement benefits, [[incⲅeases]] work hours and [[eⅼiminates]] retiree [[ｍedical]] coverage.",2
Britons still prefer fish n'chips (AFP) AFP - Traditional [[fish-and-chips]] along with cherished [[pub]] grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,Britons still prefer fish n'chips (AFP) AFP - Traditional [[fiѕh-and-chips]] along with cherished [[рub]] grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,0
"China Says [[Taiwan]] Spy Also Operated in U.S. - Media  BEIJING (Reuters) - [[Beijing]] on Monday accused a  Chinese-American arrested for spying for Taiwan of building an  [[espionage]] network in the United States, and said he could go on  trial very soon.","China Says [[Taiԝan]] Spy Also Operated in U.S. - Media  BEIJING (Reuters) - [[Beijiոg]] on Monday accused a  Chinese-American arrested for spying for Taiwan of building an  [[espi]] [[onage]] network in the United States, and said he could go on  trial very soon.",0
"Cingular Sales Rise in Quarter, but Profit Falls 18 Percent By Bloomberg News. [[Cingular]] Wireless, which is buying AT amp;T Wireless, said yesterday that third-quarter sales rose 4.9 percent, to \$4.","Cingular Sales Rise in Quarter, but Profit Falls 18 Percent By Bloomberg News. [[Cingulɑr]] Wireless, which is buying AT amp;T Wireless, said yesterday that third-quarter sales rose 4.9 percent, to \$4.",2
"Cable   Wireless to Cut 600 Jobs  [[LONDON]] ([[Reuters]]) - [[Britain's]] [[Cable]]   [[Wireless]] posted its  first net profit in over 3 years and announced plans to cut 600  jobs and return cash to investors, sending the telecom  company's shares racing to 5-month highs on Wednesday.","Cable   Wireless to Cut 600 Jobs  [[LODNON]] ([[Reutеrs]]) - [[Bitain's]] [[Cabⅼe]]   [[Wiⲅeless]] posted its  first net profit in over 3 years and announced plans to cut 600  jobs and return cash to investors, sending the telecom  company's shares racing to 5-month highs on Wednesday.",2
Disney Rules Out New [[Deal]] with Pixar Studios In January Disney and Pixar terminated their talks to extend a distribution partnership that has created such cartoon hits as  quot;Finding Nemo quot; and the  quot;Toy Story quot; series.,Disney Rules Out New [[Deɑl]] with Pixar Studios In January Disney and Pixar terminated their talks to extend a distribution partnership that has created such cartoon hits as  quot;Finding Nemo quot; and the  quot;Toy Story quot; series.,2
"Florida weather may help Israeli citrus [[industry]] As sunshine state licks its [[wounds]] from Hurricane [[Frances]], Gan Shmuel [[could]] [[reap]] the benefits. [[The]] most important [[news]] for [[Florida]] #[[39]];s 2.[[8]] million residents this week has not been from the Republican ","Florida weather may help Israeli citrus [[idnustry]] As sunshine state licks its [[wonds]] from Hurricane [[Fⲅances]], Gan Shmuel [[couⅼd]] [[ⲅeap]] the benefits. [[Tհe]] most important [[ne]] [[ws]] for [[Fl]] [[orida]] #[[3৭]];s 2.[[Ȣ]] million residents this week has not been from the Republican ",2
"Same-sex divorce rules still [[hazy]] Now that an Ontario couple has been given Canada #39;s first same-sex divorce, [[experts]] are divided over just how easy it will be for gays and [[lesbians]] in other provinces to end their [[marriages]].","Same-sex divorce rules still [[հazy]] Now that an Ontario couple has been given Canada #39;s first same-sex divorce, [[exper𝚝s]] are divided over just how easy it will be for gays and [[ⅼesbians]] in other provinces to end their [[marriagеs]].",0
"[[Sudan]] to attract most [[ICRC]] funds in 2005, 30-percent drop in cash for Iraq ([[AFP]]) [[AFP]] - [[Strife-torn]] Sudan will [[become]] the [[largest]] focus of aid work for the International Committee of the [[Red]] Cross in [[2005]], while money earmarked for Iraq will fall by almost one third, the agency said.","[[Sudɑn]] to attract most [[I]] [[CRC]] funds in 2005, 30-percent drop in cash for Iraq ([[A]] [[FP]]) [[A]] [[FP]] - [[Strife-toⲅn]] Sudan will [[Ьecome]] the [[largeѕt]] focus of aid work for the International Committee of the [[Reԁ]] Cross in [[2O05]], while money earmarked for Iraq will fall by almost one third, the agency said.",0
