"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Phelps [[Seeks]] More Gold at World Championships  INDIANAPOLIS (Reuters) - [[Still]] [[riding]] a [[wave]] of euphoria  from the Olympics, Michael Phelps [[returns]] to the pool this [[week]]  at the world [[short]] course swimming championships seeking a  [[repeat]] of his six gold medals in Athens.","Phelps [[winning]] More Gold at World Championships  INDIANAPOLIS (Reuters) - [[desperately]] [[resisting]] a [[tide]] of euphoria  from the Olympics, Michael Phelps [[rushes]] to the pool this [[sunday]]  at the world [[longest]] course swimming championships seeking a  [[glimpse]] of his six gold medals in Athens.",0.00932687520980835,0.03910022974014282,1,1,1,238,"Failed"
"Nokia announces Near [[Field]] [[Communication]] products [[With]] the Nokia NFC (Near Field Communication) [[shell]] on their phone, [[consumers]] will be able to access a variety of services and exchange [[information]] with a [[simple]] touch gesture.","Nokia announces Near [[area]] [[communications]] products [[by]] the Nokia NFC (Near Field Communication) [[embedded]] on their phone, [[consumer]] will be able to access a variety of services and exchange [[info]] with a [[single]] touch gesture.",0.017207443714141846,0.03843921422958374,3,3,3,84,"Failed"
"Viacom, Disney [[pay]] \$1.5M FCC fine Disney and [[Viacom]] agreed to a fine of \$1.5 million from the Federal Communications Commission over [[claims]] their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.","Viacom, Disney [[tv]] \$1.5M FCC fine Disney and [[channel]] agreed to a fine of \$1.5 million from the Federal Communications Commission over [[watching]] their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.",0.16614460945129395,0.3739466071128845,2,2,2,95,"Failed"
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.","Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0.9003933072090149,0.9003933072090149,1,1,0,1,"Skipped"
"Restive Maldives eases curfew after rounding up dissidents (AFP) [[AFP]] - [[A]] curfew in the capital of the Maldives was [[eased]] but parliament sessions were [[put]] off indefinitely and emergency rule continued following last week's [[riots]], officials and residents said.","Restive Maldives eases curfew after rounding up dissidents (AFP) [[report]] - [[said]] curfew in the capital of the Maldives was [[extended]] but parliament sessions were [[hold]] off indefinitely and emergency rule continued following last week's [[unrest]], officials and residents said.",0.002552509307861328,0.00710374116897583,0,0,0,130,"Failed"
"US [[Airways]], Pilots Union Near Agreement [[US]] Airways is [[seeking]] \$800 million in concessions from employee unions as it [[attempts]] to avoid filing Chapter 11. [[The]] Air Line [[Pilots]] [[Association]] will present its proposal on the evening of ","US [[air]], Pilots Union Near Agreement [[s]] Airways is [[denied]] \$800 million in concessions from employee unions as it [[struggled]] to avoid filing Chapter 11. [[an]] Air Line [[pilots]] [[associations]] will present its proposal on the evening of ",0.01336216926574707,0.05702769756317139,2,2,2,127,"Failed"
"Protests in Canada over Ukraine crisis ([[AFP]]) AFP - Hundreds of Canadians, [[many]] of Ukrainian [[descent]], [[braved]] freezing temperatures to protest what they consider to be the fixed outcome of the Ukrainian presidential [[election]].","Protests in Canada over Ukraine crisis ([[ndp]]) AFP - Hundreds of Canadians, [[several]] of Ukrainian [[canada]], [[use]] freezing temperatures to protest what they consider to be the fixed outcome of the Ukrainian presidential [[question]].",0.007954716682434082,0.026320278644561768,0,0,0,132,"Failed"
"Hostages plight clouds [[meeting]] of Blairs party BRIGHTON, England The annual conference of [[Prime]] Minister Tony Blair #39;s Labour Party [[opened]] here Monday under the pall of the [[war]] in Iraq, as the fate of the [[British]] [[hostage]] Ken Bigley remained uncertain amid fresh appeals for his release from family ","Hostages plight clouds [[memories]] of Blairs party BRIGHTON, England The annual conference of [[information]] Minister Tony Blair #39;s Labour Party [[went]] here Monday under the pall of the [[fighting]] in Iraq, as the fate of the [[uk]] [[hostages]] Ken Bigley remained uncertain amid fresh appeals for his release from family ",0.007050752639770508,0.048511803150177,0,0,0,132,"Failed"
"Afghans rocky [[road]] to historic elections KALAKAN, [[Afghanistan]] There were toothless old men, turbaned and [[gray-bearded]], and [[young]] men not yet old enough to shave. There were [[mullahs]] and mujahedeen, and the presidential candidate #39;s 3-year-old son.","Afghans rocky [[afghanistan]] to historic elections KALAKAN, [[kabul]] There were toothless old men, turbaned and [[old]], and [[middle]] men not yet old enough to shave. There were [[muslims]] and mujahedeen, and the presidential candidate #39;s 3-year-old son.",0.009187161922454834,0.023204326629638672,0,0,0,50,"Failed"
"UN #39;s Kofe Annan Calls Iraq War Illegal United [[Nations]] Secretary General Kofi Annan said this week that the US war in [[Iraq]] is illegal and questioned whether the country [[could]] hold credible ","UN #39;s Kofe Annan Calls Iraq War Illegal United [[future]] Secretary General Kofi Annan said this week that the US war in [[iraqi]] is illegal and questioned whether the country [[can]] hold credible ",0.021397292613983154,0.06869041919708252,0,0,0,53,"Failed"
"[[HD]] [[DVD]] will boost quality, help stores Four Hollywood studios this week [[embraced]] a new [[high-definition]] [[DVD]] format from electronics giant Toshiba - raising many questions for [[video]] lovers who have driven sales of pre-recorded DVDs to new heights.","[[hd]] [[dvds]] will boost quality, help stores Four Hollywood studios this week [[launches]] a new [[paid]] [[dvds]] format from electronics giant Toshiba - raising many questions for [[film]] lovers who have driven sales of pre-recorded DVDs to new heights.",0.10231471061706543,0.3256891965866089,3,3,3,82,"Failed"
"EC presses for safer internet The EU Telecommunications [[Council]] today [[today]] [[launched]] Safer Internet Plus, a scheme to help parents and [[teachers]] control what [[children]] view online.","EC presses for safer internet The EU Telecommunications [[council]] today [[have]] [[supported]] Safer Internet Plus, a scheme to help parents and [[schools]] control what [[kids]] view online.",0.07864886522293091,0.11719012260437012,3,3,3,80,"Failed"
"Colgate to cut workforce [[CONSUMER]] goods maker [[Colgate-Palmolive]] said today it would cut about 12 per cent of its 37,000-person [[work]] [[force]] and [[close]] a third of its factories worldwide as [[part]] of a four-year restructuring.","Colgate to cut workforce [[consumer]] goods maker [[industry]] said today it would cut about 12 per cent of its 37,000-person [[workforce]] [[jobs]] and [[closing]] a third of its factories worldwide as [[implementation]] of a four-year restructuring.",0.02498692274093628,0.339910626411438,2,2,2,80,"Failed"
"US suspends helicopter flights after Japan crash ([[AFP]]) AFP - The [[United]] [[States]] suspended flights of CH-53D military helicopters in [[Japan]], bowing to protests over a [[crash]] in an Okinawa university campus.","US suspends helicopter flights after Japan crash ([[[UNK]]]) AFP - The [[news]] [[organization]] suspended flights of CH-53D military helicopters in [[tokyo]], bowing to protests over a [[spill]] in an Okinawa university campus.",0.01880168914794922,0.4232102632522583,0,0,0,72,"Failed"
"A conspiracy [[theory]] : [[In]] the aftermath of Arafats passing AH Jaffor Ullah. [[Yasser]] Arafat, the acknowledged [[leader]] of Palestinian people, [[lived]] amidst controversy all through his life. [[The]] cause of his [[death]] has now become a source of controversy amongst the departed leaders [[people]] all over Middle East.","A conspiracy [[theories]] : [[with]] the aftermath of Arafats passing AH Jaffor Ullah. [[al]] Arafat, the acknowledged [[ruler]] of Palestinian people, [[lives]] amidst controversy all through his life. [[a]] cause of his [[dying]] has now become a source of controversy amongst the departed leaders [[located]] all over Middle East.",0.04354375600814819,0.16093337535858154,0,0,0,114,"Failed"
"Pakistan collapses at the [[WACA]] [[Opener]] Justin Langer was last out after a glorious innings of 191 as Australia [[totaled]] 381 on the second morning of the first test against Pakistan in Perth on [[Friday]].","Pakistan collapses at the [[line]] [[whilst]] Justin Langer was last out after a glorious innings of 191 as Australia [[fell]] 381 on the second morning of the first test against Pakistan in Perth on [[rain]].",0.041178107261657715,0.08223849534988403,1,1,1,89,"Failed"
"Cycling: [[Petacchi]] wins second stage in Spain MADRID : Alessandro [[Petacchi]] [[showed]] why he is considered one of the world #39;s [[top]] sprinters when coming out on top in a mass dash to the line in the second [[stage]] of the [[Tour]] of Spain.","Cycling: [[riders]] wins second stage in Spain MADRID : Alessandro [[ni]] [[reasons]] why he is considered one of the world #39;s [[n]] sprinters when coming out on top in a mass dash to the line in the second [[stages]] of the [[tours]] of Spain.",0.046860337257385254,0.2484738826751709,1,1,1,100,"Failed"
"[[ESPN]].com news services Six months ago, Scottie Pippen [[issued]] a  [[quot]];[[This]] is probably it for me quot; declaration, that last season was looking more and more like his [[last]] in an NBA uniform.","[[twitter]].com news services Six months ago, Scottie Pippen [[found]] a  [[twitter]];[[the]] is probably it for me quot; declaration, that last season was looking more and more like his [[first]] in an NBA uniform.",0.011815309524536133,0.10042780637741089,1,1,1,150,"Failed"
"The Next [[Giant]] Leap [[Rendezvous]] quot; for the docking techniques he developed while at MIT earning his [[PhD]] in [[astronautics]]. Lessig: Technology over ideology!","The Next [[giant]] Leap [[goes]] quot; for the docking techniques he developed while at MIT earning his [[phd]] in [[physics]]. Lessig: Technology over ideology!",0.118541419506073,0.3600597381591797,3,3,3,33,"Failed"
"Gazprom Plans LNG Terminal in US [[Gazprom]] came a step closer to the liquefied natural gas market on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.","Gazprom Plans LNG Terminal in US [[o]] came a step closer to the liquefied natural gas market on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.",0.30555325746536255,0.6299296617507935,2,3,2,28,"Successful"
"[[Two]] Britons [[shot]] dead near death railway bridge (AFP) [[AFP]] - Two Britons were shot dead by unknown [[gunmen]] near the famous Bridge over the River [[Kwai]] in western Thailand, police said.","[[one]] Britons [[shoot]] dead near death railway bridge (AFP) [[attack]] - Two Britons were shot dead by unknown [[police]] near the famous Bridge over the River [[clyde]] in western Thailand, police said.",0.005659222602844238,0.09607672691345215,0,0,0,112,"Failed"
"Starting today, funds' stances on proxies are matter of record Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company directors, [[reappoint]] auditors, and approve or kill plans to give big stock option [[packages]] to senior executives.","Starting today, funds' stances on proxies are matter of record Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company directors, [[use]] auditors, and approve or kill plans to give big stock option [[offerings]] to senior executives.",0.2805973291397095,0.5253244638442993,2,3,2,58,"Successful"
"Novell launches [[Linux]] for desktop computers Novell, one of the popular names in the [[open-source]] community, has [[launched]] Linux Desktop 9 [[OS]] for enterprise computer systems today for lower [[deployment]] and management prices.","Novell launches [[linux]] for desktop computers Novell, one of the popular names in the [[user]] community, has [[launches]] Linux Desktop 9 [[os]] for enterprise computer systems today for lower [[time]] and management prices.",0.06743872165679932,0.14551687240600586,3,3,3,55,"Failed"
"Malaysia #39;s Anwar Returns to Hero #39;s Welcome Malaysia #39;s former deputy prime [[minister]] Anwar Ibrahim has come home to a rock star #39;s welcome Sunday. [[He]] [[returned]] from undergoing back surgery in Germany following his [[release]] from prison last month.","Malaysia #39;s Anwar Returns to Hero #39;s Welcome Malaysia #39;s former deputy prime [[president]] Anwar Ibrahim has come home to a rock star #39;s welcome Sunday. [[him]] [[had]] from undergoing back surgery in Germany following his [[discharged]] from prison last month.",0.06114315986633301,0.5306081771850586,0,1,0,102,"Successful"
"Broncos [[DT]] Elliss Out for the Season  ENGLEWOOD, Colo. (Sports [[Network]]) - Veteran defensive  tackle Luther Elliss of the Denver [[Broncos]] will miss the  remainder of the season because of a herniated disk in his  [[lower]] back.","Broncos [[keep]] Elliss Out for the Season  ENGLEWOOD, Colo. (Sports [[news]]) - Veteran defensive  tackle Luther Elliss of the Denver [[lead]] will miss the  remainder of the season because of a herniated disk in his  [[poor]] back.",0.003972887992858887,0.006578385829925537,1,1,1,111,"Failed"
"Kmart to [[Sell]] 18 [[Stores]] to Home Depot  NEW YORK (Reuters) - Retailer [[Kmart]] Holdings Corp. &lt;A HREF=""http://www.[[investor]].reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/[[A]]&gt;  on Monday said it finalized a deal to sell [[18]] of its stores to  Home Depot [[Inc]]. &lt;A [[HREF]]=""[[http]]://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;[[HD]].N&lt;/A&gt; for \$271 million.","Kmart to [[operate]] 18 [[stores]] to Home Depot  NEW YORK (Reuters) - Retailer [[store]] Holdings Corp. &lt;A HREF=""http://www.[[advisor]].reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/[[i]]&gt;  on Monday said it finalized a deal to sell [[eight]] of its stores to  Home Depot [[inc]]. &lt;A [[stock]]=""[[https]]://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;[[hd]].N&lt;/A&gt; for \$271 million.",0.03497147560119629,0.12469208240509033,2,2,2,247,"Failed"
"Alamosa Offers to Buy AirGate (Reuters) [[Reuters]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited [[bid]] for AirGate PCS Inc.\ worth about  #36;380 million, which [[would]] [[create]] one of\the largest sellers of wireless [[telephone]] service under the\Sprint  brand.","Alamosa Offers to Buy AirGate (Reuters) [[news]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited [[offer]] for AirGate PCS Inc.\ worth about  #36;380 million, which [[d]] [[allow]] one of\the largest sellers of wireless [[phone]] service under the\Sprint  brand.",0.1354922652244568,0.5172206163406372,3,2,3,82,"Successful"
"[[Notes]]: [[Two-strike]], two-out blues Chicago Cubs manager Dusty Baker [[talked]] to [[LaTroy]] Hawkins on Thursday, and said he #39;ll [[go]] to the right-hander again if the team is in a save [[situation]].","[[scoring]]: [[first]], two-out blues Chicago Cubs manager Dusty Baker [[talk]] to [[joe]] Hawkins on Thursday, and said he #39;ll [[take]] to the right-hander again if the team is in a save [[situations]].",0.002179265022277832,0.009961187839508057,1,1,1,112,"Failed"
"MPAA widens piracy [[net]] Hollywood studios launched legal attacks Tuesday on the [[computer]] server operators they claim are the technological middlemen making online film theft possible.","MPAA widens piracy [[s]] Hollywood studios launched legal attacks Tuesday on the [[site]] server operators they claim are the technological middlemen making online film theft possible.",0.07653188705444336,0.1937578320503235,3,3,3,30,"Failed"
"Annan Starts Reshuffling UN Staff for Reform Push ([[Reuters]]) [[Reuters]] - U.N. Secretary-General Kofi\Annan on Monday [[chose]] the high-profile British head of a key\agency as his [[new]] chief of staff, the start of a reshuffle\aimed at [[instituting]] [[U]].[[N]]. reforms and combating scandals.","Annan Starts Reshuffling UN Staff for Reform Push ([[reuters]]) [[news]] - U.N. Secretary-General Kofi\Annan on Monday [[selecting]] the high-profile British head of a key\agency as his [[latest]] chief of staff, the start of a reshuffle\aimed at [[weakening]] [[govt]].[[nation]]. reforms and combating scandals.",0.06714648008346558,0.2249426245689392,0,0,0,110,"Failed"
"US [[Airways]] to [[Alter]] Flights US [[Airways]] [[said]] it will change its flight schedules in February to increase [[departures]] at its Charlotte and Philadelphia hubs and create a mini-hub in Fort Lauderdale, [[Fla]].","US [[airways]] to [[change]] Flights US [[x]] [[says]] it will change its flight schedules in February to increase [[travel]] at its Charlotte and Philadelphia hubs and create a mini-hub in Fort Lauderdale, [[usa]].",0.05112922191619873,0.3778733015060425,2,2,2,92,"Failed"
"FCC Mulls Airborne Mobile Phone Use Although there may have been technical limitations at the time the cell phone ban was established, according to IDC #39;s Shiv Bakhshi, it is unclear why the ban has remained in place, given that ","FCC Mulls Airborne Mobile Phone Use Although there may have been technical limitations at the time the cell phone ban was established, according to IDC #39;s Shiv Bakhshi, it is unclear why the ban has remained in place, given that ",0.9157243967056274,0.9157243967056274,3,3,2,1,"Skipped"
"Report: Israeli army mistakenly kills three Egyptian [[soldiers]] [[JERUSALEM]] A preliminary Israeli army investigation has found that Israeli troops apparently [[killed]] three Egyptian [[soldiers]] by mistake, thinking they were Palestinian militants along the [[Gaza-Egypt]] border.","Report: Israeli army mistakenly kills three Egyptian [[guerrillas]] [[notes]] A preliminary Israeli army investigation has found that Israeli troops apparently [[located]] three Egyptian [[combatants]] by mistake, thinking they were Palestinian militants along the [[kenyan]] border.",0.009799182415008545,0.23555248975753784,0,0,0,111,"Failed"
"Alleged [[U]].[[S]]. Deserter Set to Surrender TOKYO - Accused [[U]].[[S]]. [[Army]] deserter [[Charles]] Jenkins [[left]] his Tokyo hospital for an [[American]] military base to surrender to military authorities [[Saturday]], nearly 40 years after he allegedly defected to North [[Korea]]...","Alleged [[c]].[[company]]. Deserter Set to Surrender TOKYO - Accused [[army]].[[com]]. [[combat]] deserter [[charles]] Jenkins [[swapped]] his Tokyo hospital for an [[entire]] military base to surrender to military authorities [[sometime]], nearly 40 years after he allegedly defected to North [[koreans]]...",0.005924701690673828,0.46723759174346924,0,0,0,153,"Failed"
"[[U]].S. Stocks Headed for Flat Open  NEW [[YORK]] (Reuters) - [[U]].[[S]]. stocks [[appeared]] [[set]] for a modest  rebound at the open on [[Thursday]], as oil [[prices]] retreated a day  after spiking to more than \$48 a barrel, a rise that [[fueled]] a  sharp slide in stocks on concern that [[energy]] prices would hurt  corporate profits and consumer [[spending]].","[[washington]].S. Stocks Headed for Flat Open  NEW [[york]] (Reuters) - [[berlin]].[[london]]. stocks [[held]] [[headed]] for a modest  rebound at the open on [[monday]], as oil [[price]] retreated a day  after spiking to more than \$48 a barrel, a rise that [[started]] a  sharp slide in stocks on concern that [[rise]] prices would hurt  corporate profits and consumer [[prices]].",0.02486586570739746,0.4649624824523926,2,2,2,179,"Failed"
"Her aim: Give Tufts-NEMC intensive care For 10 years, Ellen Zane oversaw community doctors for Partners HealthCare, the parent organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most profitable hospital and physician network in Massachusetts. Then in December, she became chief executive of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...","Her aim: Give Tufts-NEMC intensive care For 10 years, Ellen Zane oversaw community doctors for Partners HealthCare, the parent organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most profitable hospital and physician network in Massachusetts. Then in December, she became chief executive of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...",0.6036754846572876,0.6036754846572876,3,3,2,1,"Skipped"
"[[Lebanon]] and Syria have not complied with UN [[resolution]]: Annan UNITED NATIONS - Secretary-General Kofi Annan reported that [[Syria]] has not pulled its forces out of Lebanon as [[called]] for by the UN Security Council, and [[said]] he had requested a timetable from Damascus for its [[full]] implementation.","[[lebanon]] and Syria have not complied with UN [[mandates]]: Annan UNITED NATIONS - Secretary-General Kofi Annan reported that [[aleppo]] has not pulled its forces out of Lebanon as [[paid]] for by the UN Security Council, and [[had]] he had requested a timetable from Damascus for its [[own]] implementation.",0.00897526741027832,0.042819857597351074,0,0,0,124,"Failed"
"SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.","SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.",0.9729933738708496,0.9729933738708496,3,3,2,1,"Skipped"
"Philippine Rebels [[Free]] Troops, Talks in [[Doubt]]  [[PRESENTACION]], Philippines (Reuters) - Philippine communist  [[rebels]] freed Wednesday two soldiers they had held as ""[[prisoners]]  of war"" for more than five months, saying they wanted to  rebuild [[confidence]] in peace talks with the government.","Philippine Rebels [[rebel]] Troops, Talks in [[de]]  [[be]], Philippines (Reuters) - Philippine communist  [[guerrilla]] freed Wednesday two soldiers they had held as ""[[prisoner]]  of war"" for more than five months, saying they wanted to  rebuild [[faith]] in peace talks with the government.",0.006844222545623779,0.05212664604187012,0,0,0,74,"Failed"
"Vietnam Marks Independence with [[Pardons]] for Prisoners  HANOI (Reuters) - [[Vietnam]] has released [[nearly]] 9,000  prisoners, including 10 inmates [[whose]] [[cases]] it says had drawn  international attention, as part of traditional pardons [[granted]]  ahead of independence celebrations on [[September]] 2.","Vietnam Marks Independence with [[time]] for Prisoners  HANOI (Reuters) - [[vietnam]] has released [[perhaps]] 9,000  prisoners, including 10 inmates [[whom]] [[figures]] it says had drawn  international attention, as part of traditional pardons [[received]]  ahead of independence celebrations on [[sep]] 2.",0.04306650161743164,0.34744393825531006,0,0,0,170,"Failed"
"Cloud rat [[arrives]] at London Zoo London zoo [[celebrates]] the birth of a Panay cloud rat, a very rare tree-living [[rodent]] from the Philippines.","Cloud rat [[died]] at London Zoo London zoo [[giving]] the birth of a Panay cloud rat, a very rare tree-living [[rat]] from the Philippines.",0.0277443528175354,0.19778257608413696,3,3,3,85,"Failed"
"Bonds MVP Award Provides Sparkle in Tainted Season  NEW YORK (Reuters) - San Francisco [[Giants]] slugger [[Barry]]  Bonds captured a record seventh MVP award [[Monday]], [[providing]] a  sparkling finish to a season tainted by doping allegations.","Bonds MVP Award Provides Sparkle in Tainted Season  NEW YORK (Reuters) - San Francisco [[oakland]] slugger [[barry]]  Bonds captured a record seventh MVP award [[mvp]], [[putting]] a  sparkling finish to a season tainted by doping allegations.",0.03289520740509033,0.15164536237716675,1,1,1,104,"Failed"
"Science ; As ice [[thaws]], arctic peoples at loss for words [[Science]] News, Iceland, What are the words used by indigenous peoples in the Arctic for  [[quot]];[[hornet]], quot;  quot;robin, quot;  quot;elk, quot;  quot;[[barn]] owl quot; or  quot;salmon?","Science ; As ice [[retreated]], arctic peoples at loss for words [[world]] News, Iceland, What are the words used by indigenous peoples in the Arctic for  [[sound]];[[thunder]], quot;  quot;robin, quot;  quot;elk, quot;  quot;[[owl]] owl quot; or  quot;salmon?",0.1260209083557129,0.598682165145874,3,0,3,114,"Successful"
"America #39;s curse There is an all but unanswerable case for asserting that the biggest story out of the United States this week has nothing to do with the presidential election, has no connection with the flu vaccine shortage and that it does not involve a gay bishop either ","America #39;s curse There is an all but unanswerable case for asserting that the biggest story out of the United States this week has nothing to do with the presidential election, has no connection with the flu vaccine shortage and that it does not involve a gay bishop either ",0.8733387589454651,0.8733387589454651,2,2,1,1,"Skipped"
"Inaction #39;s Consequence LAST [[MONTH]] the United States and its allies signaled a [[change]] in Sudan [[policy]]. [[Rather]] than pressuring Sudan #39;s government to halt its [[genocidal]] attacks against civilians in the western province of [[Darfur]], they ","Inaction #39;s Consequence LAST [[saw]] the United States and its allies signaled a [[changes]] in Sudan [[policies]]. [[ier]] than pressuring Sudan #39;s government to halt its [[relentless]] attacks against civilians in the western province of [[sudan]], they ",0.014859199523925781,0.10343599319458008,0,0,0,54,"Failed"
