"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Singapore govt extends third-party war [[risk]] [[insurance]] [[SINGAPORE]] : The government is extending third-party war [[risk]] insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt extends third-party war [[risque]] [[ensured]] [[MALAY]] : The government is extending third-party war [[threats]] insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",0.03134089708328247,0.786562442779541,2,0,2,169,"Successful"
"Mills Grabs \$1B [[Portfolio]]; Taubman [[Likely]] to Lose [[Contracts]] Mills [[Corp]]. [[agreed]] to [[purchase]] a 50 [[percent]] interest in nine [[malls]] owned by General Motors Asset [[Management]] Corp. for just over \$1 [[billion]], [[creating]] a [[new]] [[joint]] [[venture]] between the groups. The deal [[will]] extend ...","Mills Grabs \$1B [[Holdings]]; Taubman [[Jeopardy]] to Lose [[Accord]] Mills [[Companies]]. [[endorsement]] to [[buyer]] a 50 [[percentage]] interest in nine [[supermarket]] owned by General Motors Asset [[Executives]] Corp. for just over \$1 [[million]], [[producing]] a [[ny]] [[mixed]] [[company]] between the groups. The deal [[intention]] extend ...",0.013625741004943848,0.5807682275772095,2,0,2,445,"Successful"
"Sun to shine spotlight on new operating system, Solaris 10 Sun Microsystems SUNW is expected to [[release]] a new [[version]] of its operating system today - a big part of the struggling [[computer]] maker #39;s plan to save itself.","Sun to shine spotlight on new operating system, Solaris 10 Sun Microsystems SUNW is expected to [[publicized]] a new [[stepping]] of its operating system today - a big part of the struggling [[apparatus]] maker #39;s plan to save itself.",0.07047200202941895,0.5152982473373413,3,2,3,97,"Successful"
"Fed [[Cup]] all [[tied]] up FRANCE #39;[[S]] Russian-born [[Tatiana]] Golovin [[left]] the Fed [[Cup]] final [[hanging]] in the [[balance]] [[today]] as she beat [[Russia]] #39;s US [[Open]] [[champion]] Svetlana Kuznetsova 6-4, 6-1 to level the tie at 2-2 and [[take]] it to the final doubles match.","Fed [[Coffeemaker]] all [[cabled]] up FRANCE #39;[[seconds]] Russian-born [[Svetlana]] Golovin [[leftist]] the Fed [[Coffeemaker]] final [[suspending]] in the [[counterweight]] [[dated]] as she beat [[Putin]] #39;s US [[Unlock]] [[campaigner]] Svetlana Kuznetsova 6-4, 6-1 to level the tie at 2-2 and [[adopts]] it to the final doubles match.",0.0016914606094360352,0.7661323547363281,1,2,1,400,"Successful"
"[[Nokia]] [[announces]] Near Field [[Communication]] products [[With]] the Nokia NFC (Near Field [[Communication]]) [[shell]] on their [[phone]], consumers [[will]] [[be]] [[able]] to access a variety of services and exchange [[information]] with a simple touch [[gesture]].","[[Blackberry]] [[testified]] Near Field [[Impart]] products [[Under]] the Nokia NFC (Near Field [[Disclosure]]) [[almonds]] on their [[drew]], consumers [[determination]] [[sont]] [[prospective]] to access a variety of services and exchange [[info]] with a simple touch [[flick]].",0.010154962539672852,0.5171859264373779,3,2,3,361,"Successful"
"Today in [[Athens]] Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after [[winning]] the gold [[medal]] in the women #39;s road cycling individual time trial at the Vouliagmeni [[Olympic]] [[Centre]] in [[Athens]] on Wednesday. ","Today in [[Poseidon]] Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after [[clockwork]] the gold [[decorative]] in the women #39;s road cycling individual time trial at the Vouliagmeni [[Olympus]] [[Plants]] in [[Athena]] on Wednesday. ",0.002096891403198242,0.6435273289680481,1,3,1,158,"Successful"
"[[President]] Hu congratulates Sihamoni on [[becoming]] king of [[Cambodia]] [[Chinese]] [[President]] Hu Jintao [[sent]] a message to Norodom Sihamoni on [[Thursday]] to congratulate him on his [[election]] as the king of [[Cambodia]].","[[Chairman]] Hu congratulates Sihamoni on [[acquires]] king of [[Mekong]] [[Rmb]] [[Chairman]] Hu Jintao [[shipping]] a message to Norodom Sihamoni on [[Tonight]] to congratulate him on his [[opting]] as the king of [[Mekong]].",0.0025870203971862793,0.6854055523872375,0,2,0,262,"Successful"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.",0.5928653478622437,0.5928653478622437,2,2,3,1,"Skipped"
"[[Afghans]] rocky road to historic [[elections]] KALAKAN, Afghanistan There were toothless old [[men]], turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and mujahedeen, and the presidential candidate #39;s 3-year-old [[son]].","[[Afghanistan]] rocky road to historic [[poll]] KALAKAN, Afghanistan There were toothless old [[humans]], turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and mujahedeen, and the presidential candidate #39;s 3-year-old [[filho]].",0.0025113821029663086,0.569552481174469,0,3,0,133,"Successful"
"Oil Prices Set a New Record [[Above]] \$50  SINGAPORE (Reuters) - [[Oil]] [[prices]] [[set]] a new record above \$50  a barrel on Tuesday as a prolonged [[U]].[[S]]. [[production]] [[outage]]  [[following]] [[Hurricane]] Ivan attracted [[fresh]] [[speculative]] [[buying]].","Oil Prices Set a New Record [[High]] \$50  SINGAPORE (Reuters) - [[Petrol]] [[priced]] [[sets]] a new record above \$50  a barrel on Tuesday as a prolonged [[neither]].[[p]]. [[industrialists]] [[intrude]]  [[suites]] [[Cyclone]] Ivan attracted [[mild]] [[hypothetical]] [[bribed]].",0.0042182207107543945,0.5291082859039307,2,0,2,346,"Successful"
"Sun's Looking Glass Provides 3D [[View]] [[Developers]] get [[early]] [[code]] for new [[operating]] system 'skin' still being [[crafted]].","Sun's Looking Glass Provides 3D [[Visions]] [[Industrialists]] get [[fast]] [[scrambling]] for new [[employment]] system 'skin' still being [[poised]].",0.017834126949310303,0.5920185446739197,3,2,3,223,"Successful"
"Phelps Seeks [[More]] [[Gold]] at World [[Championships]]  [[INDIANAPOLIS]] (Reuters) - [[Still]] riding a wave of [[euphoria]]  from the [[Olympics]], [[Michael]] Phelps [[returns]] to the [[pool]] this week  at the world short course swimming [[championships]] [[seeking]] a  [[repeat]] of his six gold medals in [[Athens]].","Phelps Seeks [[Increase]] [[Dorado]] at World [[Starring]]  [[DUBUQUE]] (Reuters) - [[Alternatively]] riding a wave of [[ecstasy]]  from the [[Olympus]], [[Macha]] Phelps [[profits]] to the [[puddles]] this week  at the world short course swimming [[starring]] [[researching]] a  [[reproduction]] of his six gold medals in [[Poseidon]].",0.0016774535179138184,0.6332234144210815,1,3,1,385,"Successful"
"[[US]] suspends [[helicopter]] flights after [[Japan]] [[crash]] (AFP) AFP - The United [[States]] [[suspended]] [[flights]] of CH-53D military [[helicopters]] in [[Japan]], [[bowing]] to [[protests]] over a [[crash]] in an [[Okinawa]] [[university]] [[campus]].","[[VS]] suspends [[aeronautics]] flights after [[Ueno]] [[calamity]] (AFP) AFP - The United [[Staten]] [[hiatus]] [[theft]] of CH-53D military [[drones]] in [[Kyoto]], [[frowning]] to [[demonstrator]] over a [[collisions]] in an [[Hokkaido]] [[princeton]] [[princeton]].",0.0034453868865966797,0.6454058885574341,0,3,0,452,"Successful"
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's [[coach]]. On that day, as the World [[Trade]] Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[gaming]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's [[mentoring]]. On that day, as the World [[Bartered]] Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",0.006580650806427002,0.9155479669570923,1,3,1,75,"Successful"
"Viacom, Disney pay \$1.5M FCC fine [[Disney]] and Viacom [[agreed]] to a [[fine]] of \$1.5 million from the Federal Communications Commission over claims their children #39;s [[cable]] [[television]] [[networks]] violated advertising restrictions, the FCC said Thursday.","Viacom, Disney pay \$1.5M FCC fine [[Disneyland]] and Viacom [[agreement]] to a [[ravishing]] of \$1.5 million from the Federal Communications Commission over claims their children #39;s [[wired]] [[broadcasts]] [[networking]] violated advertising restrictions, the FCC said Thursday.",0.012858152389526367,0.586471438407898,2,3,2,214,"Successful"
"Pfizer Sends Out [[Update]] On [[Drug]] Bextra Pfizer [[Inc]]. said [[Friday]] that it [[will]] provide health-care professionals with additional information about its Bextra arthritis [[drug]] and that it [[will]] conduct further studies to confirm the drug #39;s long-term cardiovascular safety record.","Pfizer Sends Out [[Updates]] On [[Herbal]] Bextra Pfizer [[Serv]]. said [[Thu]] that it [[availability]] provide health-care professionals with additional information about its Bextra arthritis [[chemist]] and that it [[va]] conduct further studies to confirm the drug #39;s long-term cardiovascular safety record.",0.004984557628631592,0.5107583999633789,2,3,2,237,"Successful"
"Restive [[Maldives]] eases curfew after [[rounding]] up dissidents (AFP) AFP - [[A]] [[curfew]] in the [[capital]] of the Maldives was [[eased]] but [[parliament]] [[sessions]] were [[put]] off indefinitely and [[emergency]] [[rule]] [[continued]] [[following]] [[last]] week's [[riots]], [[officials]] and residents [[said]].","Restive [[Seychelles]] eases curfew after [[boroughs]] up dissidents (AFP) AFP - [[para]] [[confining]] in the [[investment]] of the Maldives was [[loosening]] but [[congressional]] [[cycles]] were [[introduces]] off indefinitely and [[crises]] [[prescription]] [[persevering]] [[hereafter]] [[finale]] week's [[nuisances]], [[executives]] and residents [[assert]].",0.002284407615661621,0.5337800979614258,0,2,0,411,"Successful"
"EC presses for safer internet The [[EU]] Telecommunications [[Council]] today today launched Safer Internet Plus, a scheme to help parents and teachers control what children view online.","EC presses for safer internet The [[UNION]] Telecommunications [[Consulting]] today today launched Safer Internet Plus, a scheme to help parents and teachers control what children view online.",0.15403741598129272,0.5223431587219238,3,2,3,56,"Successful"
"[[Cahill]] [[Could]] [[Be]] in the Clear Tim [[Cahill]] could escape [[suspension]] for his [[controversial]] celebration of Evertons winner at [[Manchester]] City when he was [[sent]] off for pulling his [[shirt]] over his [[head]].","[[Curran]] [[Es]] [[Sean]] in the Clear Tim [[Mchugh]] could escape [[interrupt]] for his [[brawl]] celebration of Evertons winner at [[Belfast]] City when he was [[envoys]] off for pulling his [[jacket]] over his [[president]].",0.0020394325256347656,0.6306034922599792,1,0,1,411,"Successful"
"Hurricane Ivan again growing in strength, Caribbean islands &lt;b&gt;...&lt;/b&gt; [[Islanders]] scrambled to put up storm shutters and buy water as hurricane Ivan churned toward [[Barbados]] just days after hurricane Frances tore across the Caribbean and through Florida.","Hurricane Ivan again growing in strength, Caribbean islands &lt;b&gt;...&lt;/b&gt; [[Insular]] scrambled to put up storm shutters and buy water as hurricane Ivan churned toward [[Aruba]] just days after hurricane Frances tore across the Caribbean and through Florida.",0.06297308206558228,0.5433114767074585,0,2,0,63,"Successful"
"[[Stocks]] Higher on Drop in Jobless [[Claims]] A sharp drop in initial unemployment claims and bullish [[forecasts]] from Nokia and [[Texas]] Instruments sent stocks higher in early trading [[Thursday]].","[[Sharing]] Higher on Drop in Jobless [[Asserts]] A sharp drop in initial unemployment claims and bullish [[predictability]] from Nokia and [[Tex]] Instruments sent stocks higher in early trading [[Fri]].",0.015278518199920654,0.5308447480201721,2,3,2,188,"Successful"
"Not quite high Tech [[Virginia]] Tech just couldn't seem to get going. There were turnovers. There were botched [[plays]]. There were missed opportunities. Then, in the last 5 1/2 minutes, Bryan Randall and the Hokies turned it all around.","Not quite high Tech [[Va]] Tech just couldn't seem to get going. There were turnovers. There were botched [[gaming]]. There were missed opportunities. Then, in the last 5 1/2 minutes, Bryan Randall and the Hokies turned it all around.",0.0065541863441467285,0.8717113733291626,1,3,1,49,"Successful"
