"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Phelps Seeks More Gold at World [[Championships]]  INDIANAPOLIS (Reuters) - Still riding a wave of [[euphoria]]  from the Olympics, Michael Phelps returns to the [[pool]] this week  at the world short course swimming championships seeking a  [[repeat]] of his six gold medals in Athens.","Phelps Seeks More Gold at World [[service]]  INDIANAPOLIS (Reuters) - Still riding a wave of [[relief]]  from the Olympics, Michael Phelps returns to the [[forefront]] this week  at the world short course swimming championships seeking a  [[recognition]] of his six gold medals in Athens.",0.0016774535179138184,0.005445957183837891,1,1,1,140,"Failed"
"[[Nokia]] announces Near Field Communication products [[With]] the Nokia NFC (Near [[Field]] [[Communication]]) shell on their [[phone]], consumers will be able to access a variety of services and exchange [[information]] with a simple touch gesture.","[[google]] announces Near Field Communication products [[via]] the Nokia NFC (Near [[post]] [[communications]]) shell on their [[telephone]], consumers will be able to access a variety of services and exchange [[info]] with a simple touch gesture.",0.010154962539672852,0.024144530296325684,3,3,3,61,"Failed"
"Anniversary remembered on game day [[When]] the attacks [[came]] on Sept. 11, 2001, Tom O'Brien, if only for a [[moment]], [[stopped]] being Boston College's coach. On that day, as the [[World]] Trade Center and Pentagon smoldered and the world stood [[still]], O'Brien was a Navy man.","Anniversary remembered on game day [[where]] the attacks [[detonated]] on Sept. 11, 2001, Tom O'Brien, if only for a [[minute]], [[celebrated]] being Boston College's coach. On that day, as the [[worlds]] Trade Center and Pentagon smoldered and the world stood [[together]], O'Brien was a Navy man.",0.006580650806427002,0.013065934181213379,1,1,1,133,"Failed"
"Pfizer Sends Out Update [[On]] [[Drug]] Bextra Pfizer Inc. said Friday that it will [[provide]] health-care professionals with additional information about its [[Bextra]] arthritis drug and that it will [[conduct]] further studies to [[confirm]] the drug #39;s long-term cardiovascular safety [[record]].","Pfizer Sends Out Update [[by]] [[using]] Bextra Pfizer Inc. said Friday that it will [[communicate]] health-care professionals with additional information about its [[treating]] arthritis drug and that it will [[make]] further studies to [[verify]] the drug #39;s long-term cardiovascular safety [[records]].",0.004984557628631592,0.04213416576385498,2,2,2,96,"Failed"
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.","Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0.9986580014228821,0.9986580014228821,1,1,0,1,"Skipped"
"US Airways, Pilots [[Union]] Near Agreement [[US]] Airways is seeking \$800 million in concessions from [[employee]] unions as it attempts to avoid filing Chapter 11. The [[Air]] Line Pilots Association will [[present]] its proposal on the evening of ","US Airways, Pilots [[company]] Near Agreement [[union]] Airways is seeking \$800 million in concessions from [[union]] unions as it attempts to avoid filing Chapter 11. The [[soo]] Line Pilots Association will [[have]] its proposal on the evening of ",0.003855466842651367,0.006385445594787598,2,2,2,84,"Failed"
"Restive Maldives eases curfew after [[rounding]] up dissidents (AFP) AFP - [[A]] curfew in the capital of the Maldives was [[eased]] but [[parliament]] sessions were put off indefinitely and emergency rule continued following last week's [[riots]], officials and residents said.","Restive Maldives eases curfew after [[growing]] up dissidents (AFP) AFP - [[based]] curfew in the capital of the Maldives was [[initiated]] but [[parliamentary]] sessions were put off indefinitely and emergency rule continued following last week's [[unrest]], officials and residents said.",0.002284407615661621,0.0027030110359191895,0,0,0,93,"Failed"
"Hostages plight clouds meeting of [[Blairs]] party BRIGHTON, England The annual conference of [[Prime]] Minister Tony Blair #39;s Labour Party [[opened]] here Monday under the pall of the [[war]] in Iraq, as the fate of the [[British]] hostage Ken Bigley remained uncertain amid [[fresh]] appeals for his release from family ","Hostages plight clouds meeting of [[world]] party BRIGHTON, England The annual conference of [[information]] Minister Tony Blair #39;s Labour Party [[gathering]] here Monday under the pall of the [[wars]] in Iraq, as the fate of the [[uk]] hostage Ken Bigley remained uncertain amid [[ongoing]] appeals for his release from family ",0.002263665199279785,0.003261387348175049,0,0,0,122,"Failed"
"Oil Prices Set a New Record Above \$50  SINGAPORE (Reuters) - [[Oil]] prices set a new record above \$50  a barrel on Tuesday as a [[prolonged]] [[U]].[[S]]. production outage  following Hurricane Ivan attracted fresh [[speculative]] buying.","Oil Prices Set a New Record Above \$50  SINGAPORE (Reuters) - [[fuel]] prices set a new record above \$50  a barrel on Tuesday as a [[first]] [[lt]].[[gen]]. production outage  following Hurricane Ivan attracted fresh [[french]] buying.",0.0042182207107543945,0.02284783124923706,2,2,2,153,"Failed"
"Protests in Canada over Ukraine [[crisis]] (AFP) [[AFP]] - Hundreds of Canadians, many of Ukrainian descent, [[braved]] freezing temperatures to protest what they consider to be the fixed outcome of the Ukrainian presidential [[election]].","Protests in Canada over Ukraine [[today]] (AFP) [[events]] - Hundreds of Canadians, many of Ukrainian descent, [[embrace]] freezing temperatures to protest what they consider to be the fixed outcome of the Ukrainian presidential [[process]].",0.00405120849609375,0.03607916831970215,0,0,0,134,"Failed"
"UN #39;s Kofe [[Annan]] Calls Iraq War Illegal United Nations Secretary General [[Kofi]] Annan said this week that the US war in Iraq is illegal and [[questioned]] [[whether]] the country could hold credible ","UN #39;s Kofe [[e]] Calls Iraq War Illegal United Nations Secretary General [[j]] Annan said this week that the US war in Iraq is illegal and [[discusses]] [[if]] the country could hold credible ",0.002171814441680908,0.00379025936126709,0,0,0,114,"Failed"
"HD [[DVD]] will boost [[quality]], help stores Four Hollywood studios this week embraced a [[new]] [[high-definition]] DVD format from electronics giant Toshiba - raising many [[questions]] for video lovers who have driven sales of pre-recorded DVDs to new heights.","HD [[dvd]] will boost [[investment]], help stores Four Hollywood studios this week embraced a [[true]] [[movie]] DVD format from electronics giant Toshiba - raising many [[calls]] for video lovers who have driven sales of pre-recorded DVDs to new heights.",0.03988558053970337,0.2906808853149414,3,3,3,115,"Failed"
"EC presses for safer internet The [[EU]] Telecommunications [[Council]] today today launched Safer Internet Plus, a [[scheme]] to help parents and teachers control what children view online.","EC presses for safer internet The [[ec]] Telecommunications [[council]] today today launched Safer Internet Plus, a [[way]] to help parents and teachers control what children view online.",0.15403741598129272,0.48692190647125244,3,3,3,42,"Failed"
"Colgate to cut workforce CONSUMER goods [[maker]] Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person [[work]] [[force]] and close a third of its factories worldwide as [[part]] of a four-year restructuring.","Colgate to cut workforce CONSUMER goods [[production]] Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person [[labor]] [[s]] and close a third of its factories worldwide as [[form]] of a four-year restructuring.",0.007106363773345947,0.015524566173553467,2,2,2,77,"Failed"
"Pakistan collapses at the [[WACA]] Opener Justin Langer was last out after a [[glorious]] innings of 191 as Australia totaled 381 on the second [[morning]] of the first test against Pakistan in Perth on [[Friday]].","Pakistan collapses at the [[stadium]] Opener Justin Langer was last out after a [[fast]] innings of 191 as Australia totaled 381 on the second [[days]] of the first test against Pakistan in Perth on [[thursday]].",0.0020650625228881836,0.0034450292587280273,1,1,1,106,"Failed"
"Cycling: [[Petacchi]] wins second stage in Spain MADRID : [[Alessandro]] Petacchi showed why he is considered one of the world #39;s top sprinters when [[coming]] out on top in a mass dash to the line in the second stage of the [[Tour]] of Spain.","Cycling: [[riders]] wins second stage in Spain MADRID : [[federico]] Petacchi showed why he is considered one of the world #39;s top sprinters when [[ride]] out on top in a mass dash to the line in the second stage of the [[tours]] of Spain.",0.0031212568283081055,0.007648885250091553,1,1,1,59,"Failed"
"A conspiracy theory : [[In]] the aftermath of [[Arafats]] passing AH Jaffor Ullah. Yasser Arafat, the [[acknowledged]] leader of Palestinian people, [[lived]] [[amidst]] controversy all through his life. The cause of his [[death]] has now become a source of controversy [[amongst]] the departed leaders people all over Middle East.","A conspiracy theory : [[from]] the aftermath of [[prophet]] passing AH Jaffor Ullah. Yasser Arafat, the [[renowned]] leader of Palestinian people, [[living]] [[alongside]] controversy all through his life. The cause of his [[demise]] has now become a source of controversy [[via]] the departed leaders people all over Middle East.",0.002440810203552246,0.0032494068145751953,0,0,0,152,"Failed"
"Viacom, Disney pay \$1.5M FCC [[fine]] Disney and Viacom [[agreed]] to a fine of \$1.5 million from the Federal [[Communications]] Commission over claims their children #39;s [[cable]] [[television]] networks violated advertising [[restrictions]], the FCC said Thursday.","Viacom, Disney pay \$1.5M FCC [[related]] Disney and Viacom [[parties]] to a fine of \$1.5 million from the Federal [[communication]] Commission over claims their children #39;s [[x]] [[tv]] networks violated advertising [[limitations]], the FCC said Thursday.",0.012858152389526367,0.0752606987953186,2,2,2,98,"Failed"
"ESPN.com news services Six [[months]] ago, Scottie Pippen issued a  quot;[[This]] is probably it for me [[quot]]; declaration, that last season was looking more and more like his [[last]] in an NBA uniform.","ESPN.com news services Six [[years]] ago, Scottie Pippen issued a  quot;[[there]] is probably it for me [[right]]; declaration, that last season was looking more and more like his [[first]] in an NBA uniform.",0.0027933716773986816,0.0038039684295654297,1,1,1,40,"Failed"
"The Next Giant Leap [[Rendezvous]] quot; for the docking techniques he developed while at MIT earning his PhD in [[astronautics]]. Lessig: Technology over ideology!","The Next Giant Leap [[will]] quot; for the docking techniques he developed while at MIT earning his PhD in [[mathematics]]. Lessig: Technology over ideology!",0.008891105651855469,0.03333127498626709,3,3,3,30,"Failed"
"Two Britons shot dead [[near]] death railway bridge (AFP) [[AFP]] - Two Britons were shot dead by unknown [[gunmen]] near the famous Bridge over the River [[Kwai]] in western Thailand, police said.","Two Britons shot dead [[over]] death railway bridge (AFP) [[scene]] - Two Britons were shot dead by unknown [[figures]] near the famous Bridge over the River [[clyde]] in western Thailand, police said.",0.002393484115600586,0.005223274230957031,0,0,0,105,"Failed"
"Novell launches [[Linux]] for desktop computers Novell, one of the [[popular]] names in the open-source community, has launched [[Linux]] Desktop 9 OS for enterprise computer systems today for lower deployment and management prices.","Novell launches [[windows]] for desktop computers Novell, one of the [[largest]] names in the open-source community, has launched [[windows]] Desktop 9 OS for enterprise computer systems today for lower deployment and management prices.",0.020087480545043945,0.056642353534698486,3,3,3,58,"Failed"
"Broncos DT [[Elliss]] [[Out]] for the Season  [[ENGLEWOOD]], Colo. (Sports Network) - Veteran defensive  tackle Luther [[Elliss]] of the Denver Broncos will miss the  [[remainder]] of the season because of a herniated disk in his  lower back.","Broncos DT [[e]] [[box]] for the Season  [[today]], Colo. (Sports Network) - Veteran defensive  tackle Luther [[brown]] of the Denver Broncos will miss the  [[month]] of the season because of a herniated disk in his  lower back.",0.0017712712287902832,0.002895176410675049,1,1,1,152,"Failed"
"Gazprom Plans LNG Terminal in [[US]] Gazprom came a step closer to the liquefied natural gas market on Friday, [[saying]] Petro-Canada [[would]] help in its goal to build plants in [[Russia]] and the United States.","Gazprom Plans LNG Terminal in [[tajikistan]] Gazprom came a step closer to the liquefied natural gas market on Friday, [[said]] Petro-Canada [[should]] help in its goal to build plants in [[russia]] and the United States.",0.013959228992462158,0.10042530298233032,2,2,2,51,"Failed"
"Notes: Two-strike, two-out [[blues]] Chicago Cubs manager Dusty Baker talked to LaTroy [[Hawkins]] on Thursday, and said he #39;ll [[go]] to the right-hander again if the team is in a save [[situation]].","Notes: Two-strike, two-out [[incumbent]] Chicago Cubs manager Dusty Baker talked to LaTroy [[starting]] on Thursday, and said he #39;ll [[turn]] to the right-hander again if the team is in a save [[spot]].",0.0016295313835144043,0.00187605619430542,1,1,1,45,"Failed"
"Annan Starts Reshuffling UN Staff for Reform Push (Reuters) Reuters - U.N. [[Secretary-General]] [[Kofi]]\Annan on Monday chose the high-profile British head of a [[key]]\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. [[reforms]] and combating scandals.","Annan Starts Reshuffling UN Staff for Reform Push (Reuters) Reuters - U.N. [[ceo]] [[twitter]]\Annan on Monday chose the high-profile British head of a [[uk]]\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. [[reform]] and combating scandals.",0.002787292003631592,0.6474092602729797,0,3,0,131,"Successful"
"Starting today, funds' [[stances]] on proxies are matter of record Every year, public companies [[put]] a number of [[questions]] before their stockholders for a vote. Investors [[weigh]] in on whether to reelect company directors, [[reappoint]] auditors, and approve or kill plans to [[give]] [[big]] stock option packages to senior executives.","Starting today, funds' [[reliance]] on proxies are matter of record Every year, public companies [[ask]] a number of [[issues]] before their stockholders for a vote. Investors [[call]] in on whether to reelect company directors, [[ask]] auditors, and approve or kill plans to [[purchase]] [[advanced]] stock option packages to senior executives.",0.013596653938293457,0.059971749782562256,2,2,2,137,"Failed"
"[[MPAA]] widens piracy net Hollywood studios launched legal attacks Tuesday on the [[computer]] [[server]] operators they claim are the technological middlemen [[making]] online film theft possible.","[[google]] widens piracy net Hollywood studios launched legal attacks Tuesday on the [[network]] [[computer]] operators they claim are the technological middlemen [[giving]] online film theft possible.",0.014715373516082764,0.10460484027862549,3,3,3,33,"Failed"
"Alamosa [[Offers]] to Buy AirGate (Reuters) Reuters - Alamosa Holdings Inc.  [[said]]\on Monday it [[made]] an unsolicited bid for AirGate PCS Inc.\ [[worth]] about  #36;380 million, which would create one of\the [[largest]] sellers of wireless telephone service under the\Sprint  [[brand]].","Alamosa [[agreed]] to Buy AirGate (Reuters) Reuters - Alamosa Holdings Inc.  [[incorporated]]\on Monday it [[withdrew]] an unsolicited bid for AirGate PCS Inc.\ [[value]] about  #36;380 million, which would create one of\the [[big]] sellers of wireless telephone service under the\Sprint  [[brands]].",0.18996238708496094,0.5091894865036011,3,2,3,171,"Successful"
"Malaysia #39;s [[Anwar]] Returns to Hero #39;s Welcome Malaysia #39;s former deputy prime [[minister]] Anwar Ibrahim has come home to a rock star #39;s [[welcome]] Sunday. He [[returned]] from [[undergoing]] back surgery in Germany following his release from [[prison]] last month.","Malaysia #39;s [[summer]] Returns to Hero #39;s Welcome Malaysia #39;s former deputy prime [[mr]] Anwar Ibrahim has come home to a rock star #39;s [[coming]] Sunday. He [[returning]] from [[undergo]] back surgery in Germany following his release from [[confinement]] last month.",0.0021941065788269043,0.0027878880500793457,0,0,0,78,"Failed"
"Alleged U.S. Deserter [[Set]] to [[Surrender]] TOKYO - Accused U.S. Army deserter Charles Jenkins [[left]] his Tokyo hospital for an American military base to [[surrender]] to military authorities Saturday, nearly 40 years after he allegedly defected to North [[Korea]]...","Alleged U.S. Deserter [[ordered]] to [[visit]] TOKYO - Accused U.S. Army deserter Charles Jenkins [[uses]] his Tokyo hospital for an American military base to [[escape]] to military authorities Saturday, nearly 40 years after he allegedly defected to North [[koreans]]...",0.0027213692665100098,0.0033171772956848145,0,0,0,139,"Failed"
"FCC Mulls Airborne Mobile Phone Use Although there may have been technical limitations at the time the cell phone ban was established, according to IDC #39;s Shiv Bakhshi, it is unclear why the ban has remained in place, given that ","FCC Mulls Airborne Mobile Phone Use Although there may have been technical limitations at the time the cell phone ban was established, according to IDC #39;s Shiv Bakhshi, it is unclear why the ban has remained in place, given that ",0.9586906433105469,0.9586906433105469,3,3,2,1,"Skipped"
"US Airways to Alter [[Flights]] [[US]] Airways [[said]] it will change its [[flight]] schedules in February to increase departures at its Charlotte and Philadelphia [[hubs]] and create a mini-hub in Fort Lauderdale, [[Fla]].","US Airways to Alter [[flights]] [[s]] Airways [[stated]] it will change its [[tour]] schedules in February to increase departures at its Charlotte and Philadelphia [[centres]] and create a mini-hub in Fort Lauderdale, [[usa]].",0.004776895046234131,0.05388641357421875,2,2,2,111,"Failed"
"Report: Israeli [[army]] mistakenly [[kills]] three [[Egyptian]] soldiers JERUSALEM A preliminary Israeli army investigation has [[found]] that Israeli [[troops]] apparently [[killed]] three Egyptian soldiers by mistake, thinking they were Palestinian [[militants]] along the Gaza-Egypt border.","Report: Israeli [[t]] mistakenly [[dies]] three [[coptic]] soldiers JERUSALEM A preliminary Israeli army investigation has [[unearthed]] that Israeli [[s]] apparently [[kills]] three Egyptian soldiers by mistake, thinking they were Palestinian [[living]] along the Gaza-Egypt border.",0.002221047878265381,0.0032768845558166504,0,0,0,204,"Failed"
"U.S. [[Stocks]] Headed for Flat Open  NEW YORK (Reuters) - [[U]].[[S]]. stocks appeared [[set]] for a modest  rebound at the open on [[Thursday]], as oil prices [[retreated]] a day  after spiking to more than \$48 a barrel, a rise that [[fueled]] a  sharp slide in stocks on concern that [[energy]] prices would hurt  corporate profits and consumer spending.","U.S. [[is]] Headed for Flat Open  NEW YORK (Reuters) - [[world]].[[london]]. stocks appeared [[ripe]] for a modest  rebound at the open on [[friday]], as oil prices [[sank]] a day  after spiking to more than \$48 a barrel, a rise that [[featured]] a  sharp slide in stocks on concern that [[rise]] prices would hurt  corporate profits and consumer spending.",0.0038853883743286133,0.008541643619537354,2,2,2,213,"Failed"
"Lebanon and Syria have not [[complied]] with UN resolution: Annan UNITED NATIONS - Secretary-General Kofi [[Annan]] reported that Syria has not pulled its [[forces]] out of Lebanon as called for by the UN Security Council, and [[said]] he had requested a timetable from Damascus for its [[full]] implementation.","Lebanon and Syria have not [[merged]] with UN resolution: Annan UNITED NATIONS - Secretary-General Kofi [[position]] reported that Syria has not pulled its [[flotilla]] out of Lebanon as called for by the UN Security Council, and [[announced]] he had requested a timetable from Damascus for its [[phased]] implementation.",0.002025306224822998,0.002337932586669922,0,0,0,163,"Failed"
"Vietnam Marks Independence with Pardons for Prisoners  [[HANOI]] (Reuters) - Vietnam has released nearly 9,000  [[prisoners]], [[including]] 10 inmates whose cases it says had drawn  [[international]] attention, as part of traditional pardons granted  ahead of independence [[celebrations]] on September 2.","Vietnam Marks Independence with Pardons for Prisoners  [[program]] (Reuters) - Vietnam has released nearly 9,000  [[inmates]], [[save]] 10 inmates whose cases it says had drawn  [[global]] attention, as part of traditional pardons granted  ahead of independence [[holiday]] on September 2.",0.002257108688354492,0.0033397674560546875,0,0,0,72,"Failed"
"SBC links e-mail, voice messages, fax [[SBC]] on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.","SBC links e-mail, voice messages, fax [[people]] on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.",0.3281106948852539,0.6193054914474487,2,3,2,32,"Successful"
"Cloud rat arrives at London Zoo London [[zoo]] [[celebrates]] the birth of a Panay cloud rat, a very rare tree-living [[rodent]] from the Philippines.","Cloud rat arrives at London Zoo London [[was]] [[celebrated]] the birth of a Panay cloud rat, a very rare tree-living [[rat]] from the Philippines.",0.18017494678497314,0.5263170003890991,3,0,3,26,"Successful"
"Philippine [[Rebels]] Free Troops, [[Talks]] in Doubt  PRESENTACION, Philippines (Reuters) - Philippine communist  rebels [[freed]] [[Wednesday]] two soldiers they had held as ""prisoners  of [[war]]"" for more than five months, saying they wanted to  rebuild [[confidence]] in peace talks with the government.","Philippine [[rebel]] Free Troops, [[time]] in Doubt  PRESENTACION, Philippines (Reuters) - Philippine communist  rebels [[announced]] [[using]] two soldiers they had held as ""prisoners  of [[enemy]]"" for more than five months, saying they wanted to  rebuild [[hope]] in peace talks with the government.",0.0020888447761535645,0.0022363662719726562,0,0,0,134,"Failed"
"Kmart to Sell 18 [[Stores]] to Home Depot  NEW YORK (Reuters) - Retailer [[Kmart]] Holdings Corp. &lt;A HREF=""http://www.[[investor]].reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it [[finalized]] a deal to sell 18 of its stores to  Home Depot Inc. &[[lt]];A [[HREF]]=""http://[[www]].investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.","Kmart to Sell 18 [[supermarkets]] to Home Depot  NEW YORK (Reuters) - Retailer [[sears]] Holdings Corp. &lt;A HREF=""http://www.[[fund]].reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it [[concluded]] a deal to sell 18 of its stores to  Home Depot Inc. &[[usc]];A [[futures]]=""http://[[fund]].investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",0.0032324790954589844,0.0039046406745910645,2,2,2,226,"Failed"
"Bonds [[MVP]] Award Provides Sparkle in Tainted Season  NEW YORK (Reuters) - San Francisco Giants slugger [[Barry]]  Bonds captured a record seventh MVP award Monday, [[providing]] a  sparkling [[finish]] to a season tainted by doping allegations.","Bonds [[franchise]] Award Provides Sparkle in Tainted Season  NEW YORK (Reuters) - San Francisco Giants slugger [[jeffrey]]  Bonds captured a record seventh MVP award Monday, [[creating]] a  sparkling [[beginning]] to a season tainted by doping allegations.",0.0015526413917541504,0.0017684102058410645,1,1,1,123,"Failed"
"Redskins Underway [[The]] Redskins and Cowboys are [[underway]] from FedEx Field, a game that marks the [[first]] [[time]] legends Joe Gibbs and Bill Parcells have faced each other since 1990.","Redskins Underway [[a]] Redskins and Cowboys are [[away]] from FedEx Field, a game that marks the [[top]] [[race]] legends Joe Gibbs and Bill Parcells have faced each other since 1990.",0.0030030012130737305,0.005119681358337402,1,1,1,70,"Failed"
"America #39;s curse There is an all but unanswerable case for asserting that the biggest story out of the United States this week has nothing to do with the presidential election, has no connection with the flu vaccine shortage and that it does not involve a gay bishop either ","America #39;s curse There is an all but unanswerable case for asserting that the biggest story out of the United States this week has nothing to do with the presidential election, has no connection with the flu vaccine shortage and that it does not involve a gay bishop either ",0.9926935434341431,0.9926935434341431,3,3,1,1,"Skipped"
"Inaction #39;s Consequence LAST [[MONTH]] the United States and its allies signaled a [[change]] in Sudan policy. Rather than [[pressuring]] Sudan #39;s government to halt its genocidal [[attacks]] against civilians in the western province of [[Darfur]], they ","Inaction #39;s Consequence LAST [[year]] the United States and its allies signaled a [[shift]] in Sudan policy. Rather than [[using]] Sudan #39;s government to halt its genocidal [[retaliation]] against civilians in the western province of [[sudan]], they ",0.0020993947982788086,0.002291560173034668,0,0,0,86,"Failed"
"Veterans Committee counts for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee counts for little The Hall of [[remembrance]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",0.02095937728881836,0.988604724407196,1,0,1,45,"Successful"
"Science ; As ice thaws, [[arctic]] peoples at loss for words Science News, Iceland, [[What]] are the words [[used]] by indigenous peoples in the Arctic for  quot;[[hornet]], quot;  quot;[[robin]], quot;  quot;elk, quot;  [[quot]];[[barn]] owl quot; or  [[quot]];salmon?","Science ; As ice thaws, [[canadian]] peoples at loss for words Science News, Iceland, [[it]] are the words [[held]] by indigenous peoples in the Arctic for  quot;[[horse]], quot;  quot;[[fox]], quot;  quot;elk, quot;  [[bears]];[[eagle]] owl quot; or  [[lock]];salmon?",0.009841620922088623,0.014504551887512207,3,3,3,140,"Failed"
