original_text,perturbed_text,label
HK democrats to take seats A new crop of Hong Kong democrats are due to be sworn in to the Legislative Council.,H demoFrats to take saets A new crop of HoDg Knog democPats are ude to be rsworn in to the eLgislative Council.,0
"S Leone takes control of Freetown UN peacekeepers hand control of security in the Sierra Leone capital, Freetown, to local forces after the end of a brutal war.","S eone taks conrol of Freetobn N epacekeepers hnad contrl of secuity in the SierLra weone capital, Freetown, to olcal fomrces after the ned of a brutaDl war.",0
Orange tells customers to Talk Now European carrier Orange is rolling out its own Push To Talk service ahead of efforts to create a standardized PTT system. European mobile carrier Orange has announced ,Orange tells customers to Talk Now European carrier Orange is rolling out its own Puhs To Tlak sgervice ahead of Offorts to creDate a standaurdized TPT system. European mobile carrier Organge has annouced,3
"Thaksin in the Firing Line After Massacre BANGKOK/JEDDAH, 29 October 2004 - A bomb ripped through two bars in southern Thailand yesterday, killing two people and wounding about 20, in what could be the first reaction to the deaths of 78 Muslims in police custody this week.","Thksin in the Tiring Lin Afvter Masscare BANGKOK/JEDDAH, 2X ctober 2004 - A bob rpiped through tow mars in sobthern Thaialnd yesterday, kiwling iwo peLple and Xwounding about 20, in what coul be the fist eaction to the dOaths of o8 MusliPms in polivce cDustody this week.",0
"White House May Pick Bernanke The White House, seeking a strong economic team to craft and sell key features of its second-term agenda, is considering tapping Federal Reserve Board member Ben S. Bernanke to serve as chairman ","White House Gay Pic Brenanke Teh Whtie House, syeking a setrong econoXmic etam to craft and slel eky feaetures of its Yecond-term agenda, is considerng vapping ederal Rserve Borad memUber Blen S. Brenanke to serve as chairmn",2
"Dollar hits new low against euro The US Treasury Secretary pledges commitment to a strong dollar, as the currency hits another record low against euro.","Dvollar hits new low against uro hTe SU Traesury Secretary pledges commitmnet to a strong dollar, as the currency his another record low against euro.",2
Britons still prefer fish n'chips (AFP) AFP - Traditional fish-and-chips along with cherished pub grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,Britons still prefer fish n'chpis (AFP) FP - Traditional fish-and-cXhips along with cherished fpub grub remain the disehs of choice for Bripons outstripping Cbhinese or nIdian take-aways.,0
"Cingular Sees Merger Savings Above Plan Cingular Wireless, the nation #39;s largest wireless carrier following the company #39;s merger with AT amp;T Wireless, said Wednesday that it has completed integration activities ahead of schedule and now expects merger-related cost savings to exceed prior estimates ","CBingular See Merger Savigns Ebove Plan Cingqlar Wireless, the natioP #39;s largest wireless caHrier following the company #39;s merger with AT amp;T Wireless, said WAednesday that it has completed integration activities ahead of schedule and now expects merger-related cost scvings to execed prior estimHtes",2
"Chips are down in tech world EUROPE #39;s biggest chipmaker, Infineon, rocked the technology world today as profits fell e100m (70m) short of analysts #39; expectations.","Chips are down in tech world EUROPE #39;s biggest chipmaker, Infineon, rocked the technology world today as rpofits fell e100m (70m) short of analysts #39; expectations.",2
Flight Diverted to UK After Bomb Threat A Singapore Airlines passenger jet from Frankfurt to New York was diverted to Manchester Airport in northern England on Monday after a bomb threat that police said may have been a hoax.,Flight Divqrted to CK Aftter Biomb Threat A Signapore irlines passeBnger et from Frankfutr to New yYork was divrted to aMnchester Airport in northern England on Monday after a bomL Phreat that plice said fmay have been a hoax.,0
