original_text,perturbed_text,label
"Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party [[war]] risk insurance cover to the Civil Aviation [[Authority]] of Singapore and SATS Security Services, a unit of the [[Singapore]] [[Airlines]] [[group]].","Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party [[waⲅ]] risk insurance cover to the Civil Aviation [[Authоrity]] of Singapore and SATS Security Services, a unit of the [[Sigapore]] [[Airlineѕ]] [[gⲅoup]].",2
[[Today]] in Athens Leontien Zijlaard-van Moorsel of the [[Netherlands]] wipes a tear after winning the gold [[medal]] in the [[women]] #[[39]];s road cycling individual time trial at the Vouliagmeni [[Olympic]] Centre in Athens on [[Wednesday]]. ,[[Toԁay]] in Athens Leontien Zijlaard-van Moorsel of the [[Netհerlands]] wipes a tear after winning the gold [[medɑl]] in the [[womeո]] #[[3৭]];s road cycling individual time trial at the Vouliagmeni [[Olуmpic]] Centre in Athens on [[Wednesԁay]]. ,1
President Hu congratulates [[Sihamoni]] on becoming king of [[Cambodia]] [[Chinese]] [[President]] [[Hu]] Jintao sent a message to [[Norodom]] [[Sihamoni]] on [[Thursday]] to congratulate him on his [[election]] as the king of Cambodia.,President Hu congratulates [[Shiamoni]] on becoming king of [[Cambodіa]] [[Cհinese]] [[Presiden𝚝]] [[Hս]] Jintao sent a message to [[Norodoｍ]] [[Sihɑmoni]] on [[Thսrsday]] to congratulate him on his [[electіon]] as the king of Cambodia.,0
"Afghans rocky road to historic [[elections]] [[KALAKAN]], [[Afghanistan]] [[There]] were [[toothless]] old [[men]], [[turbaned]] and [[gray-bearded]], and young men not yet old enough to shave. There were mullahs and [[mujahedeen]], and the [[presidential]] candidate #[[39]];s [[3-year-old]] son.","Afghans rocky road to historic [[electionѕ]] [[KALAAN]], [[Afghanis𝚝an]] [[Theⲅe]] were [[tootհless]] old [[mn]], [[tubaned]] and [[grɑy-bearded]], and young men not yet old enough to shave. There were mullahs and [[mujaհedeen]], and the [[presideոtial]] candidate #[[3৭]];s [[3˗year-old]] son.",0
"[[Mills]] [[Grabs]] \$1B [[Portfolio]]; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine [[malls]] owned by General Motors [[Asset]] [[Management]] Corp. for just over \$1 billion, creating a new joint venture between the [[groups]]. [[The]] deal will extend ...","[[Millѕ]] [[Gras]] \$1B [[Portfoliо]]; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine [[mals]] owned by General Motors [[Asse𝚝]] [[Manaement]] Corp. for just over \$1 billion, creating a new joint venture between the [[groupѕ]]. [[Te]] deal will extend ...",2
"US suspends [[helicopter]] flights after [[Japan]] crash (AFP) AFP - The [[United]] States suspended flights of CH-53D [[military]] helicopters in Japan, bowing to protests over a crash in an [[Okinawa]] university campus.","US suspends [[helіcopter]] flights after [[Japaո]] crash (AFP) AFP - The [[Uniteԁ]] States suspended flights of CH-53D [[mliitary]] helicopters in Japan, bowing to protests over a crash in an [[Okinawɑ]] university campus.",0
"Viacom, [[Disney]] [[pay]] \$[[1]].[[5M]] FCC [[fine]] [[Disney]] and Viacom [[agreed]] to a fine of \$1.5 [[million]] from the Federal Communications Commission over [[claims]] their children #[[39]];s cable [[television]] [[networks]] violated advertising restrictions, the FCC said [[Thursday]].","Viacom, [[Diѕney]] [[paу]] \$[[l]].[[ƼM]] FCC [[𝚏ine]] [[Diѕney]] and Viacom [[agreeԁ]] to a fine of \$1.5 [[milⅼion]] from the Federal Communications Commission over [[claimѕ]] their children #[[3৭]];s cable [[televisіon]] [[ntworks]] violated advertising restrictions, the FCC said [[Thursdaу]].",2
Pfizer Sends Out Update On [[Drug]] Bextra Pfizer [[Inc]]. said [[Friday]] that it will provide health-care professionals with [[additional]] information about its Bextra arthritis drug and that it will conduct further studies to confirm the drug #[[39]];s long-term [[cardiovascular]] safety [[record]].,Pfizer Sends Out Update On [[Druɡ]] Bextra Pfizer [[Iոc]]. said [[Fridɑy]] that it will provide health-care professionals with [[ɑdditional]] information about its Bextra arthritis drug and that it will conduct further studies to confirm the drug #[[Ʒ9]];s long-term [[cardiovɑscular]] safety [[rcord]].,2
"US [[Airways]], Pilots [[Union]] [[Near]] Agreement US Airways is [[seeking]] \$800 million in [[concessions]] from [[employee]] unions as it attempts to avoid filing Chapter 11. The [[Air]] [[Line]] Pilots Association will present its proposal on the evening of ","US [[Airwayѕ]], Pilots [[Unіon]] [[Neaⲅ]] Agreement US Airways is [[seekinɡ]] \$800 million in [[concessіons]] from [[empⅼoyee]] unions as it attempts to avoid filing Chapter 11. The [[Aіr]] [[Lіne]] Pilots Association will present its proposal on the evening of ",2
"[[Restive]] [[Maldives]] eases [[curfew]] after rounding up [[dissidents]] (AFP) [[AFP]] - A curfew in the capital of the [[Maldives]] was eased but parliament sessions were put off indefinitely and emergency rule continued [[following]] last [[week's]] [[riots]], officials and residents said.","[[Restіve]] [[Maldіves]] eases [[curf]] [[ew]] after rounding up [[dssidents]] (AFP) [[A]] [[FP]] - A curfew in the capital of the [[Maldіves]] was eased but parliament sessions were put off indefinitely and emergency rule continued [[fоllowing]] last [[week`s]] [[roits]], officials and residents said.",0
"Hostages plight clouds meeting of [[Blairs]] party BRIGHTON, [[England]] The annual [[conference]] of [[Prime]] Minister [[Tony]] [[Blair]] #39;s Labour Party opened here Monday under the pall of the war in Iraq, as the fate of the British [[hostage]] Ken Bigley remained [[uncertain]] amid fresh appeals for his release from family ","Hostages plight clouds meeting of [[Blais]] party BRIGHTON, [[En]] [[gland]] The annual [[coոference]] of [[Priｍe]] Minister [[T]] [[ony]] [[Bl]] [[air]] #39;s Labour Party opened here Monday under the pall of the war in Iraq, as the fate of the British [[hostɑge]] Ken Bigley remained [[սncertain]] amid fresh appeals for his release from family ",0
