original_text,perturbed_text,label
"[[Singapore]] [[govt]] extends [[third-party]] war [[risk]] [[insurance]] [[SINGAPORE]] : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","[[Sіngapore]] [[gov𝚝]] extends [[tհird-party]] war [[rsik]] [[insսrance]] [[SING]] [[APORE]] : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",2
"Sun to shine [[spotlight]] on [[new]] operating system, [[Solaris]] 10 Sun Microsystems SUNW is expected to [[release]] a [[new]] [[version]] of its operating system today - a big part of the struggling computer maker #39;s plan to [[save]] itself.","Sun to shine [[spotligհt]] on [[nw]] operating system, [[Solris]] 10 Sun Microsystems SUNW is expected to [[rlease]] a [[nw]] [[versіon]] of its operating system today - a big part of the struggling computer maker #39;s plan to [[savе]] itself.",3
"[[Afghans]] rocky road to [[historic]] [[elections]] KALAKAN, Afghanistan There were toothless old [[men]], turbaned and gray-bearded, and [[young]] men not yet old enough to shave. [[There]] were [[mullahs]] and mujahedeen, and the presidential candidate #39;s [[3-year-old]] son.","[[Afghanѕ]] rocky road to [[hіstoric]] [[еlections]] KALAKAN, Afghanistan There were toothless old [[m]] [[en]], turbaned and gray-bearded, and [[you]] [[ng]] men not yet old enough to shave. [[Tհere]] were [[mullɑhs]] and mujahedeen, and the presidential candidate #39;s [[3-yeɑr-old]] son.",0
"US [[suspends]] helicopter flights after [[Japan]] [[crash]] ([[AFP]]) [[AFP]] - The United [[States]] suspended flights of [[CH-53D]] [[military]] helicopters in [[Japan]], bowing to protests over a crash in an Okinawa [[university]] campus.","US [[suspeոds]] helicopter flights after [[Jpan]] [[crasհ]] ([[AP]]) [[A]] [[FP]] - The United [[Stɑtes]] suspended flights of [[CH5-3D]] [[militɑry]] helicopters in [[Japɑn]], bowing to protests over a crash in an Okinawa [[uոiversity]] campus.",0
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Boston]] College's [[coach]]. On that day, as the World [[Trade]] Center and [[Pentagon]] smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[gɑme]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Bostоn]] College's [[cоach]]. On that day, as the World [[Tradе]] Center and [[Pentagоn]] smoldered and the world stood still, O'Brien was a Navy man.",1
"Viacom, Disney pay \$1.5M FCC fine [[Disney]] and [[Viacom]] [[agreed]] to a [[fine]] of \$1.5 million from the Federal Communications Commission over claims their children #[[39]];s [[cable]] [[television]] networks violated advertising restrictions, the FCC said Thursday.","Viacom, Disney pay \$1.5M FCC fine [[Dsiney]] and [[Viaom]] [[ageed]] to a [[fiոe]] of \$1.5 million from the Federal Communications Commission over claims their children #[[Ʒ9]];s [[cabⅼe]] [[teⅼevision]] networks violated advertising restrictions, the FCC said Thursday.",2
"[[Hostages]] [[plight]] clouds [[meeting]] of [[Blairs]] party BRIGHTON, England [[The]] annual conference of [[Prime]] Minister Tony Blair #39;s [[Labour]] Party opened here [[Monday]] under the pall of the war in Iraq, as the fate of the [[British]] [[hostage]] Ken Bigley [[remained]] [[uncertain]] amid fresh appeals for his release from family ","[[Hоstages]] [[pliɡht]] clouds [[meet]] [[ing]] of [[Blirs]] party BRIGHTON, England [[Tհe]] annual conference of [[Prie]] Minister Tony Blair #39;s [[Lab]] [[our]] Party opened here [[Monԁay]] under the pall of the war in Iraq, as the fate of the [[Britiѕh]] [[hоstage]] Ken Bigley [[remianed]] [[uncetrain]] amid fresh appeals for his release from family ",0
"Alamosa Offers to Buy AirGate (Reuters) Reuters - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate [[PCS]] Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of [[wireless]] telephone service under the\Sprint  brand.","Alamosa Offers to Buy AirGate (Reuters) Reuters - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate [[PS]] Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of [[wirelses]] telephone service under the\Sprint  brand.",3
"Vietnam Marks [[Independence]] with [[Pardons]] for [[Prisoners]]  [[HANOI]] ([[Reuters]]) - Vietnam has released nearly 9,[[000]]  [[prisoners]], including 10 inmates [[whose]] cases it says had [[drawn]]  international attention, as part of [[traditional]] pardons granted  ahead of independence [[celebrations]] on [[September]] 2.","Vietnam Marks [[Iոdependence]] with [[Pardоns]] for [[Prisners]]  [[H]] [[ANOI]] ([[Rеuters]]) - Vietnam has released nearly 9,[[0O0]]  [[prisоners]], including 10 inmates [[whsoe]] cases it says had [[dra]] [[wn]]  international attention, as part of [[traditionɑl]] pardons granted  ahead of independence [[celebratiоns]] on [[Sptember]] 2.",0
"Cable   Wireless to [[Cut]] 600 [[Jobs]]  LONDON (Reuters) - Britain's Cable   Wireless posted its  first net profit in over 3 years and announced plans to cut 600  jobs and return cash to investors, sending the telecom  company's shares racing to 5-month highs on Wednesday.","Cable   Wireless to [[Cu𝚝]] 600 [[JoЬs]]  LONDON (Reuters) - Britain's Cable   Wireless posted its  first net profit in over 3 years and announced plans to cut 600  jobs and return cash to investors, sending the telecom  company's shares racing to 5-month highs on Wednesday.",2
