original_text,perturbed_text,label
"IMF to Close Harare Office THE International [[Monetary]] Fund (IMF) is closing down its Harare representative office at the end of this month, virtually terminating threadbare relations with the crisis-racked southern African nation.","IMF to Close Harare Office THE International [[migratory]] Fund (IMF) is closing down its Harare representative office at the end of this month, virtually terminating threadbare relations with the crisis-racked southern African nation.",2
"Kerry Dispute Revives Memory of Delta War (AP) [[AP]] - The controversy over the Vietnam war record of [[Democratic]] presidential [[candidate]] John Kerry has trained a fresh light on one of that conflict's lesser-known episodes  #151; the operations of America's ""Brown Water Navy"" in rivers, canals and mangrove swamps of the [[Mekong]] Delta.","Kerry Dispute Revives Memory of Delta War (AP) [[history]] - The controversy over the Vietnam war record of [[former]] presidential [[candidacy]] John Kerry has trained a fresh light on one of that conflict's lesser-known episodes  #151; the operations of America's ""Brown Water Navy"" in rivers, canals and mangrove swamps of the [[inland]] Delta.",0
"AOL drops Microsoft [[antispam]] technology com September 16, 2004, 1:15 PM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.","AOL drops Microsoft [[embedded]] technology com September 16, 2004, 1:15 PM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.",3
Playstation 3 to arrive spring 2006 [[In]] Japan NVIDIA HAS MADE A big noise about Playstation 3 deal but [[unfortunately]] you won #39;t see this console any time soon. Nvidia stock [[holders]] definitely [[know]] about Sony and its Playstation 3 killer [[business]] and therefore Nvidia is recovering on the [[stock]] [[market]].,Playstation 3 to arrive spring 2006 [[nintendo]] Japan NVIDIA HAS MADE A big noise about Playstation 3 deal but [[then]] you won #39;t see this console any time soon. Nvidia stock [[holds]] definitely [[lost]] about Sony and its Playstation 3 killer [[consoles]] and therefore Nvidia is recovering on the [[market]] [[holdings]].,3
First Look: Intuit's QuickBooks for Newbies New Simple Start Edition accounting [[software]] targets small businesses still [[using]] pencil and paper.,First Look: Intuit's QuickBooks for Newbies New Simple Start Edition accounting [[desk]] targets small businesses still [[use]] pencil and paper.,3
"Study: CEOs rewarded for outsourcing NEW [[YORK]] (CNN/Money) - The CEOs of the top 50 US companies that sent service jobs overseas pulled down far more pay than their counterparts at other large companies last year, a study said Tuesday.","Study: CEOs rewarded for outsourcing NEW [[money]] (CNN/Money) - The CEOs of the top 50 US companies that sent service jobs overseas pulled down far more pay than their counterparts at other large companies last year, a study said Tuesday.",2
PeopleSoft Chief Threatens to Sue Over Oracle [[Statements]] [[PeopleSoft's]] chief executive [[accused]] Oracle of spreading misleading information about his stock sales and threatened to sue for defamation.,PeopleSoft Chief Threatens to Sue Over Oracle [[company]] [[shell]] chief executive [[alleging]] Oracle of spreading misleading information about his stock sales and threatened to sue for defamation.,3
Another controversial Man [[Utd-Arsenal]] game Mount St. Helen #39;s in Oregon has been active these last few months but that is nothing compared to the eruption at Old Trafford on Sunday.,Another controversial Man [[ergy]] game Mount St. Helen #39;s in Oregon has been active these last few months but that is nothing compared to the eruption at Old Trafford on Sunday.,1
"Long-Awaited Audit Shows Major Discrepancies In Newsday &lt;[[b]]&gt;...&lt;/[[b]]&gt; The Audit Bureau of Circulations released the long-awaited results of its audit of the Tribune [[Company]] #39;s scandal-tarred Newsday on Tuesday, confirming the magnitude of the discrepancies uncovered by the company #39;s recent internal audit.","Long-Awaited Audit Shows Major Discrepancies In Newsday &lt;[[hp]]&gt;...&lt;/[[sf]]&gt; The Audit Bureau of Circulations released the long-awaited results of its audit of the Tribune [[enterprise]] #39;s scandal-tarred Newsday on Tuesday, confirming the magnitude of the discrepancies uncovered by the company #39;s recent internal audit.",2
"Is Google [[News]] Biased? Google News tends to favor news [[stories]] with a conservative bias, according to new media observer J.D. [[Lasica]], a claim which Google denies.","Is Google [[media]] Biased? Google News tends to favor news [[online]] with a conservative bias, according to new media observer J.D. [[hill]], a claim which Google denies.",3
"Agilent Guides Sharply Lower Agilent #39;s ([[A]]:[[NYSE]] - news - research) fiscal fourth quarter came up light, and the company [[slashed]] first-quarter guidance. Blaming a weak chip business, the Palo Alto, [[Calif]].","Agilent Guides Sharply Lower Agilent #39;s ([[note]]:[[e]] - news - research) fiscal fourth quarter came up light, and the company [[took]] first-quarter guidance. Blaming a weak chip business, the Palo Alto, [[california]].",2
"August [[Chip]] Sales Growth Slows on High Inventory  SAN FRANCISCO (Reuters) - Global semiconductor sales growth  slowed to 1 percent in August as electronics makers reacted to  growing inventories in Asia by limiting orders of chips, an  industry trade group said on Thursday.","August [[china]] Sales Growth Slows on High Inventory  SAN FRANCISCO (Reuters) - Global semiconductor sales growth  slowed to 1 percent in August as electronics makers reacted to  growing inventories in Asia by limiting orders of chips, an  industry trade group said on Thursday.",3
"China shuts 1,600 [[cybercafes]] The Chinese government confirmed this weekend that it has closed 1,600 internet cafes and fined operators a total of 100m yuan since March, when it began its crackdown on violent or pornographic content, and other material it considers harmful to public ","China shuts 1,600 [[retailers]] The Chinese government confirmed this weekend that it has closed 1,600 internet cafes and fined operators a total of 100m yuan since March, when it began its crackdown on violent or pornographic content, and other material it considers harmful to public ",3
"Grid bids to save the [[world]] [[Hoping]] to harness a few million of the personal computers not [[already]] [[running]] the SETIhome screensaver, IBM and United Devices yesterday [[launched]] the [[World]] Community Grid to act as a clearing house for humanitarian [[IT]] projects.","Grid bids to save the [[millions]] [[hoping]] to harness a few million of the personal computers not [[also]] [[offering]] the SETIhome screensaver, IBM and United Devices yesterday [[opened]] the [[worldwide]] Community Grid to act as a clearing house for humanitarian [[aid]] projects.",3
Allianz to [[fight]] US court ruling on WTC attacks MUNICH - [[German]] insurance concern [[Allianz]] said on Tuesday it would fight a US jury decision in New [[York]] which doubled the amount of insurance which the [[leaseholder]] of the destroyed World Trade Center towers [[could]] collect from nine insurance firms.,Allianz to [[uted]] US court ruling on WTC attacks MUNICH - [[leading]] insurance concern [[germany]] said on Tuesday it would fight a US jury decision in New [[yorker]] which doubled the amount of insurance which the [[wreckage]] of the destroyed World Trade Center towers [[were]] collect from nine insurance firms.,2
"India test-fires missile NEW DELHI, Nov 26: India on Friday test [[fired]] Akash, the indigenously developed surface-to-air missile from the Integrated Test Range at Chandipur-on-sea, about 14km from Balasore (Orissa).","India test-fires missile NEW DELHI, Nov 26: India on Friday test [[bursts]] Akash, the indigenously developed surface-to-air missile from the Integrated Test Range at Chandipur-on-sea, about 14km from Balasore (Orissa).",0
"Phelps faces possible [[jail]] [[term]] [[Olympic]] swimming champion Michael Phelps [[may]] face a jail term after being arrested on drink-driving [[charges]] last week in Salisbury, Maryland.","Phelps faces possible [[prosecution]] [[s]] [[including]] swimming champion Michael Phelps [[can]] face a jail term after being arrested on drink-driving [[mischief]] last week in Salisbury, Maryland.",1
"Unknown Nesterenko Makes World Headlines (Reuters) [[Reuters]] - Belarus' Yuliya Nesterenko won the top\women's athletics gold medal at the Olympics on Saturday,\triumphing over a field stripped of many big names because of\doping woes to win the 100 meters.","Unknown Nesterenko Makes World Headlines (Reuters) [[source]] - Belarus' Yuliya Nesterenko won the top\women's athletics gold medal at the Olympics on Saturday,\triumphing over a field stripped of many big names because of\doping woes to win the 100 meters.",0
"[[Update]] [[1]]: Toshiba, TCL to Cooperate on Appliances Focusing on the fast-growing Chinese market, Japan #39;s Toshiba and major Chinese appliance [[maker]] TCL have signed a broad agreement to [[cooperate]] in making and marketing appliances in China, the companies said [[Thursday]].","[[issue]] [[one]]: Toshiba, TCL to Cooperate on Appliances Focusing on the fast-growing Chinese market, Japan #39;s Toshiba and major Chinese appliance [[developers]] TCL have signed a broad agreement to [[collaborate]] in making and marketing appliances in China, the companies said [[tomorrow]].",2
Collingwood anchors England (AFP) [[AFP]] - Paul Collingwood's unbeaten 80 took England to 299 for seven against Zimbabwe in their opening Champions Trophy Pool D match at Edgbaston here.,Collingwood anchors England (AFP) [[match]] - Paul Collingwood's unbeaten 80 took England to 299 for seven against Zimbabwe in their opening Champions Trophy Pool D match at Edgbaston here.,0
Greenspan issues new warning over US current account deficit (AFP) AFP - US Federal [[Reserve]] chairman Alan Greenspan said the United States' huge [[current]] account deficit cannot be indefinitely financed by foreign countries and investors.,Greenspan issues new warning over US current account deficit (AFP) AFP - US Federal [[ism]] chairman Alan Greenspan said the United States' huge [[recent]] account deficit cannot be indefinitely financed by foreign countries and investors.,2
"Kill The Poor [[I've]] been a soup van volunteer for three [[months]] plus a couple of weeks. I've also been casually mentioning this example of my beneficence in [[everyday]] conversation for about the same length of time. I [[use]] this particular phrasing, rather than ""I work on a soup van"", because what I'm trying to emphasise is that I didn't take it up lightly or gingerly. In the beginning, I didn't know exactly how it would turn out, but I did know that I wanted to be good. Between then and now, an awful lot [[became]] clear.","Kill The Poor [[o]] been a soup van volunteer for three [[month]] plus a couple of weeks. I've also been casually mentioning this example of my beneficence in [[much]] conversation for about the same length of time. I [[take]] this particular phrasing, rather than ""I work on a soup van"", because what I'm trying to emphasise is that I didn't take it up lightly or gingerly. In the beginning, I didn't know exactly how it would turn out, but I did know that I wanted to be good. Between then and now, an awful lot [[dawned]] clear.",3
"Rough ride won #39;t stop next X Prize shot The rolling experienced by [[SpaceShipOne]] on its first Ansari X Prize flight on Wednesday will not jeopardise the team #39;s chances of winning the \$10 million purse, team members said in a post-flight briefing.","Rough ride won #39;t stop next X Prize shot The rolling experienced by [[endeavour]] on its first Ansari X Prize flight on Wednesday will not jeopardise the team #39;s chances of winning the \$10 million purse, team members said in a post-flight briefing.",3
"Nevada Implements 1st Touch-Screen Voting [[Machines]] With Paper-Trail [[By]] RACHEL KONRAD     CARSON CITY, Nev. (AP) -- [[In]] what could become a model for other [[states]], Nevada voters on Tuesday became the first in the nation to cast ballots in a statewide [[election]] on [[computers]] that printed paper records of electronic ballots...","Nevada Implements 1st Touch-Screen Voting [[booth]] With Paper-Trail [[by]] RACHEL KONRAD     CARSON CITY, Nev. (AP) -- [[on]] what could become a model for other [[areas]], Nevada voters on Tuesday became the first in the nation to cast ballots in a statewide [[elections]] on [[screens]] that printed paper records of electronic ballots...",3
"P. Diddy Takes Vote Drive to Swing States (AP) [[AP]] - Hip-hop mogul Sean ""P. Diddy"" Combs is following the lead of President Bush and Sen. John Kerry by taking his get-out-the-vote campaign to the swing states.","P. Diddy Takes Vote Drive to Swing States (AP) [[website]] - Hip-hop mogul Sean ""P. Diddy"" Combs is following the lead of President Bush and Sen. John Kerry by taking his get-out-the-vote campaign to the swing states.",0
"[[Get]] Real? [[This]] time last week, first lady Laura Bush was having what she might call her Christmas Tree Day. [[First]], she showed off the decorated executive mansion to reporters and then joined her husband ","[[be]] Real? [[no]] time last week, first lady Laura Bush was having what she might call her Christmas Tree Day. [[onstage]], she showed off the decorated executive mansion to reporters and then joined her husband ",2
