original_text,perturbed_text,label
#[[Tories]] #[[Labour]] #GE2017 #[[Conservatives]] [[Conservatives]] URL theresa_may: [[Since]] my [[very]] first day in 10DowningStreet [[I]]’ve [[made]] it my personal [[mission]] to [[fix]] our broken housing system. [[Doing]] [[so]] underpins [[so]] much of what this Government is… URL,#[[Tory]] #[[Laborers]] #GE2017 #[[Curator]] [[Governors]] URL theresa_may: [[Until]] my [[awfully]] first day in 10DowningStreet [[me]]’ve [[filed]] it my personal [[functions]] to [[honing]] our broken housing system. [[Exert]] [[too]] underpins [[too]] much of what this Government is… URL,0
if i have to [[tolerate]] ur loud [[ass]] maga merch [[dont]] [[say]] [[shit]] about my [[nike]] anything [[kiss]] my [[ass]],if i have to [[admit]] ur loud [[cul]] maga merch [[didnt]] [[mentioned]] [[freaking]] about my [[niki]] anything [[hug]] my [[spank]],1
@USER @USER @USER I’ll accept your framing if you accept that it’s perfectly legit for me to [[say]] Vox contributes meaningfully to Antifa violence and the [[internment]] of Uighur Muslims in China. Call it a [[deal]],@USER @USER @USER I’ll accept your framing if you accept that it’s perfectly legit for me to [[avowed]] Vox contributes meaningfully to Antifa violence and the [[slammer]] of Uighur Muslims in China. Call it a [[manipulating]],0
#Loomer Rachel Rollins a Dem running for DA in Boston. She [[plans]] to decriminalize what she [[calls]] petty crimes (e.g. breaking and entering) she is [[running]] in a crowded field &amp; is being hailed by the media as the best candidate. [[Thanks]] for doing what “conservatives” refuse to do! URL,#Loomer Rachel Rollins a Dem running for DA in Boston. She [[schemes]] to decriminalize what she [[solicited]] petty crimes (e.g. breaking and entering) she is [[executes]] in a crowded field &amp; is being hailed by the media as the best candidate. [[Felicitations]] for doing what “conservatives” refuse to do! URL,0
@USER Take a stand against all violence!  [[Talk]] to your ANTIFA friends.,@USER Take a stand against all violence!  [[Schmooze]] to your ANTIFA friends.,0
@[[USER]] I am a survivor of sexual abuse. This [[woman]] is obviously [[lying]]. Believe me you remember every detail. It's [[so]] obvious these woman only come forward to [[hurt]] [[conservatives]]. But who they truly are hurting is innocent [[men]] and women who really have been abused. She should be [[ashamed]]!,@[[ABUSERS]] I am a survivor of sexual abuse. This [[giri]] is obviously [[falsehoods]]. Believe me you remember every detail. It's [[thus]] obvious these woman only come forward to [[injuries]] [[republicans]]. But who they truly are hurting is innocent [[muchachos]] and women who really have been abused. She should be [[humbled]]!,1
@USER @USER @USER @USER Oh boo you sound so [[ignorant]] with your words. We are on Top. All of America is on Top now. How about stop resisting and try to help make our nation the best for everyone not just liberals. Wake up and Walk Away.,@USER @USER @USER @USER Oh boo you sound so [[uninformed]] with your words. We are on Top. All of America is on Top now. How about stop resisting and try to help make our nation the best for everyone not just liberals. Wake up and Walk Away.,1
@USER @[[USER]] Her [[life]] is [[crappy]] [[because]] she is [[crappy]]. And she’s threatening to [[kill]] everyone. Another [[nut]] job...Listen up FBI!,@USER @[[USERNAME]] Her [[hayat]] is [[bad]] [[once]] she is [[soiled]]. And she’s threatening to [[fatalities]] everyone. Another [[topside]] job...Listen up FBI!,1
"@USER My divorce. Everyone says, We're not picking a side."" And then, they all totally do. Trials of [[life]] are [[great]] indicators about the realness of people. [[It]] sucks at first, but then the after is [[great]]. #EverybodyTalks""","@USER My divorce. Everyone says, We're not picking a side."" And then, they all totally do. Trials of [[inhabit]] are [[super]] indicators about the realness of people. [[He]] sucks at first, but then the after is [[gargantuan]]. #EverybodyTalks""",0
21 [[things]] that [[make]] [[Australia]] a way better country than the US and I don’t even [[mention]] gun control URL URL,21 [[stuff]] that [[exert]] [[Queensland]] a way better country than the US and I don’t even [[telling]] gun control URL URL,0
@[[USER]] [[Follow]] The Pen🖋...#MAGA🇺🇸 [[It]] Is Mightier Than The Sword 🗡  #QANON🇺🇸   #WWG1WGA🇺🇸,@[[ABUSERS]] [[Surveillance]] The Pen🖋...#MAGA🇺🇸 [[He]] Is Mightier Than The Sword 🗡  #QANON🇺🇸   #WWG1WGA🇺🇸,0
"@USER This man is one of the most intelligent highly [[accomplished]] Black men in the USA yet, White Liberals &amp; the Old Order"" (his words) have been successfully able to have him disowned by his own people. No Black child looks up to this man for [[inspiration]] bc to them he doesn't exist [[URL]]","@USER This man is one of the most intelligent highly [[fait]] Black men in the USA yet, White Liberals &amp; the Old Order"" (his words) have been successfully able to have him disowned by his own people. No Black child looks up to this man for [[inspires]] bc to them he doesn't exist [[HTTP]]",0
@USER @USER You are the In educated [[twat]]! That speed [[crap]] and can’t read obviously🤒!,@USER @USER You are the In educated [[fagot]]! That speed [[caca]] and can’t read obviously🤒!,1
22 kids a day shot in [[USA]] ? statues of [[children]] hiding under desks to silently plead with voters for [[protection]] URL URL,22 kids a day shot in [[US]] ? statues of [[brats]] hiding under desks to silently plead with voters for [[protecting]] URL URL,0
@[[USER]] @[[USER]] [[Yeah]] he is,@[[ABUSERS]] @[[EATERS]] [[Yea]] he is,0
A [[bitch]] built [[like]] that could beat my [[ass]] all she [[wants]] URL,A [[vixen]] built [[love]] that could beat my [[hiney]] all she [[aspiration]] URL,1
@[[USER]] [[Cue]] the gun [[control]] crowd.,@[[EATERS]] [[Tail]] the gun [[watchdog]] crowd.,0
@USER She is a Republican [[hypocrite]]!,@USER She is a Republican [[devout]]!,1
@[[USER]] [[If]] you are [[considering]] leaving the Republican party [[PLEASE]] [[DO]]. We don't need anymore pretend Republicans interfering with Trump's awesome agenda. Sounds like you need to just resign.,@[[WEARER]] [[Except]] you are [[scrutinized]] leaving the Republican party [[POSER]] [[HAVE]]. We don't need anymore pretend Republicans interfering with Trump's awesome agenda. Sounds like you need to just resign.,0
@[[USER]] @USER @USER @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] [[Thank]] you. [[Good]] to [[see]] we are [[trying]] this [[approach]] in [[addition]] to others. [[Too]] [[often]] this issue is used as an [[excuse]] to tax. [[Please]] can you [[report]] [[updates]] when they [[become]] [[known]]? [[Thanks]]. 👍🏻,@[[ABUSERS]] @USER @USER @[[ABUSERS]] @[[ABUSERS]] @[[EATERS]] @[[ABUSERS]] @[[ABUSERS]] [[Felicitations]] you. [[Super]] to [[think]] we are [[struggling]] this [[manner]] in [[moreover]] to others. [[Duly]] [[popularly]] this issue is used as an [[pretenses]] to tax. [[Demands]] can you [[inform]] [[modernized]] when they [[constituted]] [[notorious]]? [[Felicitations]]. 👍🏻,0
@USER @USER Anything against a [[conservative]] must be believed. Liberals get a pass.,@USER @USER Anything against a [[scrupulous]] must be believed. Liberals get a pass.,0
@USER and @USER [[states]] that she [[went]] to [[save]] herself from online abuse. If she wants to live in [[peace]] then why she is not taking case back and [[asking]] [[relatives]] to attend hearing.  Contradictory statements and action.,@USER and @USER [[sate]] that she [[going]] to [[stow]] herself from online abuse. If she wants to live in [[pacifist]] then why she is not taking case back and [[poser]] [[folks]] to attend hearing.  Contradictory statements and action.,0
@USER @[[USER]] [[Wow]] this was the most civil gun control [[debate]]/arguement ive even seen on twitter,@USER @[[PATRONS]] [[Geeze]] this was the most civil gun control [[controversy]]/arguement ive even seen on twitter,0
@USER 2018-09-14 23:56  [[Congratulations]]! [[You]] are on no blocklists that we can [[find]] by [[scraping]] publicly [[available]] blocktogether lists  [[Please]] [[check]] my [[follows]] for [[people]] [[incorrectly]] blocked - URL,@USER 2018-09-14 23:56  [[Congrats]]! [[Thyself]] are on no blocklists that we can [[get]] by [[clawing]] publicly [[disposable]] blocktogether lists  [[Called]] [[ticking]] my [[henceforth]] for [[peoples]] [[unlawfully]] blocked - URL,0
@[[USER]] @[[USER]] Like Antifa hiding their [[faces]]?,@[[ABUSERS]] @[[EATERS]] Like Antifa hiding their [[tussle]]?,0
@USER I [[believe]] he is winded! Some [[nights]] you just don't have it I guess,@USER I [[devine]] he is winded! Some [[noches]] you just don't have it I guess,0
Krav Maga Defcon Wuppertal @ [[Body]] [[Masters]] URL,Krav Maga Defcon Wuppertal @ [[Corpse]] [[Lord]] URL,0
@USER @USER Mine go drafts too. @USER stop this [[crap]] I'm gathering proof your censoring conservatives,@USER @USER Mine go drafts too. @USER stop this [[merde]] I'm gathering proof your censoring conservatives,1
@[[USER]] The Framers of the Constitution were [[primarily]] White Anglo-Saxon men so what might that [[tell]] us about modern [[day]] Anti-federalists and the Antifa [[movement]] and the extremes they might go to?  URL URL,@[[ABUSERS]] The Framers of the Constitution were [[massively]] White Anglo-Saxon men so what might that [[declaring]] us about modern [[jour]] Anti-federalists and the Antifa [[wiggle]] and the extremes they might go to?  URL URL,0
@USER And when they met he looked at her and said I'm in charge in you're my [[bitch]]. Even though he knew that she is a Domme and was there in that capacity. He tried to control the situation and take over and she had to shut him down and get the hell out of there so she didn't get hurt.,@USER And when they met he looked at her and said I'm in charge in you're my [[blackguard]]. Even though he knew that she is a Domme and was there in that capacity. He tried to control the situation and take over and she had to shut him down and get the hell out of there so she didn't get hurt.,1
@USER @USER @USER @USER [[Pressure]] from other liberals may make him change his mind. Their [[goal]] is the end [[result]]. They don’t care what it takes to [[get]] there.,@USER @USER @USER @USER [[Tension]] from other liberals may make him change his mind. Their [[fin]] is the end [[repercussions]]. They don’t care what it takes to [[earn]] there.,0
@[[USER]] you are not the [[true]] Columbia Bugle. Gfy,@[[ABUSERS]] you are not the [[decent]] Columbia Bugle. Gfy,0
7th and 8th [[grade]] [[football]] [[will]] [[be]] [[looking]] for [[parent]] volunteers to [[help]] [[assist]] with our [[concession]] [[stand]].  If you are interested you my email me at darell.maddox@USER,7th and 8th [[degree]] [[soccer]] [[gonna]] [[constitutes]] [[googling]] for [[mommies]] volunteers to [[helping]] [[serves]] with our [[dealership]] [[attitude]].  If you are interested you my email me at darell.maddox@USER,0
@USER @USER Isn’t that the Amazon [[bitch]] from Antifa?,@USER @USER Isn’t that the Amazon [[puta]] from Antifa?,1
". . .[[If]] you [[actually]] d i d expose that, I'd be [[questioning]] you.""  She's [[shifting]] a [[little]], [[exhaling]] [[rather]] shakily. She is [[tempted]] to shush him.  (How cheeky). URL",". . .[[Than]] you [[certainly]] d i d expose that, I'd be [[interrogating]] you.""  She's [[mover]] a [[petite]], [[breathes]] [[totally]] shakily. She is [[dabbled]] to shush him.  (How cheeky). URL",0
@[[USER]] Now you are a Netflix whisperer? Jack of all trades [[right]] here. 😒,@[[ABUSERS]] Now you are a Netflix whisperer? Jack of all trades [[rightly]] here. 😒,0
@USER Poor B she is desperate for attention so she [[tries]] to take it off from MAC Miller and put it back on her by her sarcasm which totally flopped. B stick to grieving silently and allow the families who have lost their loved ones to [[grieve]] without you [[taking]] that away from them.,@USER Poor B she is desperate for attention so she [[sues]] to take it off from MAC Miller and put it back on her by her sarcasm which totally flopped. B stick to grieving silently and allow the families who have lost their loved ones to [[mourn]] without you [[adoptions]] that away from them.,0
@USER [[bitch]] i saw your whole [[ass]] tweet from [[wednesday]] you [[bitches]] [[always]] [[talking]] [[shit]] then back [[pedaling]] lmao just admit it,@USER [[hussy]] i saw your whole [[rump]] tweet from [[wed]] you [[harlots]] [[periodically]] [[interviewing]] [[geez]] then back [[coasting]] lmao just admit it,1
@[[USER]] She has no [[record]] on gun control. No [[thanks]].,@[[ABUSERS]] She has no [[scrapbook]] on gun control. No [[merci]].,0
@USER @USER is so [[stupid]] it makes her sooooooo HOT,@USER @USER is so [[beta]] it makes her sooooooo HOT,1
"@[[USER]] [[Uh]]...[[ALL]] of their [[signatures]] are on the [[record]]"", [[genius]].  🚂 #MAGA""","@[[ABUSERS]] [[Oooh]]...[[FULL]] of their [[scrawl]] are on the [[records]]"", [[geniuses]].  🚂 #MAGA""",0
@[[USER]] [[Remember]] [[Tina]]. You can [[always]] sleep when you are dead! URL,@[[EATERS]] [[Rember]] [[Tena]]. You can [[stubbornly]] sleep when you are dead! URL,0
@USER nah it's coz you're a [[cunt]]. blocked,@USER nah it's coz you're a [[vixen]]. blocked,1
@USER @USER He should have [[started]] [[since]] [[game]] 1. But don't [[worry]] once he gets the start it will change the [[faith]] for the Browns. He is a winner!!! Nothing against [[current]] starter. But he is just a back up in the NFL.,@USER @USER He should have [[erupted]] [[as]] [[gaming]] 1. But don't [[shitless]] once he gets the start it will change the [[religion]] for the Browns. He is a winner!!! Nothing against [[nonstop]] starter. But he is just a back up in the NFL.,0
@USER [[Fool]]!,@USER [[Beta]]!,1
@USER you are holding my life hostage! I have tried everything you have [[asked]] to get the freeze removed and for weeks you have done nothing to make this happen. @USER and @USER [[made]] it [[easy]]. None of your antiquated systems work and customer service is non-existent.,@USER you are holding my life hostage! I have tried everything you have [[demanded]] to get the freeze removed and for weeks you have done nothing to make this happen. @USER and @USER [[doing]] it [[simplistic]]. None of your antiquated systems work and customer service is non-existent.,0
@[[USER]] Good [[idea]]. They need to protect our borders more than they [[need]] to [[be]] [[overseas]].,@[[EATERS]] Good [[brainchild]]. They need to protect our borders more than they [[gotta]] to [[constitutes]] [[alien]].,0
@[[USER]] A [[thought]] I [[had]] [[watching]] this “[[does]] she [[know]] where she is or what’s [[going]] on?”,@[[USERNAME]] A [[reckon]] I [[got]] [[witnessing]] this “[[va]] she [[fathom]] where she is or what’s [[gonna]] on?”,0
"‘She’s NOT in charge of the Senate!’ WATCH Megyn Kelly UNLOAD on Ford for demanding an FBI [[investigation]]""  URL #TCOT #MAGA #RedNationRising""","‘She’s NOT in charge of the Senate!’ WATCH Megyn Kelly UNLOAD on Ford for demanding an FBI [[sounding]]""  URL #TCOT #MAGA #RedNationRising""",0
@USER @USER Haha true.  Back to your original point... if we all just [[fucking]] drive everything would be fine!,@USER @USER Haha true.  Back to your original point... if we all just [[effing]] drive everything would be fine!,1
@[[USER]] What [[manga]] you [[reading]]?,@[[ABUSERS]] What [[manna]] you [[lire]]?,0
"@[[USER]] how Antifa's extremism is facism in the [[making]]""  Now I'm [[making]] the face in your avi""","@[[EATERS]] how Antifa's extremism is facism in the [[fabrication]]""  Now I'm [[make]] the face in your avi""",0
@[[USER]] [[Where]] [[will]] #Antifa [[get]] their cloths now?,@[[ABUSERS]] [[Till]] [[lust]] #Antifa [[attain]] their cloths now?,0
1 [[Week]] [[watch]] [[Nike]] [[Stock]] [[Plummet]].. the [[Liberals]] can't [[keep]] [[Nike]] [[afloat]].. #BoycottNike   Macy's [[still]] hasn't rebounded ! URL,1 [[Weekly]] [[supervise]] [[Nikkei]] [[Stockpile]] [[Dips]].. the [[Democrat]] can't [[uphold]] [[Nicky]] [[floundering]].. #BoycottNike   Macy's [[anyway]] hasn't rebounded ! URL,0
#[[Levi]] #[[Strauss]] Takes [[Stand]] [[On]] Gun Control - URL | [[Continuous]] [[News]] | [[Missoula]] &[[amp]]; Western #[[Montana]] URL,#[[Taxes]] #[[Johann]] Takes [[Bleachers]] [[At]] Gun Control - URL | [[Unceasingly]] [[Journalists]] | [[Whitefish]] &[[amps]]; Western #[[Yellowstone]] URL,0
@USER well do some [[research]] and dairy and gluten allergies are major problems with mental health from anxiety and depression to bi polar and schizophrenia.. Its a tough diet but if you are sick of feeling like you are its way worth it,@USER well do some [[snooping]] and dairy and gluten allergies are major problems with mental health from anxiety and depression to bi polar and schizophrenia.. Its a tough diet but if you are sick of feeling like you are its way worth it,0
@USER it would [[mean]] [[so]] [[much]] of an [[amazing]] girl (@USER could [[have]] some advice from you. [[She]] is [[finally]] [[following]] her dream of being a [[photographer]] and would [[love]] some [[tips]]. [[Her]] [[photos]] are [[amazing]] already [[so]] [[I]] [[know]] she is gonna [[be]] an even more amazing [[later]] on😘,@USER it would [[implicate]] [[tad]] [[severely]] of an [[whopping]] girl (@USER could [[ha]] some advice from you. [[Herself]] is [[anyway]] [[follows]] her dream of being a [[photographed]] and would [[luv]] some [[insinuations]]. [[His]] [[photographed]] are [[whopping]] already [[whereby]] [[me]] [[reckon]] she is gonna [[exist]] an even more amazing [[lastly]] on😘,0
@USER Liberals are kind bad [[slow]] at this or they just stalling.,@USER Liberals are kind bad [[doldrums]] at this or they just stalling.,0
@USER @[[USER]] @USER @USER @USER She [[IS]] the coolest thing in tennis. Way cooler than her [[opponent]] [[tomorrow]]. By such a [[long]] shot. #[[class]] #coolaintforsale,@USER @[[EATERS]] @USER @USER @USER She [[CONSISTS]] the coolest thing in tennis. Way cooler than her [[enemies]] [[mornin]]. By such a [[protracted]] shot. #[[categorize]] #coolaintforsale,0
@[[USER]] [[He]] is [[going]] to [[win]]!,@[[WEARER]] [[His]] is [[abandoning]] to [[conquest]]!,0
@[[USER]] [[You]] are [[doing]] [[copy]] paste of the tweets of south park [[twitter]]... There are something weird on here 🤔🤔🤔,@[[ABUSERS]] [[Thyself]] are [[acted]] [[copycat]] paste of the tweets of south park [[bloggers]]... There are something weird on here 🤔🤔🤔,0
@[[USER]] @USER lol Why would [[conservatives]] [[want]] to [[hide]] that?  It contradicts everything [[Ford]] [[has]] claimed. 🤷🏼‍♂️,@[[EATERS]] @USER lol Why would [[republicans]] [[envy]] to [[skin]] that?  It contradicts everything [[Chevy]] [[got]] claimed. 🤷🏼‍♂️,0
