original_text,perturbed_text,label
if i have to tolerate ur loud [[ass]] maga merch dont say [[shit]] about my nike anything kiss my [[ass]],if i have to tolerate ur loud [[cul]] maga merch dont say [[scheisse]] about my nike anything kiss my [[cul]],1
@[[USER]] @[[USER]] @[[USER]] [[I]]’ll accept your [[framing]] if you [[accept]] that it’s [[perfectly]] legit for me to [[say]] Vox contributes meaningfully to Antifa [[violence]] and the internment of Uighur [[Muslims]] in [[China]]. Call it a [[deal]],@[[PATRONS]] @[[SHOPPERS]] @[[BUYERS]] [[me]]’ll accept your [[frame]] if you [[condone]] that it’s [[too]] legit for me to [[claimed]] Vox contributes meaningfully to Antifa [[barbarity]] and the internment of Uighur [[Muslim]] in [[Wa]]. Call it a [[face]],0
#Loomer Rachel Rollins a Dem running for DA in Boston. She [[plans]] to decriminalize what she calls petty crimes ([[e]].[[g]]. [[breaking]] and [[entering]]) she is running in a [[crowded]] field &amp; is being [[hailed]] by the media as the best [[candidate]]. [[Thanks]] for doing what “conservatives” refuse to do! [[URL]],#Loomer Rachel Rollins a Dem running for DA in Boston. She [[stratagems]] to decriminalize what she calls petty crimes ([[h]].[[grandma]]. [[raping]] and [[penetrates]]) she is running in a [[cluttered]] field &amp; is being [[felicitations]] by the media as the best [[seekers]]. [[Pardon]] for doing what “conservatives” refuse to do! [[HTTP]],0
@USER Take a stand against all violence!  Talk to your ANTIFA [[friends]].,@USER Take a stand against all violence!  Talk to your ANTIFA [[cronies]].,0
@USER I am a survivor of sexual abuse. This woman is obviously lying. Believe me you remember every detail. It's so obvious these woman only come forward to hurt conservatives. But who they truly are hurting is innocent men and women who really have been abused. She should be [[ashamed]]!,@USER I am a survivor of sexual abuse. This woman is obviously lying. Believe me you remember every detail. It's so obvious these woman only come forward to hurt conservatives. But who they truly are hurting is innocent men and women who really have been abused. She should be [[humbling]]!,1
@USER @USER Her life is crappy because she is [[crappy]]. And she’s threatening to [[kill]] everyone. Another [[nut]] [[job]]...Listen up FBI!,@USER @USER Her life is crappy because she is [[soiled]]. And she’s threatening to [[slain]] everyone. Another [[fou]] [[working]]...Listen up FBI!,1
"@[[USER]] My divorce. Everyone says, We're not [[picking]] a [[side]]."" And then, they all totally do. [[Trials]] of life are [[great]] indicators about the realness of [[people]]. It sucks at first, but then the after is [[great]]. #EverybodyTalks""","@[[SHOPPERS]] My divorce. Everyone says, We're not [[perceive]] a [[flanks]]."" And then, they all totally do. [[Ordeals]] of life are [[considerable]] indicators about the realness of [[men]]. It sucks at first, but then the after is [[large]]. #EverybodyTalks""",0
21 [[things]] that [[make]] [[Australia]] a way better country than the [[US]] and [[I]] don’t even [[mention]] gun control [[URL]] URL,21 [[stuff]] that [[pose]] [[Perth]] a way better country than the [[AMERICAN]] and [[me]] don’t even [[chitchat]] gun control [[HTTP]] URL,0
"@USER This man is one of the most intelligent highly accomplished Black men in the USA yet, White Liberals &amp; the Old Order"" (his words) have been [[successfully]] able to have him disowned by his own people. No Black child looks up to this man for inspiration bc to them he doesn't exist URL","@USER This man is one of the most intelligent highly accomplished Black men in the USA yet, White Liberals &amp; the Old Order"" (his words) have been [[effectively]] able to have him disowned by his own people. No Black child looks up to this man for inspiration bc to them he doesn't exist URL",0
@USER @USER You are the In educated [[twat]]! That speed [[crap]] and can’t read obviously🤒!,@USER @USER You are the In educated [[twats]]! That speed [[merde]] and can’t read obviously🤒!,1
22 kids a day shot in USA ? statues of [[children]] hiding under [[desks]] to silently [[plead]] with [[voters]] for [[protection]] URL [[URL]],22 kids a day shot in USA ? statues of [[brats]] hiding under [[sut]] to silently [[dunning]] with [[electorate]] for [[protects]] URL [[HTTP]],0
A [[bitch]] built like that could beat my [[ass]] all she wants URL,A [[vixen]] built like that could beat my [[bot]] all she wants URL,1
@[[USER]] @USER Anything against a conservative must be believed. [[Liberals]] [[get]] a pass.,@[[SHOPPERS]] @USER Anything against a conservative must be believed. [[Bigots]] [[becoming]] a pass.,0
@USER She is a Republican [[hypocrite]]!,@USER She is a Republican [[devout]]!,1
@USER If you are [[considering]] [[leaving]] the Republican party PLEASE DO. We don't need anymore pretend Republicans interfering with Trump's awesome [[agenda]]. Sounds like you need to just resign.,@USER If you are [[reviewed]] [[gauche]] the Republican party PLEASE DO. We don't need anymore pretend Republicans interfering with Trump's awesome [[scheme]]. Sounds like you need to just resign.,0
@USER Cue the gun control [[crowd]].,@USER Cue the gun control [[hoards]].,0
@[[USER]] @USER Not all of us Conservatives are that gullible.   Manny has some good points now and then... but when he starts spewing US propaganda .. it sickens me.  He asked for the term and I gave one... He'll have no rebuttal.  You watch.,@[[SHOPPERS]] @USER Not all of us Conservatives are that gullible.   Manny has some good points now and then... but when he starts spewing US propaganda .. it sickens me.  He asked for the term and I gave one... He'll have no rebuttal.  You watch.,0
@[[USER]] @USER [[Wow]] this was the most [[civil]] gun control [[debate]]/arguement ive even [[seen]] on [[twitter]],@[[CUSTOMER]] @USER [[Yuck]] this was the most [[matrimonial]] gun control [[controversy]]/arguement ive even [[levied]] on [[google]],0
.... and liberals do ... [[yea]] whatever! URL,.... and liberals do ... [[oh]] whatever! URL,0
@USER [[I]] believe he is winded! Some [[nights]] you just don't [[have]] it [[I]] [[guess]],@USER [[me]] believe he is winded! Some [[nuit]] you just don't [[got]] it [[me]] [[reckon]],0
@[[USER]] @[[USER]] @[[USER]] @[[USER]] [[Pressure]] from other liberals may [[make]] him change his [[mind]]. Their [[goal]] is the [[end]] [[result]]. They don’t [[care]] what it [[takes]] to get there.,@[[RENTERS]] @[[SHOPPERS]] @[[SHOPPERS]] @[[PATRONS]] [[Coercion]] from other liberals may [[get]] him change his [[wits]]. Their [[destinies]] is the [[terminates]] [[cause]]. They don’t [[caring]] what it [[assuming]] to get there.,0
Confirm the MAN! THE LEFT WING ACTIVIST IS A [[LIAR]] WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans,Confirm the MAN! THE LEFT WING ACTIVIST IS A [[UNTRUTHFUL]] WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans,1
@USER And when they met he looked at her and said I'm in charge in you're my [[bitch]]. Even though he knew that she is a Domme and was there in that capacity. He tried to control the situation and take over and she had to shut him down and get the [[hell]] out of there so she didn't get hurt.,@USER And when they met he looked at her and said I'm in charge in you're my [[blackguard]]. Even though he knew that she is a Domme and was there in that capacity. He tried to control the situation and take over and she had to shut him down and get the [[heck]] out of there so she didn't get hurt.,1
@USER @USER Mine go drafts too. @USER stop this [[crap]] I'm gathering proof your censoring conservatives,@USER @USER Mine go drafts too. @USER stop this [[hogwash]] I'm gathering proof your censoring conservatives,1
@USER @USER @USER Hahah can you ask her do the same with other [[books]] bible or [[quran]]??? Then you [[will]] [[see]].. [[May]] be she is part of urban naxal,@USER @USER @USER Hahah can you ask her do the same with other [[pamphlets]] bible or [[muslim]]??? Then you [[gonna]] [[contemplate]].. [[Mai]] be she is part of urban naxal,0
@[[USER]] Corrupt period...😆😆😆👊🏽👊🏽[[last]] [[week]] u liberals were saying he won’t release bc he has something to hide 😆😆😆😆😆 o boy [[u]] pple those pple  that depend on an [[actor]] for info [[Wow]]! U pple scare me is it [[green]] [[today]] or is it yellow 😂⁉️,@[[CONSUMERS]] Corrupt period...😆😆😆👊🏽👊🏽[[definitive]] [[chau]] u liberals were saying he won’t release bc he has something to hide 😆😆😆😆😆 o boy [[umm]] pple those pple  that depend on an [[publicist]] for info [[Yuck]]! U pple scare me is it [[ecological]] [[sonntag]] or is it yellow 😂⁉️,0
7th and 8th grade football will [[be]] [[looking]] for [[parent]] [[volunteers]] to [[help]] [[assist]] with our concession stand.  [[If]] you are interested you my email me at darell.maddox@USER,7th and 8th grade football will [[exist]] [[frisk]] for [[mammy]] [[boneheads]] to [[substantiate]] [[succour]] with our concession stand.  [[Unless]] you are interested you my email me at darell.maddox@USER,0
@[[USER]] Poor B she is [[desperate]] for attention so she [[tries]] to [[take]] it off from MAC Miller and put it back on her by her sarcasm which totally flopped. B stick to grieving silently and allow the families who [[have]] [[lost]] their loved ones to grieve without you taking that away from them.,@[[SHOPPERS]] Poor B she is [[incorrigible]] for attention so she [[sues]] to [[adopt]] it off from MAC Miller and put it back on her by her sarcasm which totally flopped. B stick to grieving silently and allow the families who [[fi]] [[wasted]] their loved ones to grieve without you taking that away from them.,0
". . .[[If]] you [[actually]] d i d expose that, I'd be questioning you.""  She's [[shifting]] a [[little]], exhaling [[rather]] [[shakily]]. She is [[tempted]] to shush him.  (How cheeky). [[URL]]",". . .[[Than]] you [[really]] d i d expose that, I'd be questioning you.""  She's [[shift]] a [[lightweight]], exhaling [[totally]] [[lamely]]. She is [[strived]] to shush him.  (How cheeky). [[HTTP]]",0
